"k","k_scale","rho","dispersion","tm_ini","tm_ini2","sn1","sn2","sn3"
301.597158922518,0.655788389758771,0.000200551529759704,0.734474366763607,67,125,29.6328505952882,3.72945613929247,-0.890285770858349
205.532587601116,0.929548774316803,0.450316526962423,0.887175624258816,66,53,29.3103891567096,3.87626398912491,-0.720434068857911
261.466058241213,1.76501334970745,0.0100947323764346,1.11936152377253,85,141,29.2692217796341,3.45027488583373,-0.781293701426232
249.536021667947,1.33207675922802,7.23569565322012e-05,0.379856603220105,84,71,28.765553143847,3.34089755420583,-0.267740972273473
224.962229404627,2.22401640440711,0.0340608012168058,0.914530484005809,59,99,29.1486060448813,3.69678359660788,-0.766088033772036
196.297992977435,1.50581641175661,0.210371642407511,0.197343156207353,83,60,29.9912861952788,3.90741619198525,-0.949803059062257
238.293935656604,7.0236834194793,0.273350985502235,0.340771287679672,79,61,28.4257313340898,3.85721922822638,-0.566234032658952
158.809572521562,0.96605549360168,0.0224873272085081,0.739935801364481,64,96,29.522399452567,3.55380521093046,-0.718454354536331
269.076228489991,1.41621740784043,0.00727577177541207,0.214218833304956,58,83,28.1814617721718,3.46861542456202,-0.219597585497911
293.514499860148,2.48454768632058,0.417153592760084,0.454361165746197,54,96,27.5590704099367,3.36517971906133,-0.0877740196426744
203.596532188198,0.413375370111569,0.232960115975921,0.367946184459776,53,73,26.6898907679081,2.71343713536344,0.647607443364139
231.553203754305,0.825314433262589,0.309179740326678,0.245080645894632,88,66,26.9700474614894,2.45195703278472,0.641456344594444
202.968064327911,3.10953333666322,0.314976851073761,0.938648552866653,71,70,30.2500496569436,4.3983677703721,-1.34768932393528
254.157390728585,1.80877722410356,0.0923363946714841,0.333304628564281,56,74,28.7931471659953,3.33919453124323,-0.367681367870351
144.575997734563,3.57001769236357,0.703223598448787,0.849106966285035,67,120,28.5369751000611,3.39971891702723,-0.155266374266602
219.945346176461,2.33226614441234,0.00175896919986835,0.247471434995532,59,124,28.723218065998,3.48826559968322,-0.378410559603564
206.928975380557,5.98591640438751,0.0169468147396408,0.367320757156601,73,126,27.6311868360951,3.51190443683425,-0.122553808007947
155.410531242878,1.46614347880634,0.00428062112692695,0.344454460777342,84,124,29.0514695869672,4.05084135453642,-0.861210758248313
181.147819332794,0.969518951248945,0.200635733305824,0.265041118720546,71,141,26.5375122331484,3.0634908751023,0.326588061669055
228.861521043394,2.56330273072448,0.00810181780867169,0.223547643079441,65,89,27.2792448612303,3.11549296612194,0.0842370330727615
255.064850457962,1.98825860517076,8.71546508492669e-05,0.0978367025963962,87,124,26.8947602267659,2.6312819669918,0.310002407561338
148.812353636403,5.77091847169906,0.640949176936675,0.486091695958748,81,132,29.7011016081418,3.30039770199488,-0.684118343985933
269.654254798576,4.38945752408608,0.285526529229682,0.352633033646271,60,120,29.2706560510509,3.38368457266161,-0.600479209733417
180.545818617892,0.65278855197319,0.0412170195537973,0.17807910741003,74,119,29.8163689269927,3.63547268063222,-0.824481762867637
189.711280897504,1.46595903759951,0.41317854149497,0.869013379095122,66,137,29.5153157317115,3.86535824752995,-0.836720224767027
327.471034187251,1.14814813485038,0.435422341523735,0.573638641973957,71,68,29.1722805137787,3.75518450067704,-0.851077008764584
320.813154248885,2.26572301797193,0.614038455495292,0.106195192784071,65,79,30.7977940355953,4.46998731736274,-1.3992699306897
250.900515385078,1.4732663887779,0.378105181117214,0.317373138852417,81,142,27.8115505172285,3.08639435310436,0.149699756087455
210.935773101531,2.88900832668271,0.016313849312436,0.227836605647851,54,74,29.2563712156832,3.4731362070946,-0.626957520753776
273.837655709965,1.76283250402617,0.42119176939702,0.582451723260024,57,93,27.493866411101,3.17687271637401,0.227322090620954
310.955017475416,1.27399139376988,0.0974327248674231,0.752581778448075,83,128,28.2190254128792,3.65777359776692,-0.342594791767183
226.222685365231,5.4980264827174,0.275461595157233,0.414739519505396,86,89,28.5625473883344,3.60893294272642,-0.478176380621483
230.031403821281,3.24691639720896,0.449740493272905,0.257784093497321,58,82,26.4725275510493,2.55517120053695,0.602614910590309
275.5236076392,1.48622358304689,0.504981862643987,0.825145385795002,84,89,30.6966490807291,4.15344907231303,-1.30469142619996
179.565328003291,1.54515254375858,0.730072642625194,0.145678224042058,53,53,28.9649469579409,3.17614717159531,-0.363683486130487
232.955335626711,1.28618492337932,0.079149445678079,0.152693770127371,61,66,27.9191106735907,3.32432514585495,-0.331535529711647
225.126941418988,3.19819642119121,0.00750210626836433,0.35940589458584,69,83,26.1759129557961,2.54939607504781,0.79259265254255
279.200750921092,2.31928721003181,0.91268399902872,0.520746141748565,53,64,30.6949044741726,4.61731548120328,-1.65221756043096
178.570520174374,4.40171024092294,0.00604392247519378,0.541635842062533,79,59,28.3484669813698,2.92247833151256,0.0858932204909865
167.207852739869,1.76623823132706,0.0981779263706942,0.291747685916499,57,60,30.2677785106312,3.62040972711173,-0.967201515147556
347.658624704051,0.806288321182343,0.249131296826283,0.474518568255007,62,82,28.3881227132235,3.59594092614014,-0.247758119203582
222.485759132734,0.66648286331652,0.183051636527035,0.563880976522341,65,139,26.4517409303384,2.90630355325699,0.466606722839735
176.230431984982,2.71460785885244,0.412373394772097,0.496747311437503,62,100,28.1725404874481,3.31294355679166,-0.226989400294707
240.48046016739,1.98688215722462,0.361827663869608,0.885777750816316,77,141,26.9663844746613,3.01684101429213,0.296078518137892
183.584755171412,2.21752921569351,0.0455469485750722,0.673841995319814,54,139,27.6282900369119,3.13892832024907,0.106440406435532
185.958799283941,3.29924406332923,0.140572443469891,0.573084421688691,66,108,27.7037230193157,3.06488952328032,0.0130491628046356
232.737392076211,1.12053110703414,0.2425092157286,0.336054914630949,81,105,29.8616016391044,3.44895654342093,-0.776166379538989
208.017641358849,4.34636654144551,0.0795569201372285,0.753575158214219,67,88,28.3999347158007,3.56147994008027,-0.565323171909139
162.513513164155,1.19355870091714,0.0128492875876147,0.652558465255424,68,89,28.5642934303491,3.97662506457638,-0.817059999290362
225.105278015533,1.39237836935733,0.196165309576939,0.734500113641843,62,66,26.5321701788744,2.99967890168923,0.394192614891637
226.208221148274,0.514867741605016,0.0183483872645597,0.442704044468053,59,100,28.8588440716098,3.39081460634645,-0.366901853547612
