"k","k_scale","rho","dispersion","tm_ini","sn1","sn2","sn3"
293.491478124541,2.13123677055796,0.307314655271699,0.6977854820434,74,28.9342125033212,4.01981056876968,-0.647018709960916
219.633109083753,3.61656346663575,0.6981775326483,0.856795868603513,97,28.9804258341553,3.65806005563985,-0.66891159556106
205.37680735857,2.22104590028408,0.0598580276351389,0.957635752158239,81,28.2173541524616,2.98919557924838,-0.207731058786837
191.656450188254,4.73741499583509,0.410175767548212,0.258911636658013,73,28.3817149748915,3.10985102283643,-0.21299344659307
199.899750299121,0.46205386683872,0.225417708527424,0.550765653140843,86,28.2542046769712,3.21931036164894,-0.227019467141242
152.951462341098,2.44964135905906,0.145744581964076,0.152884196024388,82,27.2591107427818,2.49392283642439,0.577532808134823
152.776790277148,0.84715982904226,0.149279509485096,0.878461761167273,68,27.6729927402948,3.22421314253076,0.0528248163402631
117.404459588893,3.88425444794176,0.00316650160835209,0.690708104986697,90,29.6748049794338,4.67716536618311,-1.35818135571389
145.220929124879,0.807580632297473,0.0706706263063754,0.559349999995902,90,28.5957093778576,3.29704748721606,-0.467084975271192
218.927844471306,1.84938104491259,0.08960084363426,0.990645527373999,86,29.0929502081658,4.37216221931816,-1.17382456715517
258.384183156994,1.10573856791319,0.290199300877305,0.237425308441743,87,29.4389196025549,3.56308996245095,-0.928354812840231
234.150869584685,3.33865357428762,0.126660815595885,0.679420625558123,73,27.984498041326,3.19363571109504,-0.1401628657298
243.993869688881,1.09606092155279,0.0102720016326918,0.963990957010537,100,29.7272036725652,3.93037351475802,-0.959127882529185
239.124419190414,3.26833642657257,0.243899448400919,0.163419236429036,78,29.8460306082308,4.0013414218185,-0.924621870769246
159.789444047079,4.25084247456572,0.0178680807606944,0.63309049163945,71,26.6936588441685,2.54541005810388,0.785163492238295
229.699507861568,1.27017357010706,0.0124158293773436,0.199977959506214,84,29.2216036341144,4.2425397200277,-1.13153008075876
232.862352834034,4.17144333794585,0.218797747875999,0.591511918464676,79,28.2190683362227,3.48276626404711,-0.173185588616185
219.809463354139,2.07090165904005,0.0673619572290651,0.720887395553291,82,28.0216978255534,3.36454009148125,-0.279458113173947
245.027651628819,1.29572558520392,0.0935692354826224,0.438501966651529,99,29.6697616084785,3.98764622346109,-1.15455182970019
352.679236382933,1.65512357877032,0.00120556438876094,0.902751199435443,70,28.9936130410277,3.94201775329952,-0.933412937653765
206.64942299173,6.09698380650443,0.780589372632488,0.614524437114596,83,27.7563231167511,3.08654405546663,-0.202684268734183
221.715724558906,2.49933008548371,0.262498669638712,0.677086498355493,89,29.899653792567,3.97635732494804,-1.11005754945538
247.903266469202,4.05130773037064,0.355777502008479,0.266224844614044,84,28.3959729753676,3.20673510981652,-0.311150729078352
125.757237684449,1.16330553982914,0.000179784912249329,0.752144248224795,82,26.1689969972452,2.84363255983663,0.666553085380769
284.11846452909,1.41976185586639,0.653785447340344,0.413118976401165,85,26.249668257838,2.59112121798399,0.605204102612625
209.13196340725,0.928097673505617,0.576724336075737,0.541458765976131,94,28.1774801971699,3.02220962778649,0.0649280949757443
237.633774446197,0.92215267585675,0.000297731667623356,0.224727084394544,86,28.4127203682012,3.38287811802431,-0.48811306793431
224.893676378167,2.42088486655037,0.0269695750318748,0.572676629060879,73,28.2677040386282,3.33689688120935,-0.295662762062301
231.324200755989,0.0892283207061015,0.0935488829429265,0.992766604758799,84,27.6801843748273,3.254502593907,-0.0237909729155271
275.249218791453,1.42149115701356,0.0586893689611561,0.729560471139848,96,27.9653957382371,3.00459627475462,-0.0238507469895911
139.877390477016,4.40488438505537,0.0336666813901201,0.430883032735437,68,29.6076439993198,3.76131335673672,-0.80216732265519
189.101581404449,1.70230240971852,0.141239100282367,0.265770239755511,70,27.2952615895746,2.85087920193836,0.357175253730758
252.745275039548,5.99490840770767,0.056602010942591,0.817264749435708,66,29.1045959008262,3.73160494862414,-0.87317870414958
278.559519212826,1.53216886389589,0.479972718035831,0.649165182141587,98,29.0063809255511,3.82682805550723,-0.725341545155694
306.369930073972,1.52461210492914,1.17600569751812e-05,0.241487978259102,88,28.2457160480401,3.2710577052659,-0.23141958863958
265.039913405524,2.24015350255118,0.111677963230827,0.611564735183492,84,28.6170598306856,3.68384260469648,-0.559448950939103
202.643183634374,2.98066833409108,0.320018075079192,0.673229212872684,99,29.3455113502523,4.03276150483232,-1.00403075354006
149.153546584174,4.32344811244694,0.235669750334939,0.512564152944833,76,27.4927015972586,3.07512544786294,0.0684928776469643
