"k","rho","dispersion","tm_ini","loc_ini"
3.3973499553488,0.0700972600745604,0.437797251959701,74,20
5.00201019821511,0.31796239751841,0.0687559607904404,59,11
1.66941297503863,0.307825993748536,0.426249044481665,58,31
7.31868154747965,0.0257930809527705,0.4534473400563,71,23
2.22062795426473,0.0189586166275688,0.463349994504824,50,9
2.20936971441393,0.000498744026740519,0.70632444950752,62,5
1.14683225548132,0.00636065512963303,0.0725833643453325,50,23
1.6085962009852,0.13216909138372,0.18290666048415,54,14
2.64388438180569,0.481626637721409,0.247092171572149,57,18
1.64281062248655,0.103995419082455,0.627637639641762,73,27
1.61381527353762,0.0588895359449272,0.270743976031624,58,30
0.713471437819541,0.0418042213716821,0.253323533805087,78,25
4.95084730923082,0.0458471792656206,0.992555836914107,67,29
4.0083986351196,0.0600174202952543,0.533580415183678,82,16
3.52762712774168,0.170507533459372,0.416640320559964,72,23
1.20504254218303,0.0348038520176086,0.564160359092057,77,15
2.33864039073931,0.634142555900648,0.946028744801879,74,25
1.97710876263103,0.689664257869242,0.699723968980834,56,12
1.63696712023171,0.317791856831569,0.44650599360466,74,17
2.02263644013385,0.169501959028776,0.873158429283649,54,21
0.957960022137556,0.210853535530686,0.106220747344196,61,14
2.06736362160664,0.197720139241664,0.349740511272103,75,18
2.80295498268191,0.0673171693777926,0.121214942514019,67,8
5.96115149185546,0.808400482956275,0.010426398133859,81,27
0.581994787085278,0.118170922909168,0.264845942612737,62,8
2.91059128225176,0.0231178288405964,0.668459790293127,52,18
0.866762189193374,0.355330517686453,0.106465118471533,71,4
3.83032124736284,0.0335363616459061,0.88022419414483,83,5
1.01381432882584,0.0284204208733188,0.489213505294174,67,4
0.708854857476225,0.295574760007738,1.17792666363936,78,26
2.20183979834383,0.482485483082695,0.825756137724966,69,32
5.63543546763973,0.048254985522562,0.757629119092599,66,19
4.64835998844142,0.0451011495460788,0.0780557820107788,71,19
2.05961786646118,0.207409709858946,0.90459046466276,83,12
2.44606844454421,0.11156579621215,0.977159505477175,64,6
3.37877887585618,0.566880132908495,0.730914526386186,65,10
2.25349035880265,0.0212976405633985,0.752763485303149,61,13
1.15195552595135,0.759573545042711,0.754959571873769,55,24
2.2232411475594,0.0481796444770671,0.113564597675577,70,7
4.48405522616832,0.0201420921675858,0.570028832266923,73,30
0.718497053881575,0.148020108101649,0.174413906643167,62,24
3.0311384997515,0.229663739605298,0.416673980420455,83,32
3.01613051322517,0.073051771453084,0.652337729930878,69,15
1.54877801959584,0.413112077242067,0.631837439956143,83,22
1.74241746768681,0.452850728995557,0.97832764708437,50,22
3.73402883405133,0.0109149950676924,0.3924446455203,81,23
4.56265040323666,0.0649823110436015,0.328897231025621,69,8
4.13756633605668,0.611785708763565,0.327560565434396,71,6
0.0385789673745694,0.0992523053048538,0.859778757207096,75,30
0.852689704938268,0.0625064512353382,0.346622679358757,55,32
0.842365972862874,0.00514669829482226,0.906944477930665,53,21
0.849966479352185,0.0630620306595702,0.546307233395055,70,13
3.26515520346148,0.522511532363009,0.267794196959585,56,26
0.440882450500019,0.117778279986971,0.535733439768724,73,3
1.35621280337093,0.0447632356900425,0.928802332142368,76,22
8.43864330550966,0.0249194172115703,0.311777022434399,77,16
8.87475535042056,0.001751518458123,0.5828884137409,63,23
3.17940340724792,0.055521279443686,0.937589573673904,62,20
1.67526658843017,0.629046348767263,0.725548278074712,74,21
5.81365996082474,0.279318468003917,0.961928705219179,65,26
4.52218938595391,0.0601217729739356,0.970588402589783,73,14
8.66176849391689,0.0437808399275028,0.808451829357524,57,17
3.15387210611832,0.00810642015472203,0.527236500754952,61,15
1.0602433606519,0.90035662179011,0.787138645770028,69,31
1.03224362078653,0.0323582736425415,0.941033243900165,55,23
2.04663469211237,0.0715727729400591,0.583823945906876,80,28
0.683765220002947,0.0266721764856251,1.38486268171145,50,22
