"k","rho","dispersion","tm_ini"
1.18948131203743,0.519742751346792,0.826706033898517,68
6.14077731333072,0.000919184953024927,0.804981851018965,64
1.77611026091099,0.125674880883125,0.782267483513806,63
3.13743900715483,0.0600029810593281,0.162417911691591,82
3.43761480885999,0.296420244894534,0.452814814254196,90
1.41790370512945,0.011355783743675,0.124310744460672,64
3.29651384201897,0.170700735949888,0.185375042492524,90
3.92536363385922,0.0831959064620957,0.997366745956242,59
4.6291371664097,0.194049633573596,0.738722189329565,90
2.92907632488656,0.576493749964893,0.626268133055419,86
0.714213541814874,0.235895576553705,0.544234142871574,89
9.99812467159139,0.0164362117883246,0.499598308875877,67
2.11230187424302,0.381605199568269,0.229849012102932,79
2.68038425625142,0.102265126646308,0.511132117897906,77
1.20508449052577,0.364767294113507,0.837842701235786,67
0.346383245633427,0.290563805241294,0.40597302862443,70
7.05547132539777,0.0872233704320538,0.717851937765623,71
1.9068109976629,0.483910522660015,0.546586127947451,90
6.63882182682483,0.0371573255055237,0.572954790666699,90
5.70533393215993,0.121924040974046,0.746995442662346,61
4.19794607232883,0.00482429030658107,0.330590626690537,59
6.01310521534344,0.00921656751042398,0.519612439573291,77
1.51701636874867,0.318589581939206,0.357940787045073,89
4.07879898975715,0.508331689039854,0.595934122781947,88
2.87512312813523,0.00455002676305237,0.561748034786433,59
0.783556134000565,0.000115159337290504,0.762972527416423,85
2.40710056291065,0.514880452988908,1.10661781541678,76
1.2700297432913,0.217117796947328,0.808977678883821,87
5.13780316630147,0.00237207335971609,1.40949268374111,72
3.91258273946429,0.0112682564647146,0.403746193764058,94
9.82323233557241,0.0332728416550716,0.330429729772732,91
4.18117354746977,0.150065595782977,1.18633230930745,61
1.09227142073261,0.0340953798077931,0.351518302908668,71
5.8647735431161,0.198126921079537,0.868528201710433,88
9.949099239347,0.189619279737136,0.915099212434143,82
0.898473334387575,0.0240940029328231,0.834448203444481,62
2.21087978464747,0.0493560663751067,0.706447419943288,81
4.70654448885679,0.0151290155841639,0.437414069635073,69
0.569994251366265,0.0312774813069955,4.20006331463705,79
4.4976625165045,0.0417345901500746,0.821033052168787,62
6.51451461083199,0.274719803503571,0.273554329061881,68
5.89652154035073,0.00572188669578216,0.76419689901264,80
1.86655531600505,0.0702585585916477,0.439229228533804,62
1.19187122889834,0.00104891818820399,0.724643079237058,76
5.15438342089029,0.40872271904541,0.771538104591371,73
4.36754209248051,0.0910095913990321,0.994348438456655,61
3.97400269766378,0.26056100468307,0.793528642505407,75
1.34048514770139,0.0973055637710835,0.889356236206368,66
0.607274808534382,0.0568561952083046,0.923119554528967,71
3.52669037382423,0.0864317121773536,0.471891113556921,63
3.59836113415858,0.888052024053786,0.187464260681459,59
0.853202067555723,0.00236299581794624,0.446431675842555,77
1.73538983990527,0.000484411136384554,0.306657831184566,63
4.23631666690013,0.110880373074065,0.376919345464557,63
8.41228201391965,0.00886445896425247,1.98621384190609,64
4.83925742121115,0.00532716447578354,0.672908478882164,69
3.13417608498643,0.0204234641580082,0.541319665499032,76
5.90039641537121,0.0959364268102518,0.852199897635728,60
2.89921372522124,0.00178172221096446,0.686625324377745,94
0.798344512876917,0.249975710076735,0.557174908695742,75
5.21800634376989,0.260594742351807,0.95900020794943,78
5.07033169756105,0.00233519029084768,0.738497665617615,60
1.36223972454109,0.245572118539615,0.679557228948052,84
5.81646063176545,0.323963769505464,0.690053276950493,85
1.46925298207927,0.610838676462324,0.465907561592758,68
0.498225404032752,0.00146734803532527,0.554569226272632,76
1.00391619789947,0.106395863852419,0.655742188598005,77
5.94486846987969,0.0522857897002842,0.569238230230589,82
7.72109332927651,0.0367810227634884,0.546790413607839,62
0.787084966546703,0.000602866092471097,0.343348401598632,67
9.63990065841056,0.0444039038906415,0.282771638388088,82
7.61663169667771,0.709045525632671,0.728649686039771,76
8.82502504016644,0.00589358315687424,0.389430860996911,83
2.55209329787602,0.0691455287579154,0.547275507589802,70
1.59108203392025,0.0281067219785725,0.44435931776239,87
1.38330926206712,0.328632405633004,0.741223820019513,83
1.05066117626201,0.0191852336138828,0.242582297883928,79
13.7062581877094,0.0227579359864553,0.404235787569317,75
1.51136269808192,0.0533655617752469,0.416072416901479,81
5.0093895952658,0.0270624377194826,0.39248535153456,75
5.3623569443337,0.012672213343797,0.60479262294955,83
1.09567376189247,0.378939079687798,0.993852580199018,70
4.51206741467291,0.0125888350524177,0.850964888464659,70
0.855251198634489,0.0206073195192686,0.14918150450103,60
2.91649508059251,0.4519008737495,0.498570256633684,75
1.86753896856617,0.000712599927069996,0.533749075373635,61
1.67870026359196,0.829887659440872,0.962470151251182,77
2.38572869573574,0.380816283083183,0.649651523983201,75
1.84658110214285,0.207146355391929,0.987974043004215,79
3.22664405013963,0.0222139316488812,0.694176782853901,69
6.84313589047534,0.0528177933306392,0.843700393103063,66
1.53765660574894,0.115278534685588,0.91637395741418,91
3.53326352517513,0.789293590994662,0.913968612905592,72
1.94108182776394,0.00104829467328647,0.910475281300023,91
1.60195884033461,0.84491172902696,0.692855220520869,77
8.11932373793703,0.0164195699237741,1.7860400377227,77
0.827339539409389,0.0159234058954385,0.413974993842124,66
2.24792011940182,0.000604387007251971,0.155071972636506,80
5.52565388051072,0.0256130407733454,0.914996616309509,77
4.15874957177839,0.0444286861193204,0.72877860837616,80
1.2436655120488,0.0221812043688634,0.0304652275517583,68
0.561018787317512,0.0140965950268551,3.10458262697552,94
4.32836093599988,0.00229964279912738,1.21432519024191,89
