"x"
0
0
0
0
0
73
0
0
0
0
0
0
0
5
0
0
0
7
26
0
0
0
0
862
0
0
38
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
6769
0
88382
42
40
0
0
0
0
0
0
20
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
36
0
0
0
0
0
0
0
0
0
0
0
1061
47
10
0
0
0
2
0
0
0
0
7
1
0
0
10
0
0
0
0
0
0
6
0
276
0
2597
0
0
0
0
0
1
0
1822
68
0
0
0
54
0
39
0
80609
14
0
0
0
0
0
3
0
0
12
0
0
0
0
0
29476
12
1
7
0
0
0
0
0
0
0
0
0
262
0
0
0
6
0
0
0
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
28
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
20
6363
0
0
0
0
0
0
202
0
0
60
52
38
4
0
5
0
0
0
0
15
19
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
65
0
0
0
0
0
10
1007
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
16
62
0
0
0
0
0
12
0
0
0
0
0
17
0
0
41
778
0
0
0
0
33
18
0
0
409
0
0
0
0
0
0
1
0
0
3
4
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
9
0
0
0
31781
0
0
0
0
0
0
4
0
4537
121
0
0
0
0
54677
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
37
0
0
0
0
15
219
0
0
0
0
0
0
0
0
0
0
0
0
1
26
0
0
0
3
0
0
5
0
0
0
0
0
0
306
0
0
0
0
0
0
0
0
0
0
0
0
0
205
0
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
4
489
35
0
0
0
0
0
3
0
0
0
3
3
0
0
0
0
9
0
966
43
3
0
0
0
0
0
0
0
0
0
0
11
991
0
0
0
0
0
0
0
0
124
0
2
0
0
0
0
0
0
0
3
0
3
0
0
0
107
0
0
0
0
0
0
24
2
18
0
0
0
14
1
0
0
0
0
0
0
0
13779
0
0
0
0
93
0
0
0
0
0
17
0
0
0
0
0
0
2
0
0
220
0
0
11
2
1
0
0
71
0
0
0
0
0
0
0
15789
13
5
16
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
292
10
3
0
0
0
0
0
0
0
216
0
0
0
2
0
0
0
0
0
0
0
0
0
0
6
0
1
0
0
0
15
0
5
0
98
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
6
0
0
156
28
0
32
0
0
0
0
0
0
4
0
0
102
8
0
0
0
0
125
0
0
0
0
0
0
0
0
8
0
0
5
1
2
0
4
0
0
0
0
0
0
0
0
2326
0
0
0
0
0
0
16
0
0
0
0
11
0
0
0
7
0
0
0
3
0
0
0
0
0
0
0
0
0
0
1
0
312
10
1
0
0
0
13
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
92
0
0
0
4
99
0
0
0
0
5
0
0
1
0
0
0
0
0
0
10
6
0
0
0
0
0
0
0
2
0
0
12
0
0
4
424
0
0
1
27
0
8
1889
0
0
22802
92
0
0
0
0
0
0
0
0
0
0
186
0
10
3
4
0
0
0
0
0
152
73
0
0
42
0
0
0
0
0
0
0
0
0
33
0
0
0
471
381
0
0
1
0
0
0
0
0
0
3
0
0
0
0
0
0
1328
663
0
0
0
0
30
0
0
0
0
0
0
0
0
0
0
0
0
9
0
0
0
0
0
0
0
0
0
5
0
15
1
0
1274
0
0
0
7
0
0
0
6
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
20
0
3
0
57
0
0
0
0
0
12
6
0
0
0
0
20
0
0
0
15
43
0
0
0
0
0
0
0
0
0
1
0
0
4500
0
6
240
4
0
0
18
11377
1
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
13
0
0
10
15
497
8
483
4
1
0
0
77
88
0
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
0
9
0
1
0
63
182
