"k","rho","dispersion","tm_ini"
3.4009816012482,0.709159705692826,0.743575222304138,98
1.44671818633929,0.00223628933570053,0.9444975706283,79
1.0982653897749,0.00837972305173099,0.354807092808187,100
2.52889080502392,0.272861445216929,0.185741055663525,92
1.41214080678719,0.123263654078015,0.261671469078657,81
5.387419444858,0.0468115463464439,0.198986973147839,88
3.55380427465479,0.0102021832059161,0.392461713313151,69
0.799955861463232,0.0405776802291802,0.471237560021532,79
1.12808298260271,0.00159838762959646,0.665339178871363,94
2.12114442052246,0.0623236683600363,0.985130478677887,88
1.40654343831953,0.189811467110794,0.391954087794542,75
8.31309670485079,0.00624069271455683,0.175306462682784,80
2.05803818149376,0.199086998288702,0.0922021656113497,83
1.65604152036335,0.0554856481324005,0.177873183740303,76
2.41121709933047,0.0214192106513097,0.157033859608575,74
3.18516517343839,0.413763588480118,0.294281766517088,90
3.99833351252951,0.00619135437547365,0.0580635543446988,76
5.29631819067422,0.152492029425481,0.113936776864847,80
0.947409729804855,0.137724289715782,0.465984752168879,103
4.79214103548525,0.80310987207092,0.218205706928083,97
2.68069759230091,0.0137313724820152,0.149452053708956,76
1.09465363499492,0.0301496408632554,0.365103587106113,74
1.93741268899576,0.285286634902975,0.135599352259447,98
2.94727852335366,0.656174326617162,0.0758506948493404,78
2.37547960512455,0.786004338142964,0.365873734233901,100
0.994101138724221,0.283331404887077,0.288335062600411,80
1.48645088861163,0.814383830863457,0.838525944981034,99
3.70852618106365,0.449720672381781,0.214401196455583,79
1.38694162195226,0.274510740801065,0.238262020457558,79
0.935254760384546,0.0594194683910429,0.255191786271621,72
3.0936430937892,0.057303605007303,0.0898723816499114,99
4.72322886735996,0.547882975349602,0.236054344801232,81
2.65470522088301,0.276186184190436,0.0285469898008322,77
1.86243062419026,0.00580292730758241,0.0599838726601054,89
0.755787126886475,0.443785091158662,0.310558513738215,97
1.21250075274243,0.793877317918448,0.516379791769134,97
0.733211275760033,0.570939539026794,0.510152970496289,100
4.25941062129581,0.0760318930303121,0.209658282198996,101
3.41129355413322,0.923237264613708,0.161986844123139,73
2.53332491120891,0.0926328615361662,0.163731045338662,92
2.71718670886798,0.208502227907878,0.165688603883609,89
