"k","rho","dispersion","tm_ini","tm_ini2"
1.57070005610173,0.0206714267861794,0.762145918328315,89,132
3.18374056223669,0.0394038304488344,0.585744326934218,79,122
1.09763320016151,0.420001361656719,0.596618642332032,89,105
3.2217193056922,0.00849820878977627,0.201768698869273,81,71
1.67447810162185,0.0180000282760579,0.845502550248057,74,59
2.37551268022311,0.0412655833660282,0.807322412962094,59,115
3.25005303380044,0.475232655871504,0.217395134968683,60,127
1.69643082040865,0.0942220308438147,0.705195985268801,72,82
5.92246295610794,0.0113782629932544,0.657733117463067,73,68
1.23165440985873,0.0255160219898924,0.144560941262171,86,132
3.40656618565254,0.827003719002526,0.742197809973732,74,74
2.5477803962492,0.576668828818802,0.455717565957457,69,90
1.63998604430727,0.0828116827718388,0.730707991635427,64,116
2.93530813966296,0.0134051239082105,0.238220524741337,82,140
6.35385544989605,0.189998652382834,0.632548726629466,88,134
1.39609634223564,0.0627336750147055,0.735796220367774,74,86
1.43264858017523,0.00522706640241442,0.808506324887276,64,87
11.9844812364448,0.0298180179557596,0.302515283925459,81,89
2.6168544355557,0.551803868716513,0.985601318534464,61,87
2.37200534473275,0.577409769475528,0.428418167866766,75,78
2.95624769751679,0.124035208917233,0.337467779172584,67,131
3.44702140228742,0.000914570542482152,0.889858371112496,78,132
0.439510694420253,0.0645959595832584,0.259135359665379,89,71
3.40145666912724,0.0283468445840116,0.347901544068009,62,119
3.95953997658033,0.460085498402673,0.36618375312537,76,131
3.99708991365898,0.306435742785433,0.0812045424245298,78,140
1.02040107488198,0.234662672548138,0.360265834489837,80,107
1.70285417600277,0.00217370750070991,0.407221949193627,65,130
1.80531078841006,0.0252221227103312,0.161195123335347,73,129
2.92451727945008,0.00105658326969247,0.667500079376623,67,127
6.2176316508403,0.0100274883699832,0.50506578758359,68,126
2.36437092658349,0.0329400868790921,0.731797269545496,87,136
3.47950972018824,0.225758823526077,0.467940527014434,87,82
2.68112615554557,0.000288819184504222,0.0909486000891775,65,114
0.446459448241324,0.0254582439048495,0.675509812077507,88,92
1.23653075263441,0.017813722157488,0.0834602280519903,86,68
1.99413781546116,0.233924730803996,0.683888317085803,87,137
2.80822789130824,0.00293380270088959,0.868656459730119,86,135
3.13416608407306,0.262228502815905,0.101367731578648,58,123
3.36285740078116,0.496052920297577,0.770087509183213,63,95
0.749795681084713,0.320319258880205,0.00393023947253823,68,79
0.561876075313278,0.000412396529489414,0.621076131705195,84,80
0.954440375314231,0.782890577292316,0.802846129983664,70,141
0.446263234391646,0.0108376883156047,0.820023923646659,76,87
0.172221786445835,0.675741377122743,0.0260734332259744,89,73
2.03596727945744,0.0530410620810394,0.229783663759008,58,74
0.912995599771232,0.29444936531057,0.977727237856016,79,71
1.59074068817957,0.325299666232796,0.393202874343842,83,107
0.670297212599088,0.118243543964404,0.75347109651193,90,83
2.15502962911962,0.523088468735699,0.147756066871807,67,134
8.35662482494556,0.353395158975252,0.147612624336034,75,87
7.02860543328246,0.00266755717557014,0.600906560197473,66,133
2.65513889469028,0.0581191715143492,0.380082355812192,65,68
5.31640995800182,0.727478771191238,0.414564230013639,90,60
6.79501129721416,0.181222834107703,0.652446148218587,59,66
2.08348529617887,0.135320021375755,0.623071899171919,67,109
1.69793513835653,0.825152766782665,0.00602676789276302,90,100
0.904727389249423,0.134649938711192,0.64892305363901,75,100
1.98122767883113,0.0960943928233211,0.0149522682186216,84,71
1.59845497393124,0.791593290750905,0.67440993571654,71,57
2.34176437906338,0.00827336226302986,0.649383395444602,57,95
0.644533406852801,0.000402432399932203,0.37029110151343,89,59
