"k","k_scale","rho","dispersion","tm_ini","tm_ini2","sn1","sn2","sn3"
107.077938278128,3.95720285749888,0.0315857918293156,0.185161744710058,94,84,29.0939305693552,3.4122410669588,-0.345859067995378
316.721525725342,1.38221408653661,0.0698887370065606,0.875005788868293,82,142,28.7911443588152,3.83416162957981,-0.758697904769263
217.267752890251,1.88980684611731,0.0278855528537611,0.0979581559076905,94,109,28.509751421314,3.31816604966658,-0.245581728019487
287.092467898434,4.77043652029211,0.219323938767229,0.896945183631033,87,123,28.844763549289,3.16025480064885,-0.469686747731203
168.677323122571,8.3403270614577,0.111825247189044,0.90278225322254,75,125,28.8366846799249,3.32117250829764,-0.586949298812263
309.436039733537,4.36057484170803,0.0414015365079953,0.751289350446314,81,117,28.2469583082767,3.60972562646135,-0.362056683187315
145.133740881047,4.35938219497002,0.225946794457102,0.596673043211922,93,85,27.3640563409202,3.32387923972773,0.16169441498947
258.771074408113,2.1300424481429,0.0108163233645187,0.965640038484707,85,132,26.8895468145648,2.77165576309191,0.203652793547585
235.071312516184,6.43025089773342,0.00304182583203615,0.275676486548036,90,143,26.8575973466506,3.54237669990342,0.155941787977896
169.119238817507,3.475122499461,0.65409360812789,0.384598173201084,81,84,27.7768741446688,3.07423552562065,-0.132863305944582
207.618809401243,4.20129621841577,0.225632303230745,0.90092159784399,69,83,27.2349093190616,2.47819185377142,0.725584159320608
314.206879972758,3.33202899790816,0.730958304925651,0.194521290017292,103,104,30.6140006495605,4.11116393114294,-1.42368656716655
324.940081777231,2.63031959916445,0.552321021575271,0.0477412776090205,75,108,27.1502771685574,3.42154781120356,0.0526601136244518
147.475466670953,1.1819115360371,0.055560398910541,0.356744104996324,101,81,26.4679459674511,2.93728334176023,0.504993019393456
163.658975237222,6.711305936598,0.00163421846927512,0.579924914520234,102,141,29.4181202607239,3.57117141724042,-0.757830882277689
230.849423909351,2.17015464901885,0.00654537391496128,0.699373784475029,86,128,27.6422535267317,3.26241326771433,-0.0152933594317909
215.722327468002,7.79699998089291,0.00490808376845399,0.661903311265633,84,104,28.2960851940146,3.5466070992662,-0.516399077267878
158.520511549475,0.808148702200771,9.86501954655868e-07,0.677893861196935,85,118,28.6649984378852,3.20589891800005,-0.267108204599231
260.0706050342,1.34208147299839,0.53140205033922,0.300253729568794,73,129,27.5730508082498,3.22690180746062,0.0951210525800915
280.116408573804,0.772486633561528,0.155459814558414,0.0571309169754386,76,135,29.342240198187,3.81144315708433,-0.743310823336428
233.760449675497,3.12924846553754,0.0141369223449422,0.333568633301184,104,104,29.8277701486051,3.65692857033555,-0.972116101485997
261.549663393351,2.43075050344209,0.113290805208244,0.462958108866587,76,123,28.491659269082,3.56731953297614,-0.316680409447714
196.907289291344,5.42643293645741,0.00367918103464153,0.534370744135231,70,87,28.266312835358,3.24940032376202,-0.163547026401794
152.048832060302,0.35593246812727,0.0496285880425889,0.935177209787071,80,74,27.8510634248632,2.63934806118237,0.32752755633672
257.83569411977,4.042337214536,0.274358291092237,0.876282377168536,95,96,30.2265565512469,3.40269675419526,-1.06388771199184
138.843320118313,0.904285814474111,0.00166953902772566,0.901012954302132,96,116,30.4225212964342,3.83252031315555,-0.886556082404902
288.879971584182,2.0381605162997,0.0283216756520568,0.497455422068015,82,81,28.4842683425433,3.80128300977758,-0.584773792845311
172.466789424601,1.01915318510047,0.00470911946226007,0.713491765782237,74,131,29.9691753055147,4.18965432962242,-1.17281821632396
230.438760489602,5.41578745585262,0.653960880350721,0.55895385495387,93,112,28.7005352286158,4.11561239858466,-0.521633774235084
163.189065648587,2.71560649365016,0.166043212288093,0.477070721797645,76,80,29.1277031049502,3.79013697674056,-0.709420568059499
144.059626903674,4.069248963589,0.286559195421726,0.401520637329668,103,139,27.2710201765796,3.05595622384297,0.370379127026286
220.705657821428,11.071932153916,0.168318613133603,0.569969490868971,100,98,26.4162791883452,2.77426834022867,0.531356970323936
230.330373868077,3.0956630619494,0.242560059555394,0.826930457958952,85,135,29.9435670598266,3.90722873341259,-1.00351098053861
137.782925489092,5.39385862604975,0.00587860177346595,0.034014665754512,104,92,29.9020789582085,4.36442906940313,-1.26735885234851
326.349474249541,3.85666577306171,0.236427503714767,0.873591003008187,95,87,28.3966109309505,3.6193568525576,-0.478927341589383
228.264053907444,1.13771549640212,0.0103377608865094,0.0100199908483773,104,75,28.9871102116569,4.03105143692641,-0.870565427007345
218.339467552657,1.01123856235844,0.0337383334501736,0.84888198133558,88,100,30.3363850376787,4.31186921656295,-1.48514539296677
364.20455286882,6.08045072758823,0.772040097225693,0.839039494516328,87,141,28.0842150637403,3.45937537018294,-0.270069643032663
274.465380717939,1.5665690379486,0.00110337732878774,0.566032211529091,71,102,29.181086436574,3.97822660375402,-0.948427543994561
234.625066578845,4.5356729484208,0.712829991022554,0.73546739644371,80,98,28.810198347767,3.6109120630521,-0.71019766600653
255.059933417889,3.95230163736557,0.177783772979681,0.646744796074927,93,76,26.9380421584813,2.76594948005868,0.359667151264355
249.187316872011,4.96261506443493,0.055164331632147,0.792253378080204,76,72,29.1981224988831,3.45772209494683,-0.681506241145586
381.227138318266,1.54642994511035,0.265516907379319,0.737762323115021,85,114,28.1084643508311,3.00658646188232,-0.110806852709856
280.694757926332,2.48907339761167,0.000441996861178992,0.874042516574264,95,112,27.5236196549281,3.32353458117519,-0.118655072083893
281.117938774497,3.59911952256088,0.156933581542841,0.973149357130751,81,139,28.4625708812106,3.36743895297398,-0.325526915476322
273.156615329598,5.58879857624078,0.0102190021415882,0.812255726428702,92,126,28.8260653388579,2.49323430702766,0.237629157970337
165.201766911557,4.41050142812506,0.179832895657819,0.238617185736075,95,79,27.2638764163492,2.97919381195259,0.311169288965937
258.179910429848,0.146260844495211,0.430623017518355,0.271584844449535,104,138,27.1944467806751,3.05683067916709,0.167993937386289
137.066873280142,3.66881048116575,0.000200784108739639,0.310065509751439,100,123,27.3583511519429,2.69301702187521,0.386422982629944
220.362232989238,4.01612193881869,0.533464969461106,0.727088062092662,85,132,28.7842920760265,3.35008412108214,-0.449584282974356
215.917445995498,2.59051678360539,0.274922948495164,0.245348794851452,84,76,27.7456824536393,3.1532870836373,0.251319304266177
220.773824944255,5.51119512493862,1.46641415321097e-05,0.112888630479574,71,99,30.7816063718446,4.28821045149505,-1.46914257191941
310.339127245967,3.29888712942906,0.338546376817043,0.0048917974345386,69,119,28.1506866016353,3.08907638145786,-0.0599362432909347
225.228933525294,2.63805840908951,0.171797652727799,0.486401552101597,94,120,27.495073332303,3.29171627141792,0.0838665397286852
193.279349077242,3.33471138155392,0.0383673450454711,0.984480467392132,95,105,28.4598680397824,3.45546785127523,-0.283651600391812
