"k","k_scale","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2","sn1","sn2","sn3"
201.839761386144,2.97932545931341,0.968555281558582,0.135556044695625,76,14,131,30,28.3648058142765,3.18383970368802,-0.0455135950103854
230.86213686741,2.61296565013079,0.00780403974506673,0.182183020650483,67,21,117,5,30.0969789074821,4.4209280550241,-1.3907857976428
193.670123119505,0.82004186554017,0.0444799230585926,0.153208305670259,74,5,132,5,29.3231629516629,4.21667170504796,-1.19241682450428
233.392871588396,1.61006412393133,0.40221153577139,0.265811731340364,70,27,142,22,28.6024305250354,3.40079632432662,-0.453693102519745
166.064127706169,3.45014882009517,0.681588975495217,0.116717501310632,78,1,57,16,28.2466079114182,3.29802956490555,-0.322709538247479
106.482334467359,7.99589286453033,0.307493140276658,0.460738693596795,68,19,140,28,29.6810652639274,3.85876397205062,-0.873409295138325
154.56281132998,1.73003068408321,0.0713207034508252,0.663053477433877,66,16,135,17,28.3251563268656,3.22076901530752,-0.106115482987474
241.455394293153,1.28365215159124,0.345255801271932,0.130116616375744,61,24,113,25,28.9611613290843,3.50796116995262,-0.49893563451064
164.924210558857,3.04606346831963,0.159207721363394,0.917256296146661,56,26,95,22,28.2123808780099,3.70028233176991,-0.147632017671909
294.161894481943,1.1336540687454,0.10764246124613,0.241697132465654,81,6,83,18,29.0100909913994,3.6411790252324,-0.81533677423484
221.50034769138,3.89929259552371,0.0130617591004946,0.488603810297184,62,18,109,17,28.6133957355217,3.45206662029819,-0.412602864427556
210.369148475236,0.84169491973064,0.507527376671086,0.796380241634324,82,19,129,24,26.6848145792129,3.05523947534813,0.396488190056574
387.456189920077,1.97312050826242,0.223258499926303,0.324115501716733,77,28,137,12,27.3325519309027,3.1072851456983,0.216164697702643
321.53690613261,2.41923588249699,0.181567237654577,0.10320190416494,58,30,58,27,28.8648179156524,3.68651795100944,-0.502994972919876
360.742061833162,3.73209125558355,0.736290703787382,0.271008988381874,71,27,122,17,28.7532445806104,3.64062218348093,-0.607743379557036
326.57906726058,2.6681765540908,0.931595965102042,0.407680272357538,80,19,57,6,29.2191108170066,3.74217254842844,-0.76339414043552
192.502142547834,2.57751417624972,0.000937424260478862,0.133217323785831,74,16,55,6,29.0606575116425,3.25590120636976,-0.324322408364794
258.971187741227,2.16396665287186,0.342416146122153,0.729791781166568,75,15,66,1,28.1589156527878,3.65074500776394,-0.411807471814916
219.075222180627,6.26182304467857,0.0570886810607245,0.45776762557216,50,22,132,10,28.1303219464956,3.31121184355073,-0.234200704376864
260.350234327391,1.36785604025238,0.933896667028637,0.194694437552243,78,24,78,10,29.7357217361922,3.70095448647647,-0.855438854959648
182.948139682096,2.21100364885055,0.706554961567884,0.57622205975958,79,10,68,15,29.9040440545635,4.41830870698169,-1.45627246564057
284.663108058977,1.44688181535693,0.0380197709143405,0.160954404389486,70,3,106,4,28.1692115985484,3.42194655631271,-0.399054706865864
248.193629317718,3.77011782931744,0.00238736250659489,0.140556491884251,55,10,143,25,28.7597544991037,3.79375888068047,-0.472002489544551
166.446615544028,1.31420105297649,0.044562887681983,0.155579135054722,58,11,79,20,27.6009543398578,3.30091052995695,-0.169489897043766
176.959182478173,1.96311430551859,0.141644426595929,0.414235952771928,57,21,96,16,27.6863150504633,2.98826541988482,0.100240352183208
267.265343049544,1.00868407498764,0.581871923089883,0.251906382740181,82,8,108,21,27.4150226936162,3.03866119078158,0.23423456880238
136.335780201648,5.14224563364949,0.0489196789732474,0.0324135527756943,80,26,113,24,27.5535926907272,3.05215886034411,0.151307692742899
204.040075199218,1.44529284220282,0.0112341406765611,0.895655203843489,57,10,134,13,27.3670164650726,2.91944535589152,0.181528009602499
179.065370878321,1.35202480893711,0.136945376648406,0.290368348592892,78,29,66,19,28.5353305889914,3.43319530342424,-0.263829574076201
215.8013458302,0.51548264746565,0.550733473903841,0.0661084453784996,79,6,110,4,29.0231305688659,3.26183975411802,-0.409112251949848
