"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
2.36651561053951,0.137997053566204,0.292541512055323,75,30,137,5
2.01965872992216,0.0439743992185104,0.513199931010604,56,4,96,1
1.19295809901139,0.426741379996966,0.728639409644529,61,10,82,16
2.88178104705067,0.00386655243859187,0.959033940220252,57,10,138,6
3.07151238703476,0.00886984280861736,0.840135825797915,81,30,101,30
0.688969931874472,0.347258761256765,0.781209765234962,55,28,69,14
2.02761952992364,0.0685631442270376,0.535940656904131,81,15,67,5
1.90287502387528,0.326939533069599,0.151169180404395,60,17,107,29
2.87933495871495,0.0260484733168815,0.0710200581233948,74,3,78,27
1.72584891173025,0.0645709999926724,0.802641198737547,63,1,138,5
4.40003775987289,0.247766750678075,0.445841994602233,73,7,100,12
3.82424237694289,0.519818708586064,0.369268712121993,78,20,140,26
2.49358807632433,0.0162526376250316,0.839752960484475,66,13,111,17
0.952943283195572,0.124876002130079,0.757621271768585,58,14,110,21
3.65902378806507,0.25049993999565,0.84593704668805,65,15,127,22
6.27132023040214,0.425494588791167,0.733837439445779,73,1,80,6
2.33555877969705,0.527989107263288,0.249208049848676,75,22,125,17
1.20750427374814,0.407750749291367,0.985476113855839,81,8,56,8
1.29479638475074,0.00283213541118785,0.122847456717864,70,9,68,14
2.27227145029787,0.150331418374982,0.48048084648326,82,5,120,20
1.72079728630355,0.0013650878972033,0.906735588330775,65,14,56,20
2.21600757265441,0.257098598332126,0.601453997194767,69,2,106,11
2.15729555703959,0.234773917358329,0.675635086372495,64,20,63,17
2.35676159345739,0.413457456559814,0.302457384997979,61,10,60,8
0.693741508881239,0.00669758039539847,0.3564575065393,79,4,86,20
4.35443069552959,0.501849998587446,0.411632902687415,57,28,60,14
2.67091127095562,0.0873791868663638,0.179407789837569,81,5,62,27
2.22732984456756,0.192221992976907,0.288566314149648,77,12,95,30
3.4202855618547,0.00366996471945801,0.628337495960295,80,30,62,7
2.40982892576805,0.609262636115621,0.973660965915769,77,22,57,13
4.36565414666473,0.000192792383437844,0.675281575415283,52,32,108,27
2.51661718205807,0.702043273813194,0.968782038427889,63,14,74,2
3.62852602374339,0.234966375223526,0.0481245086994022,78,26,59,2
5.36994331610693,0.437157734312962,0.0245844973251224,67,9,86,2
7.62734947463825,0.0369072275541264,0.100727007258683,58,1,118,2
3.31079903098249,0.00645482892238674,0.998473193729296,83,21,131,24
3.92642237778125,0.664354290483504,0.142437193309888,56,19,84,28
1.01330984129369,0.416213023255711,0.345437960932031,68,30,136,24
5.35185248930999,0.459608037728221,0.437584011349827,56,25,86,18
3.99356419908641,0.170709498204397,0.824560791486874,66,18,65,24
3.35372886289193,0.00471721414226011,0.783704179339111,64,23,104,1
1.63760629929097,0.0170020708396672,0.912301395786926,60,5,91,31
1.09859373541998,0.32060519865493,0.0277536020148546,71,31,65,29
1.71343918239804,0.0296575622115037,0.0125919745769352,71,10,102,30
4.9713650383612,0.0113660036419972,0.149432506645098,60,19,82,7
3.8113832625566,0.551939356870793,0.736935419263318,74,17,103,8
1.56174835768741,0.103142325076822,0.275092532159761,66,17,55,13
4.65188360979937,0.0101932156450365,0.875190031249076,80,32,60,25
2.56177299325047,0.287355861889452,0.633386240107939,79,8,106,24
1.23210201585744,0.313088704108173,0.330755110364407,77,21,119,20
0.850461946158494,0.323362503930924,0.872289492050186,74,3,135,13
2.86484940609605,0.0691736956999833,0.17610780429095,54,8,133,19
5.20402873128191,0.478214486395398,0.413172672269866,73,16,73,25
1.07255690918515,1.54859567964741e-07,0.829879843629897,69,14,75,2
1.63594513830755,0.136754048660714,0.43764557945542,50,17,77,15
1.46167747544181,0.417113254191373,0.495811406988651,68,18,70,31
3.49613210253943,0.200016950609559,0.722909219563007,69,17,77,23
1.95712139625868,0.161053193692684,0.956648734863847,58,2,106,7
