"k","k_scale","rho","dispersion","tm_ini","sn1","sn2","sn3"
283.740341204174,2.02109453501263,0.011368663597302,0.374662188114598,78,25.8374281706486,2.72757348619053,0.870413032278071
197.153086147313,2.63921049899607,0.130956454185487,0.315238144976747,82,28.7575434578701,3.08619669557759,-0.182611013839596
311.764168268327,1.31617314279774,0.0273859025780013,0.849504166282713,67,29.2167707353457,3.90001763053451,-0.949490625669962
299.09046404518,0.756600233319826,0.182398806470185,0.158024322707206,62,27.5942253182441,3.62345152513072,-0.326029597297701
342.301684556854,1.74854134736514,0.0639948494158445,0.0265251358505338,71,29.1540182025601,3.38179968639029,-0.512266487275325
172.780528167141,1.10787903934692,0.0012707251844374,1.20212948273604,81,27.4757791407789,3.69278954211948,-0.351565237756906
313.242999032525,2.61136697881903,0.30809243561516,0.461363342124969,78,27.8221421782363,3.42161956064073,-0.20112996616926
232.151128608901,4.68467623931447,0.544240875300854,0.0384917773772031,69,28.4175157943752,3.56666631937488,-0.350884861411071
197.617590863691,2.74584658787942,0.604674620968146,0.983063061023131,90,27.484596825669,2.60990873056651,0.410920316612311
262.579110464951,1.37954531879377,0.000595400599725162,0.714375595794991,71,27.4846432679762,3.13341594222302,0.267169986032325
236.480089070012,2.33931908117566,0.037757816988429,0.0638176666107029,89,29.8493256190518,4.15056241478422,-1.01565695212349
183.906598682116,3.0594047148541,0.00202967524774082,0.358282040571794,85,29.0845539663759,3.58463459940436,-0.800369162072236
301.127643423084,0.557201244255193,0.888338691904776,0.575949909165502,76,31.4412239287107,4.77260802350089,-1.80688423034082
283.252439546685,2.10771176318015,0.164652763949106,0.66531991888769,83,27.2071487015124,2.87222704026369,0.204138824616005
122.56888262135,1.5792070259892,0.00343212807774235,0.0948019321033494,85,27.2696286544184,3.0611874580519,0.201086547339566
150.605020262509,2.79111475935469,0.0194902129246738,0.492647154670453,80,29.403247183546,4.13856042745624,-1.03378479193645
312.98925202845,3.14146672228359,0.300569453601594,0.447081840985272,87,27.4486409189436,2.78999462055665,0.246457706611017
176.19935809512,1.87695650113576,0.00476165428579296,1.04878551270475,63,29.3344950282061,4.22974932476659,-1.05893999768903
289.324653433286,4.15120735039279,0.00546247678483119,0.21574624767527,86,30.0103776765219,4.08258068937801,-0.952673332169866
156.986927531581,0.618870378087189,0.0246241897734239,0.890887232264504,79,27.4412200892947,3.08972521396434,0.20108363039919
198.86903938668,1.78299527461478,0.0220675297760128,0.599157872842625,89,27.1973698525592,2.88759469293751,0.287053465184465
287.1565042978,2.64974754171892,0.0400673044155027,0.32944581611082,67,28.2443977393136,3.76507588540437,-0.475221855852772
