"k","rho","dispersion","tm_ini"
1.67983985795384,0.0220853410002593,0.986061078729108,77
2.3642540165034,0.790240424939877,0.307079951278865,61
1.0180644143604,0.024992526883656,0.61897178053175,80
2.09810693975002,0.0534540672057028,0.91612087246462,87
2.35208474558675,0.961433868736616,0.191025733249262,77
1.93819165668088,0.557216923397794,0.434889993164688,77
2.40376682517375,0.200250449570445,0.283882535295561,81
0.696068979060377,0.249509023339653,0.258842063369229,60
2.28939113157696,0.348152546411088,0.284385325619951,66
2.57887350804518,0.67151751510776,0.614545241929591,82
1.30164414913202,0.0573119638268806,0.137424748856574,60
1.75986994110424,0.0266971671152289,0.170041375095025,88
1.81675780333444,0.155101176419484,0.20941977113116,69
0.833915298407432,0.181721960282074,0.0863241238985211,82
2.21439854996706,0.121116236674505,0.121251087868586,91
0.934189243681808,0.171399337694287,0.0312649367842823,65
2.92415455294589,0.52568996109024,0.803175490116701,84
2.42963518390492,0.454439915110061,0.101072312798351,92
3.32784910431137,0.334944448589794,0.189338383963332,84
2.19999766341179,0.0261763687638168,0.0900068408254121,62
2.86102140360158,0.29611529508514,0.168314855312929,70
2.21186247650328,0.934430546256545,0.619594025255655,76
1.38997328579635,0.318703433548803,0.124190228525549,66
1.75706804332007,0.0143042812072402,0.0380876211722241,85
0.996635520709174,0.0848768901198721,0.9276260540355,65
2.60505908436563,0.0610265907907321,0.0751757072284818,69
1.04724137344593,0.213306108062128,0.187968195729379,65
1.13830291093486,0.0202265433748513,0.146453010383993,87
3.16853105191388,0.324638954957941,0.136316823307425,77
1.5576235386202,0.167967394829791,0.344852970251217,79
1.05729520613208,0.651966948812929,0.791848243447021,66
3.52082796864456,0.0383085690536432,0.969981442671269,76
2.56146945434334,0.119891363001984,0.42732068290934,84
6.25170375791161,0.00763667583148952,0.0492482075933367,86
3.92846349254402,0.336764661077569,0.810980709036812,91
2.58911011864241,0.323376063764246,0.196311736712232,76
1.95597032119782,0.292195489427758,0.204904967769851,73
0.390298219803475,0.0789028230757327,0.653811764204875,87
2.5758902188044,0.232848446254788,0.191192584345117,94
1.66266278865185,0.41111695459896,0.0694234460820241,83
1.44752859277207,0.244632769154526,0.164851190987974,78
1.67087915685945,0.595713611654337,0.0559078720398247,70
1.28655888312738,0.0450992553832519,0.234971268102527,86
0.711486614952752,0.0651004250322109,0.178962626144641,66
7.06894112845725,0.111849291362259,0.415740621043369,90
