"k","k_scale","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2","sn1","sn2","sn3"
232.613557993411,1.32361288331374,0.574394514503619,0.114563644181197,76,20,103,14,26.4190756851465,2.67969118713735,0.684612263850738
235.336210080121,0.245557488963162,0.0252874035016548,0.215026927180588,52,3,52,6,28.5122011118026,3.5890322923698,-0.49926143727347
286.095198294176,0.673347803491101,0.0104944119163065,0.446495093997359,80,22,93,12,29.5672180674125,3.66555116845704,-1.02651909179801
253.893328121551,1.96382758138172,0.0770623626027657,0.071524078171089,79,19,106,10,27.0471958020911,2.65814796607992,0.375737064370229
174.03097550697,1.51128721923332,0.351042521111998,0.318826923389498,59,6,93,29,27.4769194128204,3.18827309857483,-0.0260253058595699
274.546671757739,2.53018275424454,0.458489130092072,0.173250196904741,81,12,76,29,29.1882240842308,4.20169767856757,-0.90547702183959
191.219706151319,0.731888372979349,0.0604033186666595,0.750126700159367,55,12,133,12,27.6854742308506,3.44140487046318,-0.361962118211426
138.195333190214,4.83493370400798,0.115081492491701,0.822931947652251,59,6,131,14,28.5955255816688,4.29740645283298,-1.00320117731231
164.157761136346,2.50826709458713,0.275095813736319,0.240749277174473,52,13,103,22,26.7201350722292,3.18111599909785,0.299849144554619
233.068507477235,2.95793928560346,0.0103878826522392,0.312972420488544,77,30,122,27,25.4056493428853,2.97866400877986,0.80315564999592
305.420527688604,1.68628173674506,0.322240076171607,0.71663684095256,70,32,82,12,28.9553116655331,4.11479698612403,-0.813887569402018
206.054375781259,2.20178656466212,0.0125165368954984,0.146462125238031,63,12,125,7,27.9859626647534,2.93429377261514,0.111364064957763
230.964727284616,0.677441235701824,0.420663995692503,0.669311608187854,50,24,132,29,29.0473361007947,3.89616451335848,-0.945600868320338
207.021344224191,0.809136913249755,0.00675153247731039,0.228166837813066,58,18,120,4,30.9080839921681,3.74220740352576,-1.32691876553561
126.819382605558,3.56125868049636,0.463821376727918,0.161826978670433,50,3,77,16,28.8010856380933,2.73925847361488,-0.0926453438657563
191.737915162058,0.37553222790343,0.211217148084466,0.745115873869509,68,31,118,30,28.5610225694938,3.4644987889792,-0.42208087206775
252.250236999627,0.777009839071119,0.081505666871178,0.225732275517657,51,14,131,19,29.7863338831564,4.23614361228061,-1.07714685582233
154.158245582365,1.14633102306248,0.00314431935968118,0.107979314743986,64,21,76,24,27.8629139162786,3.04661606374267,-0.0182395344806197
226.559075840046,1.33274454106673,0.0265051475084828,0.493867818581517,73,19,142,32,27.6666845401339,2.94190240195062,0.0610524207758862
226.046030088169,1.4389785403725,0.0021117780109746,0.323068836005405,50,4,96,24,28.1374552541097,3.37406946750321,-0.275663759485771
173.05733417994,2.85330912804179,0.623023975224639,0.360833581537008,68,13,143,24,27.1073070557646,3.05178637977238,0.236188024359145
162.330380482947,2.42671679888177,0.351381097699195,0.281078460626304,51,17,140,16,30.6071046597384,4.01485264645298,-1.31989644354639
225.201868423078,5.10950679160364,0.435985956604847,0.469570906367153,80,18,60,24,28.0763925795034,3.26964044325595,-0.222214061896734
105.520918607641,1.29507333443511,0.0208409393971427,0.502585935029217,80,24,136,7,27.9698646467166,3.5590680724396,-0.39230825785616
186.04576417331,1.43197304210142,0.0448282889741132,0.2901787214894,54,17,117,10,26.8607901352259,2.96952046453359,0.485689415034742
290.928910668978,3.28029976178311,0.00546053427589895,0.100510594232425,81,17,55,21,28.4783114344508,3.47089040393897,-0.454692118855864
150.270918032572,1.08000435814945,0.213428635802838,0.27502401266247,51,8,112,32,29.7438537235034,3.97729604968676,-1.18036093528823
222.37522213196,0.282694299308773,0.0441693692352704,0.619339638389647,75,4,54,31,29.9158009101102,3.60825171034632,-0.852639694981115
153.601368922939,3.04155968030083,0.0921174377685983,0.0750668689142913,62,8,131,4,28.8127300560349,3.61706592075699,-0.558983728682752
332.761153697344,2.40725772944358,0.136384290754802,0.521473619358569,58,26,113,5,27.0599594095587,2.4452955245774,0.636628394705432
220.644399206913,3.15801556657276,0.0221078816275708,0.378112112301265,69,25,117,18,28.0041290321563,3.17420356458561,-0.00156597297955824
206.355584527399,0.922152489579415,0.443743035096768,0.612334582954645,70,19,141,11,27.3799345538445,2.87025533295462,0.234810984254553
