"k","k_scale","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2","sn1","sn2","sn3"
300.036344400689,7.70403533538723,0.0842294427032925,0.676492364780997,51,26,68,13,28.8778726873933,3.81189375948813,-0.750257172755858
199.513853784596,0.27673196083794,0.160090760868398,0.938324375310913,55,31,70,14,29.1717236968598,4.04697812390857,-1.00292471803748
245.984850328275,2.96501165008,0.156044742448618,0.234406113624573,57,22,117,27,27.7579496640553,3.59654627323756,-0.18997038448872
190.11299256597,1.43995156327546,0.00481758189798748,0.122461133869365,70,30,118,25,29.1045413796407,3.67537216388279,-0.77155598256304
240.138021122682,5.56072895655909,0.37648298256121,0.634323637466878,53,22,78,24,29.7177607864944,4.00584172891227,-0.968226310326741
191.240835384366,3.1645906987645,0.575393884561909,0.474030544050038,83,32,92,9,27.903087688536,2.77378082833138,0.122992376976762
120.629833733034,2.24588940144188,0.07301743114981,0.194784718332812,53,21,57,21,27.5029834095132,3.53335652320579,-0.09165778335015
123.665925760977,5.56774974255902,0.518180471760821,0.0677424592431635,83,10,86,9,29.9585507029174,3.71208352197529,-0.862672482003578
216.630364407588,3.2770416875937,0.245850052978374,0.40575898415409,80,30,75,11,28.0548746524574,2.84983315834333,0.130649649730646
148.560508646718,2.30124179836458,0.0154397104282986,0.539767989888787,80,24,79,29,26.9667732201719,3.29156756267584,0.118717814332823
197.400213426194,0.863231341478963,0.000353927726555682,0.351359419059008,64,31,74,20,29.0020026371958,3.39733087442209,-0.660338841812966
241.011259301593,1.07373771812677,0.487084316388808,0.926029382972047,74,30,131,5,29.1437790960035,3.56790609571247,-0.676742546959064
312.136357231904,1.96208623559534,0.266150492882312,0.480784041351608,68,26,84,32,27.2725059459663,2.97703200819407,0.0616986523151404
190.110522489364,3.00265176259537,0.178740398859617,0.786031013121828,79,32,83,21,28.4189231790048,3.28547807858248,-0.169465848695809
264.013888751896,0.333029785249379,0.182208847818194,0.582965172128752,67,4,84,10,27.9260843514598,3.26937953155758,0.0359656807783303
165.889557424352,3.97812275714417,0.43240489709143,0.523459306452423,82,8,122,5,27.6439470354518,3.10918847501307,0.229097103995713
232.743844008278,1.68719558781466,0.0374665652915952,0.500848562922329,68,8,142,3,26.6103318417361,2.81254990064654,0.568864237954992
256.073498273774,2.90115579947225,0.12830144251341,0.0299759968183935,79,22,127,2,27.423686823294,3.12178290854145,0.181914591759738
163.243758803243,3.42958605382595,6.30663879399241e-06,0.951060611288995,83,4,69,3,28.9450604063999,3.73849020527371,-0.688664047787249
262.561520926825,5.66794363975326,1.52069638416712e-06,0.562661753501743,76,4,103,11,28.4413808169036,3.8073109121072,-0.680776608897087
232.094858970301,3.52051236280487,0.00258876183736691,0.70128595083952,75,27,110,14,29.14576990455,3.67624727273909,-0.771145477409575
293.832347564495,0.384990772675457,0.297523222851247,0.674456119304523,56,9,87,30,29.1736841200844,3.67280048800282,-0.705370706574065
185.993173158827,3.31651098835916,0.415505534800147,0.79801696492359,65,17,119,31,28.2328219914982,3.1398632930812,0.0668393710072795
130.163021701564,4.74234012395691,0.195385972322534,0.288832846040844,75,24,99,21,27.3350789584594,3.37457882302267,-0.035883657581513
264.85414687902,1.03043616985027,0.645819926305504,0.758708707522601,82,9,57,4,30.1976246293928,3.8977478072516,-1.0346626172816
301.846197962525,2.6758553981838,0.442302168647108,0.224811350693926,56,16,102,21,28.2396122872061,3.67411395448518,-0.580623457532842
209.641124123041,2.41036601982192,0.254643371106079,0.677139548584819,58,31,62,23,28.866124916253,3.32408174043831,-0.41158065203194
285.082341430487,5.88587464388461,0.0601902390189679,0.150107227265835,82,10,124,26,28.8120123646954,2.78428578646954,0.112974479814905
152.381178514292,9.83860629849259,0.100853731145764,0.614504295401275,83,18,109,23,27.7000742466317,3.40422681189714,0.00885587520657644
199.726990260766,4.52429910591833,0.118222649851785,0.27783383615315,78,30,143,7,29.8028188004922,3.73978245215852,-0.898085761183008
231.252121058756,3.05008192040022,0.00681810163395647,0.896809873869643,81,2,87,23,29.1802323004237,3.58381308027043,-0.449291203638426
210.862744481496,6.199917318049,0.32887146136682,0.822125666541979,77,29,102,25,29.1276601531201,3.81936908014654,-0.990987106914539
149.652810861584,0.839107884373861,0.0141483624538613,0.237016834318638,65,17,120,13,28.7181441811623,3.51932122362475,-0.619470795020369
339.699949856609,3.21285233157023,0.393570059019987,0.539121370064095,83,7,116,9,28.9497640348278,3.00216325473472,0.0440384565249514
262.937015612442,0.93884621798714,0.00734032841129931,0.806516291340813,78,12,96,6,27.9360927771912,2.90888812048236,0.124328337768553
208.720916434845,2.88860739201167,0.00597333225877683,0.357324137119576,74,32,117,30,30.9112149098445,4.6825431566595,-1.66210799982389
186.315554923145,3.61501114016855,0.112757352269004,0.625526781426743,71,19,129,28,30.2132765605682,3.72182234313691,-0.837956845206746
150.411613590889,2.22518992546281,0.438200850136619,0.912708188174292,74,13,130,28,29.8481929529752,4.0715620269577,-1.21216009572185
244.086348776439,0.842782606344901,0.00013240704313165,0.244378915056586,55,28,118,28,29.4961561942965,3.56447169658671,-0.648854830226721
252.468610447703,1.28184133457076,0.152255744921798,0.926900974009186,50,19,90,29,29.0501999830609,3.48551408541775,-0.454738610611887
146.597329019014,1.10513491955631,0.7077164736321,1.46229706812009,81,29,112,14,27.9583019871982,3.50742121081016,-0.199803753948406
252.76374025466,5.58205279563215,0.0148310621626835,0.0789576033130288,63,26,76,9,28.3656514947663,4.01097808842992,-0.87111454940593
331.049279987448,3.85056454724359,0.125998316885594,0.325490906601772,63,15,73,13,28.3722745500579,3.87608807891658,-0.656533930032541
221.084647336795,3.00184149576253,0.780999622068611,0.239283154718578,62,11,125,11,28.1692148493241,3.59859593794224,-0.274242582451476
208.408401506744,8.13417488573138,0.0644957798041998,0.680918556172401,54,31,54,1,28.6396037811667,3.25235093833297,-0.374027889985198
171.627183069968,0.860903107307494,0.49560224884091,0.744783588452265,80,30,108,23,29.1508814797908,3.77075675164826,-0.895605205096983
226.976692524439,8.38580211710063,0.550164666940207,0.494507651838919,67,15,50,3,30.4596353557712,3.92752927491094,-1.09132389551692
407.634875219533,2.03352074328584,0.0898992380506153,0.667134790914133,77,8,51,4,28.4150418045142,3.29640376258467,-0.362562216269559
260.311961823862,1.19354964293889,0.0306338469699301,0.515783980721608,64,4,51,3,28.9764653735982,3.31093174403033,-0.371564229780837
169.721285738782,1.78731741110033,0.307356075388338,0.10359661676921,78,29,101,7,28.4859441483845,3.67323299951949,-0.51399195495552
208.009112063285,1.68619219678836,0.0991741290820801,0.616717024939135,63,27,120,13,29.9255250746956,4.08347649887071,-1.07094017503744
290.114292641185,0.257211462325976,0.297053832266877,0.837303245672956,73,29,51,32,28.1571932725246,3.5223549077302,-0.265906383246817
209.905977533799,0.214139991216915,0.000535365109800107,0.435220598476008,65,26,118,18,28.1194754199214,3.27607617111953,-0.0460023582803474
271.639874176601,2.96738344102267,0.106013521637155,0.941630339017138,52,13,111,1,29.0802270160939,3.21170379220895,-0.491821094299752
240.990120906601,0.739124956053812,0.000409826022367827,0.914291533641517,81,9,116,9,29.1792173193694,3.79043126489292,-0.678503119503992
243.608066151489,3.76545517783103,0.0341102394721482,0.675637981388718,80,14,56,24,29.0616895808098,3.78970835500101,-0.826555093174786
145.26418481469,6.26777651045185,0.263492581324316,0.959978977683932,79,8,134,17,27.3380753556401,2.53598260944741,0.560584265370065
218.431211735563,2.49221323642442,0.01078065149957,0.961558181094006,69,29,110,3,29.2383062684894,3.27568623791456,-0.320093021609919
156.934135358858,6.26533962126352,0.0444894547196285,0.619617135962471,78,22,73,20,28.3406571972067,3.71235189162889,-0.532554567803581
183.70862368732,4.17070832251472,0.71913432403577,0.213377674110234,58,22,134,24,26.8320077013136,3.36509783002987,0.195481604576697
255.651270434307,4.26000693349214,0.0976158408705129,0.153909830143675,76,30,79,25,28.5714969248453,3.70728892810548,-0.608517221375739
239.850705104781,1.76010303276689,0.42604303576414,0.955853320192546,82,10,93,27,28.0766552166046,3.3089961421637,-0.187099452386942
244.793662018634,1.3861303960753,0.0208250635431098,0.402390900533646,68,23,133,8,28.1019727127606,3.40061202015563,-0.36555257174384
189.652915106288,12.7992020999389,0.421129870623925,0.363389622420073,83,32,127,13,28.6486133275456,2.97730618104154,-0.336920001897897
167.143382805869,0.882954582431958,0.0918605180534836,0.431185230845585,71,22,62,7,28.6311534416885,3.40601957099073,-0.542504277345355
266.657469553979,3.17617686450236,0.0674728165815993,0.670728303492069,74,22,79,24,29.3395771700006,3.99440614068456,-1.15191250354515
217.494875368798,2.23037953500326,0.182595444681516,0.797143910146435,74,23,83,29,26.9935790660681,2.86880273840362,0.203793050476304
256.473022733105,0.785393572147012,0.666798897674298,0.4075172262884,81,30,138,18,29.9363541081856,3.77592163278661,-1.05789361406492
225.129504546749,0.915486705497064,0.0757737078047279,0.897541714832187,78,27,77,3,27.5777332446954,3.84601084334109,-0.142167622383871
158.991019160141,2.67406696003779,0.0233657849755186,0.901315949624404,83,16,116,22,29.0122738616377,3.55062520703955,-0.539721630931819
187.649579738099,1.08133964219714,0.235923493121003,0.856172538595274,78,9,133,10,30.4203857661044,4.4398673271799,-1.46738520967167
237.373214134086,3.55229212502235,0.382177230251205,0.544086752692237,62,11,80,1,28.2574244488067,2.76544538815556,0.219881007154336
194.287974278377,4.31360886008005,0.52578463086188,0.624570448184386,77,14,82,8,28.6870566135282,3.45683678351374,-0.61531108446227
283.002218518374,6.93946700527829,0.448805435504729,0.127890870673582,74,17,53,10,27.8807335570381,3.26268186156866,-0.334849897390088
154.725876491822,1.35551604835562,0.216627254073964,0.357854057103395,54,19,73,5,28.9609460709752,3.72980135345698,-0.595373590288917
230.8001666917,3.18775719062101,0.634216737944772,0.531832320382819,68,8,61,19,27.7032946969909,3.41877035920005,-0.232785224288248
249.932882743593,2.7838385545381,0.00503344459028438,0.890919538447633,51,23,140,13,30.0184519107922,3.69355779426912,-1.05452212206178
156.610913090672,0.547875093824618,0.535269426798311,0.930567303206772,76,7,57,16,29.2543111355122,3.4165060184864,-0.315825445989915
295.716491411996,5.10751069963548,0.0547361602856436,0.893455859273672,57,13,58,16,29.4951604600088,4.06665474810849,-0.956326052489543
350.212270771459,1.8561772285607,0.170155833737229,0.936470458516851,77,19,107,10,28.1524263796858,2.88859280621362,0.0309535853950292
201.346981951661,3.01406471035376,0.0757745591273789,0.424168904544786,77,17,51,3,27.6478482411795,2.60072488453591,0.61435104601732
292.680332435092,2.03974483540819,0.347808033241434,0.634693543892354,68,11,55,31,29.5258020085566,4.24184116243993,-1.16008334881627
284.969866187812,2.47809434364302,0.0141708977306922,0.609046421479434,54,3,141,1,28.484038191618,2.87465600896358,-0.02170774199264
306.600859064146,1.24834066686867,0.431981688900508,0.566491447854787,83,12,73,7,28.0335657082255,3.70706211829459,-0.384276920557243
221.880697984587,2.19137826598073,0.6096351444046,0.322807530406862,75,11,115,11,28.7610757653935,3.71216655885207,-0.774911042498414
242.391516232557,0.420837228030104,6.62665179607206e-05,0.88300129189156,55,28,50,25,27.1505019033145,2.67012855804547,0.480983164660907
327.539745040545,5.66780722657178,0.000675722679614455,0.650781770469621,70,19,136,7,27.2269522722548,3.04499209275606,0.187472573133132
306.472501482067,2.6422968765333,0.368547950581862,0.150031887693331,71,8,140,22,28.9286979632255,3.81889682798975,-0.564627075441881
189.010496339254,6.11895002089552,0.0810704518176114,0.353073704289272,69,24,107,2,29.5717785431454,3.94506913614864,-1.09334418205562
200.542681614011,1.53152718546514,0.000593116684546309,0.17864006915275,60,1,118,32,27.6567989857381,3.55175169194817,-0.26586357244467
348.57456293549,0.714852774767032,0.764520246546786,0.886684763478115,56,1,85,27,29.6614254015851,4.17682090898145,-1.29704910272757
208.908457827002,2.96206806044643,0.478107203763208,0.485661662416533,53,11,69,23,29.8742202290205,3.61001453532519,-0.595339770472257
254.184492669964,2.97593906655392,0.0595170120510747,0.441428715130314,56,9,73,18,27.141834446716,3.17538495411027,0.352249683940316
312.757097156812,0.668783721777978,0.000242870089691319,0.429850271437317,59,10,51,19,29.7037203250202,4.04481854704435,-1.15303285733925
259.603568207262,1.51427624392374,0.00468579162546266,0.0864345405716449,75,19,143,18,27.758688176197,2.87221216899256,-0.040557295922109
208.063983698389,1.98963835122112,0.315117245310492,0.817064141156152,67,14,97,14,28.3527596371952,2.94660522943671,-0.0170681311665902
131.841173564475,2.03787445147366,0.0928461147178168,0.819411925040185,70,12,86,11,29.0556986137184,4.43425726842024,-1.26874400056021
217.683191937946,4.66308191931086,0.0231035901708565,0.93611320736818,80,29,137,4,28.8234477644115,3.52802264958861,-0.302800472832891
340.632501514334,4.00337042676173,0.779574513458193,0.712219136767089,79,22,55,18,29.6298393270219,3.71534331417345,-0.898767953603099
306.600859064146,1.24834066686867,0.431981688900508,0.566491447854787,83,12,73,7,28.0335657082255,3.70706211829459,-0.384276920557243
167.097218477712,0.52972544249462,0.0228795777571622,0.150684057561971,69,11,134,25,27.9862527888963,3.16230718541385,-0.110873886983726
208.166672633761,1.63975930194158,0.082310123559112,0.615089209983125,66,30,114,24,27.9623545821239,2.73355386792714,0.310569020331841
276.790046846978,1.94969224851993,0.00257838308754647,0.0573633550666273,71,4,73,7,29.0061568302777,3.86507389848124,-0.762197709201109
205.487081774356,2.48772950373298,0.0748668967418539,0.106663526734337,72,26,107,3,28.6249280023682,3.65433795749021,-0.662835234334877
186.243145088118,1.69207957883559,0.304813271500152,0.549770273733884,63,30,92,4,28.5622254475673,3.4710020199694,-0.41238865396884
216.437295283568,5.58196175847155,0.383705815753898,0.741461576195434,76,9,102,24,28.8164707031577,2.94788909442055,-0.142755447676387
258.716046509605,6.60441697735521,0.0423752134375767,0.389842352597043,61,28,93,25,28.6154661714852,3.49722824557658,-0.397148650280872
151.787974830526,1.15428534500613,0.0808829287734148,0.286414070287719,66,25,108,13,27.6535430428581,3.4846166155445,-0.362737221697776
213.697202448643,1.77995566242018,0.089718909185309,0.212209983728826,50,26,93,11,29.2394792329519,3.87404666669007,-0.79933370481008
259.415777314258,0.571005692461795,0.00294881223837799,0.448568488710968,68,17,53,27,29.7713442364813,3.33197241604137,-0.567642134713697
260.311961823862,1.19354964293889,0.0306338469699301,0.515783980721608,64,4,51,3,28.9764653735982,3.31093174403033,-0.371564229780837
197.740632499121,1.38354697896107,0.020718841359419,0.702890779124573,59,1,134,12,28.363201818712,3.27678442519552,-0.1764624640748
244.340810371231,3.05850746555607,0.198775657498758,0.481102294055745,78,4,111,2,29.4286943260492,4.28972074354447,-1.21973944918672
214.474288351586,4.410945576555,0.0148764262875297,0.620716163422912,80,8,93,5,26.986132218991,2.62186655366339,0.62725039786815
247.598957594186,3.70795015592008,0.597815158519927,0.569253725232556,80,14,115,15,27.5334082539622,3.368685219995,-0.0254325352269144
284.787376573416,5.35355446268111,0.421567442143393,1.31588202682776,80,22,132,9,26.7136630482642,2.97665086821377,0.424010031262517
189.61235904733,1.02433465231003,0.359300934451408,0.705988901900128,73,24,124,10,28.8737467724332,3.73515253654955,-0.439279249619154
237.268490901442,4.303233210876,0.262978445879034,0.0880579750519246,70,15,70,2,29.3112712209964,4.12211673577935,-1.08362599473588
224.431423811669,1.5993515769288,7.03138341835408e-05,0.128184530185536,65,10,93,4,28.6460179673161,3.11983705417734,-0.379523789327306
