"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
1.88777041557424,0.223057651241414,0.329940080177039,67,3,101,9
1.49975103293629,0.683255747921815,0.999505585292354,65,18,107,22
1.83473804504932,0.235925758332275,0.912053626729175,80,31,105,19
2.48472900075335,0.254414615157192,0.826440796256065,65,16,106,21
2.51700411429411,0.0211919855273796,0.752990680970367,58,17,104,10
9.01698742036631,0.0156006610272057,0.361058303035161,71,9,64,24
0.338572216078629,0.191305343590017,0.902030703378841,51,27,65,29
1.48767476038805,0.024599257086365,0.321924286428839,74,9,86,24
1.15839593323137,0.0829843080777859,0.540655298624188,74,1,120,6
1.03099500094955,0.0601252187589489,0.975674197310582,58,18,50,16
2.88657704174891,0.137747655931454,0.322383504826576,81,5,102,26
2.70353568868618,0.000654150245851748,0.283905340780091,75,13,112,1
3.14256055150167,0.000554836007482191,0.242461030837148,82,12,55,17
8.01647826179991,0.0256847317734119,0.702372241336155,76,13,125,19
2.53508389385592,0.265640275443135,0.43616620474495,50,17,73,21
3.48578302881145,0.800160881463181,0.47612676763218,64,26,121,27
3.5412160826289,0.034635888676871,0.950131189776585,67,18,84,32
2.18123730318878,0.00118371321359555,0.388812856050208,66,17,106,23
0.656644327116739,0.409281853311236,0.798942632507533,58,1,140,31
6.97306621459274,0.0358190759490042,0.203069422859699,74,17,82,31
1.03468923249465,0.0667762280729897,0.332038916480835,81,22,85,21
3.42474283845286,0.0356324608088704,0.493220516946167,55,28,110,1
3.33368658920126,0.496786155890323,0.958001511869952,83,3,78,9
2.39036724624603,0.898187397572237,0.408982877155038,77,17,62,6
2.46207678593998,0.0700426038374112,0.203009107698362,65,8,122,26
1.99039335009275,0.0713278445487804,0.566486399620771,65,10,86,6
6.06405640929247,0.23988114401371,0.927397311432287,66,29,116,32
2.37887725225734,0.874151775142429,0.134272736390397,54,12,106,26
3.45072547254502,0.1863549815648,0.166854925686494,70,15,126,15
4.55768862230739,0.0191684002546303,0.460690257536082,70,25,97,9
4.25602156806733,0.321451250662819,0.330228680744767,60,29,134,29
5.97886097174731,0.0626568605420664,0.722067646915093,69,21,130,15
1.85952665078991,0.524646312156295,0.499440726824105,71,17,79,8
3.8245725337209,0.14251343878105,0.178736274322294,55,30,122,21
2.75687300164279,0.0267371668980977,0.916175649941515,68,30,115,5
1.4983414965129,0.622679910169062,0.402209337567911,66,3,79,3
1.61271486845374,0.233966389508436,0.273483569035307,80,10,63,29
2.27146349142642,0.058127620225643,0.151127137065671,62,30,114,13
7.25587797322704,0.0423919469498795,0.162302847348098,53,31,94,12
3.10795338638241,1.50990042649197e-06,0.10947526874952,80,14,51,22
5.3354381306056,0.0463030201935767,0.891500370576978,52,11,68,21
2.35324651452593,0.335152417043846,0.191007633467235,64,20,63,24
1.45244943749774,0.0251008737170061,0.292020334495512,72,30,96,19
3.1165794946857,0.00184380697602366,0.326417826814577,55,18,127,14
1.0656639666165,6.58329175332089e-05,0.409797706175596,83,11,86,6
1.93831022433801,0.825734450830813,0.416732808807865,65,13,121,10
2.84450495291842,0.821098802247875,0.15984395891428,78,29,125,29
1.6401001642849,0.0457917989058633,0.351859947899356,57,21,112,18
2.42676158563793,0.0572822681331317,0.589656644733623,58,19,122,20
1.88209805549573,0.639163022102918,0.88660990446806,55,16,55,22
1.04415383781976,0.116426084444712,0.140959894750267,50,7,110,13
1.26270323379344,0.0148789361493631,0.718754803529009,68,10,120,8
1.40879608047745,0.190294745851944,0.896676556905732,79,19,67,12
4.17869060702371,0.381632243638508,0.139544679783285,78,15,100,15
3.16320847717964,0.0231804886927624,0.655123113887385,67,19,126,32
2.00746331824869,0.0805665938757131,0.44416489568539,79,31,134,3
0.980185163175281,0.173087012474359,0.543222702573985,68,4,120,16
9.01742072995015,0.00120179355936375,0.0972264264710248,56,4,135,1
