"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
1.54483561904978,0.102594691632179,0.217189859242443,78,4,109,28
3.07639470144452,0.383287225318509,0.231174093738019,80,30,133,9
1.85916399408889,0.0377219723914642,0.30978824117707,67,2,54,17
3.08693714831413,0.838561177707308,0.427166683832183,83,12,100,16
2.27152830191231,0.355862283925781,0.338085847527937,71,19,50,26
1.54154518259216,0.0604973822818791,0.549163422610362,71,12,52,12
3.39428077856001,0.24351784175337,0.184133377017294,51,16,70,7
1.39302504969399,0.0560924447397814,0.305295257363468,70,13,112,31
3.85574411382667,0.596545195697423,0.618467172890014,69,17,57,11
0.919726954054754,0.852808740650664,0.55010819439246,79,2,116,27
2.53657878311157,0.747518685549627,0.342021670327919,79,15,61,4
0.640309442593499,0.924065821485683,0.402120349000338,78,28,111,23
2.3293778833827,0.0522327201463233,0.277482402141806,57,27,77,30
1.46216374121928,0.0827505841882446,0.470542749859015,51,1,133,17
1.46411497830942,0.427432035767095,0.576631462621403,56,1,136,22
2.86944609411851,0.15644982904117,0.716783948264921,74,17,82,31
3.07581688634714,0.0689465641031718,0.0883979012724012,51,26,106,26
2.57313263913088,0.309408320670577,0.333969110580549,74,8,64,27
2.31549784569273,0.174986370329888,0.193952113309752,82,3,55,28
1.62073255743996,0.524680469353594,0.411910803122707,76,6,86,1
3.22925275009021,0.194163059669531,0.42689819750376,83,30,53,26
3.27169404911644,0.144838594182738,0.43794532915578,83,7,84,9
1.98952797341587,0.324520808513472,0.435193939448972,61,23,125,26
4.02588633692253,0.0878998406775639,0.413246221418263,50,14,112,23
5.08839378930096,0.0272954664931738,0.158816344901118,77,8,117,8
2.71258951011218,0.624989079599955,0.244243359658867,80,17,57,7
2.59560882767942,0.0431231237048505,0.313552328851074,66,16,131,29
1.53036660426374,0.860428039433782,0.20832044866214,69,24,80,8
3.32206810908939,0.194652127466276,0.506967995875004,64,26,125,17
2.62362478535764,0.164085994423678,0.260211994457059,68,2,74,27
1.26098535115684,0.333514412310961,0.184674476789202,66,7,90,18
