"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
2.76875923470099,0.0396100990867342,0.934383739484474,75,30,135,27
0.935872977971352,0.495666919973367,0.191198957618326,54,11,85,4
3.8565853378382,0.336332009480965,0.472314646933228,75,6,122,26
2.09520707853272,0.0192480833276672,0.601078094216064,58,7,105,27
0.631017696189675,0.375972886290811,0.603526667924598,65,21,143,25
1.09199558396176,0.62176208146526,0.790208115838013,50,18,79,25
4.41770751581969,0.208345429377653,0.251282103126869,79,25,143,2
1.46842762290054,0.339550981215761,0.983900774968788,60,25,85,31
2.68513821606119,0.794791256231097,0.174658842151985,59,31,139,30
0.839878808918921,0.267209376085656,0.47717030298952,50,10,86,9
4.10887026998267,0.258385585226594,0.160031671713061,77,1,127,26
0.445112779522324,0.5838835560668,0.341235068859532,61,20,64,25
1.82439665441106,0.114716295422829,0.583106468176854,78,12,118,16
2.54091119717291,0.0266801073591734,0.371431594970777,55,31,135,16
3.15482489848925,0.0056795568885071,0.725066436221823,62,25,135,22
2.27432539755728,0.022155014521842,0.56562789220901,71,15,100,27
3.56808245206118,0.332870623259397,0.357930025337711,73,4,135,10
2.79174237863788,0.451585624780196,0.155403668060899,65,27,137,13
3.53913359050391,0.0489829463917344,0.368317287217293,79,26,126,21
0.73314196215148,0.144708313636295,0.146860838402063,64,8,97,11
3.39288575458839,0.315685896937796,0.158412352204323,80,27,75,28
3.23437503769348,0.0524888917282822,0.0800959919579327,64,16,127,11
2.22792862032123,0.00537461527393572,0.304742706939578,54,14,76,32
3.16513076595803,0.870364684378852,0.19249183603779,56,29,55,29
4.5436772836065,0.821760191070121,0.555641112150624,80,13,96,7
2.30879618700474,0.00194610779657514,0.546172487316653,71,12,90,11
0.91417662158423,0.660522613527945,0.906356138642877,70,30,100,4
1.54961398811616,0.892237655829803,0.255391682265326,54,29,82,24
2.04617689203583,0.00828533011519268,0.166512620557188,62,23,97,23
2.33829965745836,0.21893698262826,0.13055454287678,61,5,119,3
1.53484080587776,0.583125030357423,0.723766785382436,56,31,106,20
2.84913857177783,0.0282634241544007,0.377390831941739,70,25,61,7
1.31547492910184,0.105768443681544,0.214785453138948,81,27,87,12
4.23772624037493,0.00984778605008761,0.330183555372059,64,27,87,27
3.31976377191783,0.184406472382655,0.409344238461927,75,8,127,12
2.48737359023668,0.499569361172345,0.0718146632425487,66,14,93,30
2.37053060414273,0.584402344366833,0.107650494901463,74,26,71,27
