"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
1.54961398811616,0.892237655829803,0.255391682265326,54,29,82,24
3.82295996814043,0.122884117421965,0.153718223364602,57,22,77,25
5.2629276160405,0.017341120763891,0.0856578724924475,72,12,78,31
3.76377808831256,0.212926561150403,0.233067848253995,83,25,59,20
3.33126460474453,0.0102613702564161,0.178881947882473,73,13,141,2
1.05641753266573,0.0764310713436884,0.34143129812794,66,26,105,8
1.71740764279749,0.864920195692808,0.413817910723941,63,3,62,22
3.19300387704338,0.092546186542694,0.699893704382703,61,26,55,12
2.53534206661595,0.222058000794036,0.299539322266355,61,16,73,31
3.45815862663276,0.0925499140653487,0.490949674509466,79,18,78,31
0.89643677725195,0.337744697456837,0.811632389511898,63,15,79,10
2.14716299841486,0.3457113784746,0.242891511266603,68,27,51,7
1.19819210800099,0.124794607091841,0.434861118134347,54,22,75,1
1.46023293916829,0.815899357243974,0.135007526662503,69,2,123,13
1.00514623005447,0.289136536830546,0.510352309071241,55,10,122,14
5.37826927786061,0.407160740285562,0.27032660764655,55,17,59,5
5.67705476270421,0.091269322597124,0.409745070260364,69,22,99,7
3.3156195477354,0.191514986802462,0.171766157262027,67,4,139,24
1.60214714077772,0.576173118943033,0.726102689534526,53,18,122,32
1.44421591421699,0.239349711658565,0.609946098933975,74,28,132,17
1.36089400281625,0.43305920679703,0.414616044145077,63,23,90,27
1.32616451802231,0.875804462145436,0.218413827703831,65,19,143,20
4.9193307564774,0.539691306700009,0.172703067759281,73,16,143,20
2.27217992148577,0.277505444017409,0.0856286794878542,77,32,124,16
1.5258346295341,0.264912640412885,0.36028594082012,55,15,103,23
4.32285570881564,0.10762884303859,0.243300635586005,78,13,70,14
4.38918784200474,0.0534987126779514,0.209950602147728,77,29,139,10
1.91607932047958,0.280816189748978,0.209788492601877,83,16,124,8
1.90855336166802,0.0337919499018034,0.343568362378302,71,23,120,22
2.04209798151553,0.940493172488078,0.588210475312115,69,15,63,14
3.02253963236317,0.288869752401078,0.122568577260652,61,17,112,11
1.38663983884405,0.343178885122877,0.276240351295793,57,17,59,6
1.5234162452028,0.304786016540687,0.425306637166673,65,16,119,17
1.79274666070346,0.127705351288053,0.316978989615838,65,16,99,20
2.26963683123673,0.132837993618507,0.208873379509896,56,14,59,18
3.79673413112307,0.0678707097866315,0.497920813504606,58,27,99,12
2.26251770628933,0.142270734133027,0.168408507040899,82,22,121,3
3.04999107496076,0.4841188039498,0.641621332382783,51,19,122,9
3.40368067472402,0.179297608957061,1.17972856520565,79,16,68,32
1.98905113206897,0.638686572738135,0.930747134611011,54,27,111,22
2.03203027898069,0.331713783183366,0.300434265824688,80,18,65,16
4.79134648798408,0.0589622719030584,0.314952355247903,67,4,139,24
2.17148749397201,0.362034979353855,0.572718534152955,70,32,111,28
3.98175820470234,0.177306192541825,0.379849252781698,50,18,79,25
2.22770515135126,0.062391054326671,0.479371038964018,50,14,112,23
4.40725289044986,0.0680303567695514,0.36898413451837,73,16,116,18
2.66711040659863,0.0806393728086199,0.482024833327159,79,8,69,19
1.99236481048413,0.256779809646394,1.08347788203317,74,25,93,24
3.07379297921272,0.284255807426816,0.297861558385193,73,28,105,25
0.98604055108281,0.27484334408179,0.728526711931645,80,10,74,8
4.9558002630101,0.199952492204885,0.418411825394634,71,10,67,22
2.68295560014316,0.193274571508999,0.27368518547155,67,17,108,25
3.04999107496076,0.4841188039498,0.641621332382783,51,19,122,9
1.37749610918427,0.188051609495746,0.915399636904573,59,19,50,18
1.13944961009057,0.0917481643351448,0.462789578447257,70,15,114,15
3.99592825454771,0.139329964331329,0.108244271716103,80,16,127,23
3.60458538293972,0.798791829966567,0.426039346844227,74,16,110,5
3.87927872107585,0.0591189684838619,0.335879063193093,57,13,128,22
1.10995467835288,0.491715938688711,0.158637052840402,79,5,72,28
3.72497381980121,0.382359668622153,0.372226190313945,67,17,108,25
5.6474205671814,0.930496552152167,0.191618476315978,57,12,75,32
1.36627414109857,0.0204900583030781,0.215355370426551,50,26,107,10
1.73565612050065,0.904373047014104,0.496726698352442,72,20,87,12
1.25925425855354,0.840569526655976,0.738402472209943,82,13,94,24
2.66192959969411,0.339200927884569,0.537600102368742,77,19,126,12
2.92952960866614,0.0884770604654204,0.159585668791321,67,7,125,26
3.21905367029132,0.0643493252778158,0.416262998354758,80,11,122,23
3.73817895090071,0.251919973829271,0.167952694152991,64,19,51,20
4.04263660182691,0.220212424084477,0.23175434814766,76,2,122,9
1.94702960808413,0.405153213683388,0.365659657632932,62,13,50,7
5.0350661869346,0.565962201255882,0.579997200518847,56,17,129,30
2.57735179963863,0.434535146417721,0.292230418524333,54,13,132,15
2.05004379130786,0.0863734753850298,0.500153509011727,82,9,118,20
0.997550248391335,0.0828928048423278,0.32467300640693,62,28,94,18
2.51737281867494,0.197404531483484,0.274311417529089,53,16,102,9
1.14974876513908,0.247752774719054,0.447353862924501,80,25,50,15
4.13783830556717,0.193274741358518,0.0895138654883049,79,6,126,26
2.00615692269539,0.215144631711176,0.537764148345187,70,15,81,23
2.16919010042862,0.0355501938123614,0.319306045706464,67,25,142,32
2.27915331466927,0.628689822387182,0.357506953699849,82,5,70,1
3.9283041405183,0.0395891134995716,0.423935813981585,60,16,130,14
4.00365360841324,0.274446581241541,0.233257788207276,69,5,55,13
2.74176597482542,0.0668683605926498,0.530050220125348,71,25,128,23
1.66190919282033,0.257251329958019,0.376474765020261,82,8,80,30
0.798518529128999,0.30404357673364,0.234272557625962,83,6,108,3
1.87569022346104,0.806764392457585,0.76222763750115,51,29,92,9
3.54734185621639,0.52849168970015,0.337061935204218,52,16,101,14
3.02458907977029,0.0825192023005652,0.177810067209187,61,9,99,3
4.81370223359067,0.00153610503592915,0.243038491739188,66,29,119,3
3.02427608816525,0.607031053570092,0.880526421323465,77,6,62,10
3.83045137085812,0.843744269022944,0.346882613841444,56,23,121,18
8.10404831331487,0.187207684312922,0.153729514428541,65,10,55,17
1.37888891731034,0.579754253969908,0.368376082672721,70,10,82,18
1.46433948112416,0.668630491030799,0.462537209358509,78,21,81,10
6.13617892359092,0.204872351917212,0.246483916885078,66,19,92,10
9.03785796086221,0.0708620146338391,0.0967174747493118,61,9,81,12
2.75666862178035,0.0262864109944113,0.436047192662954,63,15,79,10
2.73206846029262,0.147190327277347,0.323799557092025,71,18,61,17
2.07628721435113,0.263036989860563,0.356469412334263,79,14,113,32
1.74241043340696,0.981676843829488,0.399329657185557,75,4,140,14
1.40983567965995,0.0642913754549557,0.0846306066079984,80,26,59,24
2.78540617482321,0.062764419978516,0.434648384217954,56,11,53,22
4.250224736561,0.00884547094663475,0.206010600082904,81,20,60,21
2.14081190922665,0.0841157049747931,0.176988121236885,74,30,53,26
2.22651717135902,0.200059637389164,0.262721630046144,77,22,62,18
2.94343851925787,0.289055485852742,0.281048253178596,65,16,119,17
3.41071757702839,0.0396901627076915,0.29882412384345,50,1,92,29
1.54626924368203,0.269880473235883,0.440212972455721,73,31,122,18
2.73005107546395,0.105582661503926,0.352051838709069,52,23,51,7
2.09520289157114,0.469147617516529,0.686362854042979,80,6,51,10
3.44609565907466,0.183098147610694,0.604570097191192,77,25,119,18
3.8793515998168,0.801169257454458,0.220440679462627,73,30,124,32
2.19648257964161,0.85701741588412,0.296641848769603,76,23,55,18
4.20015964559505,0.0152411652395139,0.0633208444342017,50,28,122,10
2.24145051932796,0.173308145308878,0.415966379349057,57,10,60,25
3.09094776321926,0.121508678612209,0.1212492054538,77,2,105,2
1.89438901050794,0.0345051554492302,0.304476191522554,75,17,142,6
3.1586979671108,0.0511334706399773,0.261562796476176,81,2,140,6
3.22925275009021,0.194163059669531,0.42689819750376,83,30,53,26
1.90805993000451,0.216491212989329,0.394875507103279,75,31,101,23
3.6790775754923,0.00927613734837206,0.146374632925423,58,21,95,13
2.04657581949796,0.428973568762286,0.654719751793891,58,12,129,29
2.72666871775995,0.646972777101349,0.387916647463299,77,9,50,30
2.85357703792526,0.380129550000751,0.419684009859338,83,5,126,20
3.35907089667169,0.147309356095605,0.41273149031567,76,2,122,9
0.867206201785575,0.88710889955986,0.704080982138673,80,30,133,9
1.31195503087571,0.397068244280982,0.284948704298586,60,1,96,8
1.35318156754504,0.479530999700892,0.241153619050517,75,27,80,22
0.856177835350221,0.154348687636142,0.280435876687989,63,2,104,25
4.1287279869461,0.638943905852758,0.472441788206638,83,5,126,20
5.04965377539048,0.355748212737376,0.538232418708503,66,24,90,27
2.29843915563485,0.0292962796373446,0.169450223756069,81,16,102,2
4.56319296104428,0.0135054386313518,0.515459625712915,78,28,119,29
2.01467673261902,0.282238111348076,0.202285321807248,81,31,79,30
3.08693714831413,0.838561177707308,0.427166683832183,83,12,100,16
3.26957351334867,0.260905668863208,0.309401148063568,74,13,85,28
2.5524378975845,0.288136157470887,0.714607259491459,54,13,132,15
5.15996332920597,0.006173359919698,0.0843789512291551,79,29,123,12
1.55134539812715,0.587330830518415,0.392366367625073,67,29,102,16
2.60471771323079,0.587124080990317,0.308922762905679,59,11,97,20
1.76126821101682,0.527706936413191,0.275641709974043,57,29,113,9
2.74176597482542,0.0668683605926498,0.530050220125348,71,25,128,23
3.51501265727552,0.27171598510798,0.354602182238689,67,5,128,18
2.63516133944621,0.060761965474939,0.253480478966599,80,2,79,17
3.63788878732687,0.0547305912896855,0.31389081712725,64,1,75,22
1.79455062718802,0.540089909871725,0.394355438197711,76,21,103,23
2.38872953228154,0.220205510891656,0.737501961226872,56,23,121,18
1.07751406717437,0.638160895869813,0.464722822993929,61,7,53,30
2.02980887520158,0.14313465050251,0.259797443402931,73,22,68,22
1.89042264677547,0.356222257730364,0.733548180665821,72,10,100,6
3.1586979671108,0.0511334706399773,0.261562796476176,81,2,140,6
1.32891674675542,0.585167516936561,0.336701618616244,71,26,75,31
5.06662234900337,0.108703417383267,0.172905473175429,81,28,59,16
2.51715468300201,0.108281838554096,0.394767413158605,60,10,96,26
3.08704888580138,0.513795958302811,0.326642702263212,67,17,108,25
2.26210277143104,0.192714404147597,0.150317753748598,64,20,75,30
5.0350661869346,0.565962201255882,0.579997200518847,56,17,129,30
2.00213230451512,0.410787614744951,0.682506958488375,83,2,84,31
1.3422564862637,0.109063537997864,0.173193928810862,65,25,76,29
2.15471223088655,0.296151794510489,0.39380667284357,69,2,64,14
