"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
1.5808581993008,0.352179965189817,0.204440548084676,67,7,105,1
3.07946775272149,0.565858734006841,0.4473968797829,55,24,91,11
3.68211290841171,0.104169332593113,0.10493047023192,61,23,131,24
1.56265362300632,0.0300505560979797,0.16324477867305,65,25,143,27
8.1218927408919,0.00582505124215617,0.476910922058634,78,30,136,11
1.29735402506832,0.201165516104919,0.204763938207179,69,30,62,3
10.661984754955,0.235038164493192,0.17742226133123,52,21,103,16
2.14991758831966,0.188778422182428,0.2453219932504,69,2,64,14
1.29582596379432,0.411728851268494,0.58943809219636,52,22,135,10
1.96829443086562,0.125066496130637,0.141433037351817,82,5,120,6
3.18652317528775,0.134284296897263,0.590160909341648,61,23,67,6
3.55943014128681,0.00716949653618666,0.191990300076261,75,27,121,25
2.31344084452369,0.0206182226006469,0.36747450603157,77,32,128,23
4.24723563672722,0.0782446356434486,0.614250431535766,74,1,81,26
7.81998256367208,0.146400230138855,0.578504139790311,77,31,100,31
3.88728079038737,0.617779555745948,0.366841968381777,80,13,51,23
3.85248455303894,0.00372755987454947,0.519727871986106,53,26,89,7
0.41755734745474,0.000941643469000802,0.0658589659724385,55,30,101,6
0.735961978712773,0.004832153761959,0.0191761264577508,71,11,51,23
1.75804025708014,0.131457592670017,0.101040273206308,52,22,115,16
1.46613537482364,0.539834981426613,0.277598321205005,61,26,94,19
6.05824082012127,0.0807969296568157,0.463653956307098,63,16,133,19
2.62409849256785,0.0211088644423496,0.188084783504815,51,2,70,4
4.71272509660088,0.00937192561406575,0.827339861076325,50,13,65,12
2.07674047975575,5.58950717658738e-06,0.778530313866213,55,31,82,30
1.02520978082543,0.409942019110331,0.296135988319293,81,1,141,9
1.60704981716261,0.223000283428665,0.968600593274459,61,16,106,17
3.62979690111258,0.167159826507887,0.171512365108356,65,26,55,16
1.40114932467166,0.000528565986016637,0.770647842204198,83,9,62,23
1.01552828530342,0.172241543356447,0.307576003484428,78,13,137,14
5.36120328731068,0.792310900744597,0.485489517915994,80,23,64,32
3.77460393748386,0.44749719352232,0.677215123781934,76,15,51,13
0.973730133168225,0.434175951499697,0.501270711189136,62,32,139,28
0.842648956706285,0.000515613495522501,0.843182964948937,79,22,124,7
1.64571409734402,0.0159981176254723,0.163207738199692,79,9,86,18
2.03092880121906,0.481781174175003,0.842486333334818,54,25,90,19
3.84305272513563,0.00440956146835164,0.652963977549506,75,24,123,6
4.07388073363802,0.287573319699976,0.437156207626686,67,15,115,28
2.73838716454402,0.0410637890455095,0.401259366422892,70,16,92,7
3.66808782178313,0.27978365998166,0.232907426077873,75,26,138,29
4.34540398620534,0.415054292793507,0.689614116384279,54,12,114,19
4.03301569358669,0.00996373446208302,0.385064488702831,80,24,138,30
3.24205731288317,0.0107192184863616,0.477792397607118,50,8,78,16
1.78416569254718,0.280028555479856,0.759388231206685,74,15,127,4
4.0890509841043,0.403873304695556,0.993010860169306,65,18,143,14
5.69725884563034,0.0720536648593092,0.687037685886025,57,17,72,6
4.34156317012987,0.0155041433374975,0.530595303978771,78,17,136,13
2.08948261023993,0.200712269841914,0.0460569800343364,79,19,73,15
3.84965762005115,0.0138083140064848,0.902368647744879,81,16,121,11
2.76333672319293,0.08087266825957,0.478336308849975,77,22,130,5
1.18132189742312,0.472729790208338,0.222365586087108,52,27,54,3
0.75985910332041,0.0475962971773583,0.593078999780118,64,11,129,13
1.21771995942851,0.141369792462201,0.135637147352099,53,26,127,30
