"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
1.10799207087909,0.934752859983679,0.674489081138745,58,16,108,8
1.75535222397418,0.0682399507678342,0.563371094620885,59,9,75,8
1.88017536861103,0.342295096166346,0.242455932706521,62,25,94,16
1.48104820913803,0.177534675437678,0.172748908113279,70,29,64,7
3.06323236405415,0.0376589180314096,0.12610609550029,80,25,111,12
2.35530473825561,0.000345890388832619,0.147546456661075,64,32,56,32
2.69433119244846,0.328362163808804,0.282284858636558,61,14,113,20
0.712629114517475,0.431279732952022,0.160282537036991,66,15,92,18
1.69883150240813,0.224741919744556,0.108398388698441,65,32,95,28
1.51271733716965,0.292909050430847,0.284989690851856,77,4,61,15
6.14413168002265,0.180247730644831,0.153297806875121,66,28,142,15
4.27177467352467,0.391413958629856,0.245792413316156,60,32,50,15
3.93056677463802,0.314869509096458,0.325618570903316,72,28,109,15
3.26590063883227,0.703122823235773,0.446759733371437,71,11,92,7
1.76453858083945,0.373418096709615,1.08362633222895,75,20,130,13
3.58992918074406,0.893925457121649,0.594001139117535,60,26,64,32
6.39855262854708,0.434070777482611,1.38798058704761,50,11,115,1
1.69720486827865,0.226788077399764,0.319375142860625,82,18,138,18
1.22943566812404,0.684192725074332,0.416663123993203,76,26,70,30
1.45562089720411,0.380099202199436,0.216607570256221,64,15,109,22
3.29407952695571,0.104380064971576,0.0956262810141948,74,22,77,8
2.21923870193559,0.0521798201516025,0.782115811952899,68,11,82,16
3.53693640493988,0.128554757088318,0.217940309317783,59,10,141,3
5.43658712112903,0.147934228519496,0.317770952304313,67,27,101,9
1.75265502834006,0.0850990667389747,0.520838870140377,71,26,88,11
1.55051773583378,0.610839955107985,0.561990334010823,50,15,68,9
1.28212721875662,0.604287302652883,0.272623427220057,78,29,101,10
2.24829597687118,0.411620678052343,0.782943832111917,52,30,52,9
0.413037439320272,0.0745293779361173,0.271490036489165,70,22,120,3
3.41006361136158,0.243325636859296,0.230096513109482,78,5,140,23
1.90930396351882,0.432776751951595,0.181676227832213,50,28,50,16
2.62590035058243,0.463141422605325,0.940611022912385,76,27,104,2
4.61452747534531,0.0374820315621179,0.356145040508291,60,15,67,15
1.97480807263796,0.243292294332086,0.328601098482745,69,13,56,20
1.45052390366013,0.534948051996412,0.209381110500544,60,26,66,9
2.13137211221832,0.068411284963817,0.15506520588143,50,11,115,1
2.08114623712436,0.0494346006957004,0.41071619046852,70,12,69,24
1.47227663537257,0.305903321639839,0.289734485469841,70,25,71,28
3.08331412523056,0.736699191165124,0.65891734959719,75,22,76,27
3.88654586924945,0.240201779726802,0.607260284945369,65,13,95,14
3.1870802477365,0.137156700661173,0.254195638059163,63,13,83,6
1.11912420938199,0.536899558041592,0.111380620859563,65,28,52,18
0.780733710610978,0.295561524693992,0.172388176200911,51,27,69,24
1.95876136914666,0.506391520480693,0.470746180585921,50,24,55,9
2.17160527810997,0.383911389730802,0.453346389811486,58,30,121,22
5.52608366244759,0.16956774693719,0.229983061604941,63,19,102,23
1.26544610413388,0.452122309932713,0.770082723038447,52,11,126,21
3.71566409365768,0.420550417499143,0.61642600549385,69,32,73,20
2.30033433719278,0.537703727651069,0.2298611800652,59,5,69,7
2.59932931184124,0.42773062967761,0.45394570014207,51,4,68,28
2.23421164898595,0.256560312275311,0.527799413321896,54,25,83,11
3.21618998026436,0.133846024452087,0.130604175848033,68,14,78,18
2.63238788314569,0.0783191965604852,0.312596278317475,56,31,81,27
3.67125264080235,0.717968420318164,0.407205630093813,62,11,66,28
1.47058341137077,0.918340614621759,0.247165690049147,51,24,54,6
2.59001953308656,0.0983132436671463,0.424823976587504,81,13,130,27
6.22456801525997,0.427811376983304,0.10238166935047,56,26,74,15
3.70114711842066,0.0574926728390937,0.0930788579160731,59,24,100,31
2.96573692699659,0.658361793420972,0.361995304164043,52,21,52,12
2.18537468896563,0.487151258908041,0.14371918336973,80,18,72,25
2.78346615051785,0.163384813171371,0.280593130737543,78,26,106,26
1.4358079953268,0.191397578451665,0.306328746122851,58,21,99,8
6.58741686661141,0.0018910132513016,0.526161824850295,64,22,102,29
2.63613675086575,0.592835812867879,0.411051637178755,79,32,120,14
2.15434172876534,0.0328878591364686,0.345318569646743,81,8,74,10
1.11191523660128,0.0613368403408515,0.367011254578475,60,8,93,3
2.87802800207164,0.225869113999428,0.518943105405429,64,27,109,30
1.97560598943457,0.0480888554486983,0.21737049985677,81,4,88,10
1.36561264456687,0.067032004096003,0.307769346448345,68,11,82,16
2.57022785165531,0.763486153729479,0.425057990010828,74,25,77,20
2.83802843863616,0.169181248781721,0.651606068946421,72,22,69,8
4.13448125221787,0.728497497733085,0.475479162698063,59,10,124,7
3.18453532223322,0.0809166778492231,0.557019225407141,82,16,113,22
1.94067797571252,0.264313477512447,0.126533650798191,61,25,134,23
1.5447106677867,0.503606006635615,0.650859166214719,81,9,74,17
2.41108354987331,0.1589383167845,0.340433664154261,79,18,56,31
1.60511733533838,0.0721408565645518,0.300434583289327,66,12,130,12
3.07305125536674,0.180720766342657,0.231117707677186,75,11,70,8
2.74085263774433,0.105479828086953,0.261629231787181,64,12,130,12
2.77324398513202,0.0864849912749272,0.118732948024381,50,27,75,25
3.36537921275862,0.517858551068707,0.175206330041965,78,4,113,7
1.5333050610209,0.306378243702291,0.514766605061804,62,11,91,24
6.52857295594656,0.535284344646727,0.0517635251458162,60,7,130,13
4.92225470730452,0.69704516181688,0.123813458793818,65,6,131,9
