"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
2.34769873573097,0.221510987391463,0.607520788836883,67,7,106,5
1.64122584549812,0.0338524630204696,0.434966311557218,77,4,87,11
1.92907570139213,0.0931927179312017,0.209315731190145,56,2,142,22
2.11759155276805,0.0820140566198996,0.423361692111939,50,26,76,10
0.916205485959977,0.0711404457913661,0.687857052078471,73,8,65,20
1.01103719379322,0.775756160090628,0.103566037258133,69,1,79,23
5.06288587386911,0.0965195804860048,0.150152103044093,79,14,102,18
0.769352714833595,0.535178967451107,0.608076539356261,66,6,118,13
3.26709572174753,0.089320440989275,0.167848165500899,82,22,85,6
1.48529175968666,0.452370827179284,0.169607971794903,73,13,88,30
3.29914601577625,0.00117732368626183,0.241654168115929,53,23,70,17
3.61889237573884,0.00083987210237049,0.23751084168649,59,19,63,32
1.10450747125332,0.00143393682408549,0.215961400186643,78,6,131,2
0.968878005934904,0.095612097856297,0.223358310293406,58,14,112,10
2.05510129860604,0.344094091737046,0.352501571396237,59,8,99,15
4.19938299683754,0.510148488853841,0.456161051988602,80,28,106,15
0.724061426848393,0.0177374487861525,0.551132271997631,72,32,51,11
9.24797316876702,0.601089884409201,0.124855418371602,68,18,97,14
1.66282021482093,0.0647398737691978,0.0378968082368374,58,12,89,12
2.11168023949269,0.400508910397376,0.768105688970536,65,19,63,10
1.67822065718741,0.0555857261521666,0.684141110628843,83,8,89,27
1.83724247554698,0.773500720203155,0.812199661508203,50,19,92,3
3.41736132117721,0.308798611176001,0.465759089449421,69,19,50,1
7.08817861322933,0.015385816908126,0.664765456924215,67,18,104,12
2.76235707370288,0.0162698503194528,0.489079484716058,56,13,55,17
1.80345943342426,0.465460952575395,0.56849927743029,79,13,110,29
2.18032257649334,0.00175765300534458,0.21618952928111,67,32,59,13
6.24456648438655,0.280171732924317,0.390874325763434,75,6,59,10
3.06634648263659,0.000108496877595541,0.12286007637158,60,15,77,4
6.69123338062085,0.121824669527308,0.208030401263386,69,29,56,2
1.50665227499935,0.00131227075409731,1.36358439495221,75,8,103,3
1.60899024771082,0.605946627183905,0.68063122080639,63,16,116,7
3.05202724686068,0.0563633706934401,0.50855076732114,80,32,67,31
4.49248643163043,0.0332118026358359,0.954834904288873,50,16,57,5
1.88122225658188,0.479055345137978,0.4249798564706,52,1,60,22
11.6318956097437,0.0161279408333728,0.250739694611693,69,27,109,13
2.17585744799993,0.16606420123558,0.373766142409295,62,25,94,16
2.53098210563121,0.0743413628740331,0.299993748310953,52,18,106,13
1.15360004309724,0.462863583697999,0.931719441199675,69,15,58,5
4.60994355832131,0.423476834183389,0.791298639960587,72,31,131,5
3.63591856830563,0.0307210159845818,0.245803346213389,75,10,76,19
0.805204489820368,0.115477409798874,0.0742158449720591,74,21,77,13
1.14689713184845,0.221624922690682,0.84106046333909,79,19,94,5
3.26709572174753,0.089320440989275,0.167848165500899,82,22,85,6
0.942396996031245,0.0196197992098035,0.810791902942583,55,1,141,26
10.9725439389146,0.096757774336238,0.700575731927529,83,14,51,28
4.91413230260042,0.72793000989582,0.693611519876868,62,22,112,23
1.81316478452127,0.0333143670770059,0.765039620222524,66,1,118,22
5.33461118609209,0.0841567644619197,0.256097801029682,81,8,50,32
0.650317540374939,0.0370476905529293,0.202839457895607,64,6,137,10
0.827324138873519,0.306623026528788,0.47070432594046,79,4,61,16
