"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
1.07923259058206,0.00706990372974418,0.763926357263699,83,31,82,3
1.34556668018517,0.197914758430925,0.250328163616359,67,13,126,27
3.33547801344038,4.76157411757013e-05,0.708891718648374,60,13,52,26
0.605014453131167,0.234131750747016,0.493833300867615,55,3,98,9
5.41224018374354,0.134618432933575,1.76701741353489,79,10,122,30
2.45527351288815,0.212486817952957,0.0823360399808735,74,11,70,15
2.07432169932738,0.0211207360891042,0.582751068519428,71,32,50,18
1.77370258049734,0.192354027029287,0.291917752847123,60,26,73,2
3.61712136059611,0.148132333175955,0.432983063394204,68,24,75,7
4.24731867988776,0.0166996804898588,0.613915549824014,72,11,133,2
1.77603019747114,0.0296416210123551,0.608909065369517,56,30,90,19
2.88966767393646,0.809917211098776,0.697597633348778,64,25,65,30
8.63803814448051,0.012405035885994,0.659658320480958,83,3,74,15
5.39517257279366,0.025396306354238,0.0556412548724435,74,26,131,17
3.46099260426968,0.00563787590581723,0.973235612269491,66,7,81,31
3.22569671840523,0.00655322971090274,0.822640647547765,81,8,74,10
3.57889714588743,0.210555444395431,0.409267019247636,60,27,60,32
1.29740984349323,0.729908469221926,0.565272757317871,59,12,72,9
0.789760182139118,0.0168381232715392,0.448752651456743,70,26,89,10
3.79908910906052,0.0355094124170501,0.830276617314667,61,20,93,2
1.58574137064276,0.753120895565191,0.286160169035751,65,11,123,5
3.53308687810572,0.132705174872993,0.215327098034322,69,3,77,27
0.960603183351581,0.810381448523444,0.146529654471554,66,15,101,30
1.25750247243986,0.722257624822385,0.824779567308724,51,19,89,22
1.33460038664615,0.0666695462239508,0.0883572927566655,73,30,66,5
7.36468766392043,0.00975948981653048,0.0615129773505032,63,32,50,5
0.673936704228861,0.334100425462389,0.579894800670445,71,26,100,15
1.17877294954378,0.00717575791713761,0.884455721126869,70,31,53,10
0.995615947390605,0.493318853914553,0.25199647853151,73,27,65,22
1.42505795166867,0.286325957894621,0.478841284988448,73,14,117,29
2.86971668661073,0.704873607518901,0.978596347151324,50,31,121,22
1.95021986370689,0.323517104461631,0.66870107408613,82,11,70,4
4.84072271199917,0.000670412253630005,0.248899125097771,50,29,96,16
3.90743564196424,0.436729344166473,0.719416265841573,79,7,72,1
0.89695124922423,0.702968558073751,0.2033577170223,53,1,79,11
4.48986470446402,0.0109541337139238,0.417265636846423,70,1,52,18
0.934211342341827,0.00736863547204966,0.570878570433706,66,29,119,29
4.18365057209796,0.436514173280774,0.822265898343176,83,5,103,20
3.53290362816301,0.000282395570202637,0.970211057923734,53,25,90,17
4.02413951124269,0.000809543358239116,0.609283249592409,50,3,55,1
3.03798519767519,0.210827727093212,0.91372700012289,65,13,90,28
3.80534483255833,0.00505906745424006,0.302122101420537,66,32,103,24
4.37565384289467,0.0108604076274025,0.370882137911394,69,2,70,1
2.46855976446563,0.567524355057093,0.0928882576990873,82,22,118,19
0.758228703885764,0.0913762953982752,0.354397774188787,78,26,127,27
1.79188036782256,0.0102884093940786,0.336452652467415,59,15,60,29
3.08099767036739,0.0359340168239037,0.591598405968398,68,21,50,30
2.16428529354336,0.0152271330449997,0.260002728653992,53,15,117,31
0.859999792700422,0.16312552617385,0.458597060165397,70,4,132,21
1.94170232310523,0.185719358748681,0.53365209302865,75,8,124,2
2.03575393188262,0.191584495339981,0.65411393227987,74,25,67,14
7.89828913183074,0.0331983865912826,0.102563600055873,51,23,143,17
2.31544420762428,0.0170954368279504,0.659687657429646,82,13,136,22
2.37647009617447,0.289568327402623,0.589632000541314,69,15,128,31
2.2667747465577,0.0178738015715808,0.865107635036111,65,17,90,16
4.26170782817487,0.714111490538508,0.403648240026087,70,18,60,29
