"k","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2"
4.63322347151227,0.179328839721153,0.124810472237423,82,30,79,23
3.32480642547373,0.619911418712916,0.835534391924739,51,25,107,27
4.71788440218059,0.122221524661178,0.466825077310205,70,31,71,3
2.34361119245069,0.55834995551777,0.0562553082127124,70,7,72,29
4.15853799431723,0.353657042949252,0.686819218099117,77,11,69,19
2.31485146803108,0.433023262633075,0.426682566292584,52,11,126,21
2.70663721120677,0.0429099058265057,0.186293782940234,82,18,138,18
2.15328971222117,0.421143254856792,0.561053218072263,56,30,106,27
1.83818764113893,0.872708351919035,0.367098255986489,57,10,90,25
3.85455890063431,0.53307214005197,0.108057194156572,59,16,58,27
2.30068299781375,0.328266897304457,0.097525899996981,59,14,128,4
2.78826187210711,0.265109104517047,0.668642707867548,55,9,97,5
5.03302795586381,0.0277191413826177,0.27822427630617,67,32,59,13
3.16012523737524,0.0135607633247406,0.846672130282968,70,18,115,26
2.83323873479577,0.0761476225565364,0.628089668462053,74,17,134,9
1.75105096501897,0.214515933097819,0.16308466789429,80,4,115,13
5.34613410127098,0.0501219878716007,0.440610030433163,71,18,73,28
2.05471938204754,0.195153127743291,0.123232119949535,80,6,127,4
4.77574715254428,0.474173591171659,0.51856329815415,75,5,75,28
3.16155398198411,0.0187844036876999,0.951646093279123,53,32,82,13
1.91146494468781,0.63297461025518,0.248235786799341,74,1,126,10
2.66884626604929,0.33809147913709,0.141648065764457,50,15,62,24
2.49555358392073,0.131831289817754,0.204817008925602,63,7,124,23
4.95633821749506,0.705016568365057,0.268959905042546,55,29,139,20
1.43409563107291,0.59042901375876,0.373730400577188,76,22,115,18
2.46799569435234,0.167464858495678,0.51362822484225,73,32,65,10
3.14576252317668,0.011675843487387,0.253695595595625,65,24,90,22
3.32577728342313,0.129186288266294,0.203663838769265,82,22,85,6
1.74785185997052,0.751957714254746,0.68222836386643,52,20,94,2
6.45933971079532,0.60987248592753,0.170431076348146,81,32,95,10
5.10584650780754,0.736334834697829,0.535660314392939,73,11,82,10
2.52828788468956,0.0994477883422879,0.125356564985041,59,11,108,28
5.99350870332243,0.173269851436459,0.11948827537708,83,18,98,19
3.59533876692947,0.342119887739667,0.314930032011694,72,10,120,15
2.69433119244846,0.328362163808804,0.282284858636558,61,14,113,20
3.41223683982128,0.0053072849595853,0.199050997506772,67,1,102,4
3.26009338888071,0.450453415596293,0.0367942024022341,75,32,79,23
2.83528121060773,0.0493130462836708,0.497054256265983,78,16,113,12
4.84065054964399,0.0619555422708928,0.384385797195137,76,22,129,3
2.27191156506606,0.514041147302226,0.141648139804602,72,16,81,19
1.39585078982295,0.731315639301146,0.136007607681677,74,23,130,24
2.09660450911226,0.137552439791878,0.257240121235995,60,14,132,6
0.605132010822596,0.18866494878349,0.216904590762106,73,2,105,6
1.52311978336525,0.0258610924979188,0.159883909556419,59,26,124,16
7.31954382265073,0.0518626256782049,1.14068105369039,72,8,91,20
2.91984962096312,0.281059583323828,0.364583131857216,58,8,62,26
3.1310223701125,0.0145649707167225,0.166852113726803,66,15,92,18
1.99535359513105,0.107217666539296,0.213044757443673,74,17,109,27
6.47058936358102,0.829090793768839,0.417593108685402,69,13,51,15
3.47202410253326,0.233807198653148,0.0879985049832612,63,22,114,1
4.80724104498902,0.106724530465339,0.405326653737575,75,31,94,8
4.94309564895586,0.308130419358084,0.170829596328077,75,19,117,20
1.36399746681114,0.132950919415167,0.423785934690386,64,25,89,3
4.70416579854701,0.00731814616299914,0.137954540085047,62,17,136,3
1.42399570823516,0.0169918409126586,0.0482120350197425,56,5,118,19
2.48329612363074,0.00807416400640756,0.0323029810097069,74,10,104,8
1.93425529948999,0.50055409770843,0.801832949051078,56,8,89,31
1.69403430977418,0.47329338780408,0.506852691527456,54,23,88,26
2.52524646729777,0.484841594222682,0.330095285316929,59,22,58,12
3.10617854941501,0.109948883366221,0.3396703642793,75,11,58,7
3.64116212900127,0.103130838662091,0.458783079171553,78,28,53,32
2.60799164038478,0.116003554361539,0.227975990856066,51,10,114,1
3.67836818186843,0.00718292712947765,0.102564704138786,83,28,128,8
2.74262607515857,0.148081783710048,0.428485271986574,79,9,133,24
3.25223234348042,0.143692640583607,0.477929791901261,61,3,102,20
1.6725387955912,0.00924353280792944,0.26067981801687,59,15,101,12
1.74474953666721,0.425821741203013,0.846899099880829,81,24,95,27
2.82121477076094,0.455350197686701,0.210308316163719,61,9,136,18
2.07272125142128,0.331540758183893,0.773339625447989,54,32,114,3
1.68533375538717,0.0957537177004021,0.411941809346899,63,29,90,24
1.39609300010646,0.458895601812133,0.598744682250202,81,28,69,23
3.90152152194614,0.0692900906496334,0.732613624759886,61,25,124,2
3.18678880757028,0.361782663552518,0.694364224008017,62,6,72,5
1.09286661451505,0.152457884627402,0.130863141616388,78,25,98,8
1.50755611526359,0.196537883936563,0.390474050072953,51,30,82,9
1.47334819403006,0.455593582412778,0.275067102966701,67,15,76,13
8.5433523973989,0.236914694585675,0.141901091239351,81,2,60,20
1.06693813915561,0.308900029335272,0.322949015535414,60,17,127,4
1.73697489135648,0.405443467751395,0.399907898279315,72,25,102,15
4.01590460172432,0.136279079774502,0.538428785279393,76,11,71,27
3.58142595145093,0.14870803887237,0.289319257575423,55,2,98,21
3.71080326408457,0.0285123112712489,0.613235935335979,50,31,67,21
1.20751278629483,0.327823593884966,0.176924105305892,51,28,92,8
2.71688183113319,0.0173727179821448,0.153156814706528,61,9,136,18
1.72303601150705,0.157707522616418,0.600995109649375,67,13,136,27
