"x"
12249
0
467
426
4286
16999
54
0
2
0
0
9215
0
31223
214
127
9266
26171
0
0
0
22
0
11460
201
0
129
3233
2
5474
359
88352
10673
0
54
29871
84284
101
7387
158
526
0
29398
0
0
6532
377
0
0
597
51057
5
33696
14310
59220
6721
949
9
109
125
5
21576
160671
1620
0
213
0
5980
90
6403
55676
12957
126
98651
0
9261
0
817
0
0
106
0
681
131
3282
8057
787
315144
9037
3940
38394
25622
9
82
338
108
30700
2714
16365
21206
0
37
4260
7020
2302
3243
7085
67
21067
103
704
0
7
4616
55212
23329
11791
36196
0
277
2195
0
81
23770
16
26675
226
4351
19
144
112778
0
4017
28
25946
0
95
26196
8
1658
8578
0
0
0
67
21459
3077
2777
0
20
372
155788
26352
0
42
75228
29736
0
77
0
227
0
3952
1396
0
28
1
0
0
16012
0
0
0
104613
124702
246
12660
3306
109543
3023
66223
15813
0
268
7
252
8
135
30081
82814
0
76255
57315
30100
142
168
0
24
48823
22576
0
2801
0
16609
0
0
1991
0
472
0
17468
0
106479
634
0
18589
17282
0
365
0
1310
116
2175
0
38105
0
37086
291848
0
0
12
210
0
4819
77
89836
5219
88
575
209
4152
1
21
0
30552
4198
92744
997
0
122707
0
59217
91282
30164
2488
0
0
105946
8952
0
1434
0
0
39301
0
0
1414
6567
3590
4146
95
9399
175
14455
248
45066
0
537
15167
187
2972
62246
0
156
5627
0
0
133
291
2356
159386
0
507
595
0
3343
1613
32082
216
4501
140126
769
39
0
0
2575
41
33714
0
20
0
9
833
18
0
158427
9324
287
40521
0
16
6820
1038
0
47
66
46378
20495
3043
0
876
86
169
0
0
0
19250
35255
1508
996
0
18507
2013
227427
4931
4
0
54277
273
3059
4104
21890
189
0
5709
52
0
0
27240
895
4876
119069
0
22725
1268
1571
165
0
626
0
27489
7
22770
0
0
1067
0
0
273
0
836
214
0
5469
344
0
2925
317
0
59175
99845
0
0
487
152
7960
20692
7161
3052
13220
1645
8522
76
2155
485
2549
20413
25152
0
21
214536
133707
2386
2
1363
31002
86
147
60684
54450
17447
79
0
13955
64
1154
132
0
0
590
51
0
77
1255
0
0
24191
0
4701
1
65097
0
608
0
798
18
0
0
1768
0
12159
3557
8063
694
97345
82099
103
3
51229
523
11
872
1584
78
16
5968
16
4
3104
25626
13801
13153
29
1141
16
162158
875
0
2367
9995
1738
25
173
32470
11134
0
61
33773
138
0
207
0
0
0
41
1551
0
49945
0
75424
0
0
181
7212
444
143814
0
0
9
0
19459
825
4343
20232
919
46859
30163
0
193
7
0
235
1444
0
141070
48981
13733
109447
29528
0
122615
854
26426
6
22
22
7
2277
0
137
0
0
24266
471
0
43
0
0
864
0
22
40202
4823
0
1470
3367
1083
26661
2233
128
0
3800
24
926
0
0
46
123051
24
45876
53746
15172
0
6411
1028
34019
652
118487
13
0
90
0
79779
0
0
24
678
31364
5410
0
1941
1854
5993
82
43783
1877
172
85051
0
0
0
0
10856
5
26
0
27886
80061
0
3246
0
2644
0
0
343124
1473
455
0
0
429
223
14636
11
94
83
2470
11335
2226
0
297
78
0
28233
0
0
88
372
0
0
3573
80725
2739
1141
27
5745
74892
69465
1590
1833
0
6
106834
24
6
79070
19218
0
0
1554
136
580
1
35
0
0
0
127586
38
0
81
32887
0
20443
49407
0
0
19947
292
1251
32257
4918
112722
210821
0
55056
9272
69617
158851
0
488
0
114346
0
332
21058
1136
2
14
166
49154
28
0
22
0
0
470
795
59411
1
0
3217
1139
0
18507
0
10
39051
0
833
4
0
131
191
39687
70938
292
625
849
65
0
366
12187
17
0
1857
9599
8
6
19293
8034
3090
332
377
2297
0
14234
4302
1209
73777
23
0
563
0
11695
13779
0
1650
2933
652
34492
162
18309
17383
0
16906
190081
3447
0
126
128036
49582
0
12772
0
64
119
0
1
550
0
245
1207
519
728
12022
121520
0
1240
100302
432
235
0
179265
1
215300
0
74146
221
5267
1147
363
1599
0
0
4244
1821
0
6
222
0
6234
2953
51
132994
74
68170
1571
11
202548
7
365
182496
4077
0
455
0
0
4131
20661
0
29
456
23
623
0
1253
279
178
0
3208
836
194202
54864
103420
0
59748
26
978
3
130901
102
20813
110063
99095
0
0
139
0
70
0
0
10992
1165
444
278
4301
4835
0
478
26
0
199931
2806
0
0
138
441
148
6
25
0
93
2652
0
225
0
0
19
0
519
0
2848
37507
45585
82
3
70806
6402
2127
0
0
2937
33754
0
0
224023
0
1991
265
4487
37068
8
1
28
34
96848
1646
184520
0
75974
1260
0
108
5681
0
0
0
22
216697
1
5
11744
27393
0
0
1
3268
0
116
15
4974
9011
402
0
2636
4
0
104
235
184349
0
158846
28496
129
2570
25539
0
0
67
26
673
0
92
0
9026
11220
129281
0
76732
364837
4696
27
3507
2428
0
244
23670
79314
0
132
55050
4182
0
72618
9513
81358
1120
0
165
0
44
0
2058
85551
35183
0
3718
2717
0
0
752
3136
4507
22732
2758
2
8681
0
0
671
8849
3
0
8
109
7338
2816
52
8344
60376
5
1637
208
26926
9530
29136
0
0
23052
0
730
42913
0
0
0
2310
6
126567
67796
12
14283
0
0
96
270
19
865
0
20
1
0
56887
0
52442
0
641
100659
5
1160
0
1025
12
244
92307
36519
94222
66152
11816
955
0
7
217
14979
902
0
229
0
22893
19362
125
35182
10092
0
2231
0
0
737
0
26
42112
0
16782
1802
13
35
61278
96718
0
27906
49
14403
104
0
0
3023
18333
13763
57
0
474
127
60
29451
7471
6632
19774
24886
41268
17
5
0
0
10552
58
474
290724
9450
57115
25225
123453
16540
163
0
0
6597
1789
1
0
0
14
11652
1175
183
4455
5
0
1
4267
1220
523
15742
654
44865
103345
128
0
22
12927
51086
0
0
65787
80763
130
2759
5
2394
123493
0
10617
0
0
243715
293
172
19
254
47654
0
6666
31053
2389
536
36029
6
48538
591
0
1058
0
21532
7521
15403
8166
27
0
0
266
16660
75
0
862
2833
73768
7441
7913
1026
69409
8
0
0
21340
13154
0
1255
11923
25753
211
21412
102564
16552
51
33222
0
7800
0
53
46261
0
756
0
0
3789
3940
82
147658
0
34710
37562
20615
0
20
742
0
15
144779
0
0
0
6
47931
111
0
16
0
38232
30348
12258
1035
1
13
3
81510
613
11007
1331
56
18
2439
3636
40234
0
129
0
0
0
2573
67
0
2832
147843
43011
0
0
0
395
0
830
33046
70879
13373
0
96
5907
25688
125
47623
1
26123
238596
4751
33
0
0
0
22869
1037
2
152968
243298
4226
509
22174
0
60651
171
0
9070
80478
0
87948
24728
18912
0
30164
0
0
305294
2158
33052
166
2
3111
0
4
11633
4708
0
7490
20
0
1066
53621
31292
5
64750
0
9
33
107917
31
56826
315
7
47779
49698
364
635
333
148
0
62608
365
114136
718
230
76749
1253
570
318
564
2213
41468
41
55718
6977
0
2026
9198
0
0
0
631
0
11157
22
3161
8040
3385
0
0
133
546
109593
0
0
1
27713
3014
0
3655
163
91278
0
49733
14092
1420
4584
198116
17
0
17991
7
1
2508
0
257
524
172780
0
224
164698
8
293
30241
15
88942
8473
48398
11037
7
360
2
69892
357
3695
410
0
0
0
15306
25
106615
0
10362
10
183
0
0
755
19808
0
63298
0
0
19
136
98
716
45297
178
102
12446
105
5911
7074
93822
0
1535
39
74
0
0
2933
0
3528
0
583
23
1014
0
6
36018
0
0
36
0
13190
37
5213
41
5160
0
11775
1249
0
8083
0
16125
76655
13
3976
34460
170
0
373
738
4
0
0
181
0
31953
122178
0
32408
10
0
79598
13435
325838
174349
1
0
0
236
30938
1448
0
14
0
146
3895
0
8215
0
350
0
53
0
0
138495
18
0
3911
0
2685
0
11329
0
100
0
0
26922
7401
94472
253
17
652
0
0
259
6709
3464
8587
102381
19
51
559
0
36
22288
0
1
0
2
33
16410
6
132802
44
0
44436
0
0
12240
8385
37741
0
40127
27561
62277
996
13199
0
0
1766
0
17
9849
0
33
133
0
0
0
111889
883
116
9
0
11
153230
0
124819
212689
0
367
585
1969
4989
2493
3
565
2392
0
16327
4253
1371
0
31870
593
3
631
15105
2166
0
0
47
1133
0
2
0
11648
37
681
0
0
501
16765
102451
32
133
0
5310
13758
37
536
101394
0
333
0
28
556
500
54874
14185
1372
62
373
66
11980
0
0
1255
37203
0
112791
11
234660
46
1667
0
0
0
0
26534
206
0
169502
21792
19465
21950
0
69229
0
0
2081
24016
4428
229
546
8250
51541
37655
31347
1404
240
0
192372
255
1
4222
0
0
0
20519
759
0
118
0
32933
0
14095
4115
213
10
0
21
151
28
0
1218
924
265650
0
1672
56626
613
31
0
0
0
8819
1091
44919
317
0
12576
73
31
350
3320
634
65
6922
0
361
399
300873
34
928
162
11129
1208
57305
3347
86
477
18236
748
99483
10199
4355
64211
31
156
1473
9556
0
29
56109
1886
31972
0
487
12505
16604
83966
0
0
89355
164321
83614
0
4697
56719
12284
243
8151
19395
0
0
6675
39
342
0
0
263
62595
3735
0
3583
4606
108
6702
0
4400
29935
110
21667
0
0
935
4
31014
56758
14503
7545
0
11772
43153
49527
708
1849
486
0
0
2537
125365
0
0
18114
18539
84579
238
0
4524
95727
0
15
37669
165
295
14728
41675
0
20356
10246
20
2352
2022
1694
0
12
3
34825
127
6
5152
218070
2904
0
273
0
1268
0
10828
16311
2
140
0
7322
0
25904
0
22388
253
12479
34647
3425
116063
0
115381
22
46970
638
44596
38
35
359
515
7501
23141
51
0
0
1861
318
6
41
388228
32277
0
0
97249
0
60258
8391
127906
5897
2824
16118
174
0
56
1777
0
31432
23
34757
94
14818
42892
0
1078
677
0
95799
0
2335
0
187886
11890
53355
26
20
19858
0
169803
2435
2142
39
0
0
4046
0
0
1373
666
0
698
0
49
316
6
37
5
0
113
19278
0
0
235783
0
0
7144
0
0
924
70171
0
165
7
2449
6598
0
3850
42349
4383
0
62880
5342
31
10133
166
0
53
6676
472
18275
1
26443
50
26061
66931
0
0
0
8767
53928
972
1764
2393
0
410
17
9855
58159
58
96597
33515
490
34190
3487
863
5674
3897
43187
0
20754
17967
17
0
1204
0
765
15388
4
272
73
2110
169
0
0
5283
3791
61194
0
81
78828
95
119
0
3981
466
48261
600
15
70205
204
2675
1929
5112
3459
2968
50462
31
52846
3871
36321
312
0
11036
115
26161
378
4307
28482
35959
0
18716
2
0
1105
89946
2
819
0
0
0
34
30490
230246
0
20957
3876
216125
1
0
40577
34
386
0
947
0
302
8
5
117
3157
159
3958
128
187
13931
771
55881
0
0
85
61
0
378
0
0
1053
0
733
19372
0
43
185340
23687
23
15
5
597
3333
19485
0
0
811
134
21926
25
18
252
10
767
0
95690
0
0
0
2727
1058
612
578
0
1
0
77117
0
2324
59111
0
2050
0
19155
0
79
1799
548
240978
32820
12854
0
5662
2
78748
3440
438
98824
33
509
211
1453
273
128
72450
0
0
0
2094
1160
0
136
9918
