"k","k_scale","rho","dispersion","tm_ini","loc_ini","sn1","sn2","sn3"
175.236953131275,2.36426494521525,0.019164478170021,0.572982088895515,83,29,26.7751031831469,2.99226406604962,0.221898680676365
266.658016947952,0.642733846662644,0.579124290879756,0.552277863956988,77,6,30.2784705434533,3.932351577264,-1.02175894206374
237.282225578868,3.28285567218068,0.502208816801549,0.223648318788037,80,5,29.4416691864575,4.12015662706088,-0.944362683440577
199.606016120031,3.61490009923494,0.00565763304254522,0.807809583144262,82,7,28.3816328379847,3.49208903281805,-0.463700011352999
233.270977246157,1.17539724486155,0.113158009346668,0.558050923282281,80,4,27.436608159624,3.21726464104967,0.00824163374486497
245.752976401146,1.46260242431487,0.0921361969644606,0.192115094151198,82,6,29.3947396981974,3.37009037685002,-0.338226499687338
237.540269589164,1.84650535116904,0.137088714323433,0.396181260329718,55,16,27.4334799833515,3.67765041882561,-0.117771887967824
220.532111859896,6.60786755465146,0.460889044357606,0.000642552971839905,74,29,28.3433109606842,3.14321439119196,-0.173421905355806
157.560840092512,1.34088464534717,0.341433626204253,0.476148372516036,76,13,28.6336408342846,3.94194565070623,-0.694482774362496
160.088986692979,1.92406408851831,0.72015725691603,0.747741593376195,50,26,28.2537729113322,3.87549566408726,-0.648429226040038
203.824447406094,1.3236083234387,0.132130731272416,0.454927923157811,77,6,30.523638156193,4.30141316073429,-1.4192819104839
157.112435262586,1.42001434392562,0.111925568973727,0.351518764046432,50,2,29.8416765141036,3.42002797802859,-0.730580279605303
140.257991131439,1.96994122302943,0.190563840887052,0.208614778937772,72,29,27.9952971488203,3.98608494015633,-0.478672873336653
246.958049121295,0.637235671795234,0.249132235293701,0.76854610373266,67,15,29.161075649602,3.62458643239784,-0.622220922980606
290.60496890935,3.30428783442618,0.0293568846419268,0.43779388911919,64,23,27.9832102311258,3.12722502275245,-0.242944896725099
362.820601979629,0.912150817579672,0.53653399863552,0.428470188518986,53,28,28.8088997665954,3.53554499261431,-0.409951528739196
228.833110774379,2.07420607330029,0.0540697362135238,0.218942935608977,73,20,28.1756469352247,3.2268717111301,-0.180580479275716
155.193003084569,3.82779271156101,0.0122236737067737,0.695755640277639,78,5,29.8305684415191,3.40742180661562,-0.566815802967745
202.756678455395,4.88109047613103,0.0503653012276851,0.171142161125317,78,31,28.3875976499702,3.80869795734037,-0.603203283004498
270.653835663939,1.31105582004761,0.128690770729956,0.119472699007019,54,32,29.2052350811758,3.78342832383168,-0.931143451937485
268.676442847755,2.24892494079447,0.256705018255709,0.297804878326133,59,23,30.1231992043006,4.17240338860177,-1.22444608211066
224.459398008448,2.5006748968439,0.210634488046302,1.57452833769294,67,10,28.9477567119013,3.34606238688675,-0.478919721677574
392.155607268337,1.08654043733921,0.00829634813474888,0.0875921491621955,78,19,28.0782995904295,3.26451482213755,-0.316447009510022
251.443205570385,1.93069983119181,0.029547101795538,0.214794046144141,58,18,28.1961071261003,3.54821309875567,-0.451349065933772
210.313617052712,4.18364452477165,0.766867528437321,0.239606031004941,76,11,28.6899171652366,3.28997524410116,-0.183598115915608
188.785322016302,0.843157957999309,0.212317410021857,0.100639822194353,71,14,28.1532647764962,3.31335236061902,-0.200110430697219
245.651560373872,2.16515076462416,0.162005241334202,0.21469550945969,51,30,29.2488599950947,3.44678035394914,-0.711260859556094
247.847947802556,0.977522718688284,0.65319499083353,0.218850710662082,72,2,27.7753566955778,3.01506556359823,0.0925968084523879
244.747815392632,2.91950220151725,0.00280459807380123,0.355551498942077,60,18,28.9101553108952,3.64282028582553,-0.700773501644895
200.192385931277,0.896462018043545,0.20686599687491,0.550220453646034,65,14,28.7941222703403,3.77646755915147,-0.546991906302521
270.501560718042,2.14450165724045,0.460850991932336,0.288170809465274,68,13,28.5996048523809,3.85319517431008,-0.793241265142529
286.332251860676,3.14804661371807,0.066191634244496,0.29624719688262,69,23,28.5065976540731,3.60656576087508,-0.369007060270409
167.323540488988,2.76976730855986,0.06147616811048,0.159094609552994,79,31,28.2388361008101,3.24738601397209,-0.0994826859137165
182.555850397148,1.69233780849122,0.210559523322697,0.342224918678875,77,9,28.4166333831726,4.1195271266409,-0.684265670375457
317.266537951066,3.5088550385298,0.00253120254247453,0.957701241255775,80,9,28.7034348885046,3.45825052389683,-0.41965414113766
238.552281100224,1.83601541484635,0.117608635033054,0.11233465132875,69,14,27.9527935683807,3.47426073816321,-0.215791684761571
325.493617445703,2.4905794069777,0.569076048360303,0.36935375036678,56,23,28.1670529416131,3.51070101435342,-0.411313389703494
239.715864139538,1.40761512092922,0.0593626781124749,0.328953061951324,61,22,27.0995613826452,3.01774702714969,0.235796036850692
348.06905407751,0.450774763043987,0.0120048912217295,0.0983506399321443,79,31,27.9407315279389,3.62192836024549,-0.313835221020504
180.37395409419,2.51511152565842,0.035186223847435,0.353782695450557,64,23,27.9040870431031,2.69273094962668,0.244298606923001
184.728078023962,1.13868056706802,0.035541685654255,0.145389364100993,59,7,28.4952721702877,3.57948108311771,-0.435208946058563
192.140297428974,1.55439343976116,0.0524877629069811,0.638140241149813,59,4,28.6686591801336,3.48506499574089,-0.451834271061421
224.459398008448,2.5006748968439,0.210634488046302,1.57452833769294,67,10,28.9477567119013,3.34606238688675,-0.478919721677574
256.60458214158,1.49994427006556,0.0783164717751163,0.168766615436973,59,8,30.9478996540926,4.1397455345723,-1.38773099640354
345.794322110852,0.732724171911682,0.779634146997704,0.043062980611016,71,31,30.0474624540934,3.66400852096511,-0.966884283141228
263.173206016186,1.78894007303952,0.00743601943240359,0.129258591057802,64,25,28.6069281807958,3.56075313123034,-0.512648108341387
251.780067177541,1.98842780008129,0.0903712844685355,0.610301310196519,54,11,28.0846115156962,4.13267786844631,-0.602365332136003
214.752039488588,1.6330659185655,0.636638083091026,0.219681824573904,76,29,28.2820702479982,3.68461315997502,-0.423953179129624
187.926056376322,4.36819075435074,0.0242984196546115,0.199795895030071,73,1,29.3633348532116,4.05057169153919,-1.0327921120289
288.779828605683,5.87458436388706,0.0152581177589167,0.166060294992697,59,24,27.8088945592163,3.92347255931773,-0.406331995317741
330.254047342739,1.38599503962814,0.61709202319005,0.727494778344408,82,2,27.8254701810814,3.24235665242558,-0.134585217650528
238.619873297071,3.13408970712974,0.0281639755968583,0.295302414568141,72,11,29.9193818986316,4.2187902749401,-1.26291970495084
208.996732671266,3.21180904981573,0.256417323804272,0.601273653330281,72,32,29.9721848404182,3.32535475156444,-0.735256111257556
312.915719928528,1.91532160919922,0.064773265493163,0.953307430492714,78,32,28.4279110658606,3.52326479236615,-0.316904555779512
188.004225612618,1.57025669806409,0.105877851073297,0.485604882799738,55,17,29.3230712230525,3.78702090116569,-0.75372252709167
210.242327790518,4.56622694425876,0.566217670878893,0.16395307937637,57,31,27.6455182118136,3.00743718899422,0.219839517035513
275.682170936001,2.22699229711241,0.0034251800506493,0.0286526975687593,81,29,30.2969290773295,4.21424622435986,-1.36137726084212
245.571213271253,0.993708690389526,0.279506782928907,0.14431779497088,63,11,27.6850064771421,3.10851562686523,-0.102448283689338
202.970071553118,1.32736318374497,0.155465910428162,0.244508019969194,66,26,26.7870453748524,3.26258175831185,0.225052053725395
217.830206547506,0.241834249603184,0.673191897218732,0.339810498757288,55,3,29.0319736435574,3.56395689939258,-0.49668935182489
264.886160514358,2.9617554459877,0.0776053701223824,0.116740983474528,61,17,28.8908290190944,4.22664249299429,-1.15750165006884
207.572926098065,1.0538327009289,0.18415829610213,0.485055246390402,58,26,28.4850931207596,3.81562481417144,-0.419038763246611
167.445900877877,2.85433433346272,0.198681065033211,0.483567820861936,72,19,29.9070091600202,3.58922164297503,-0.923286904398102
227.235881874816,3.73864148331524,0.00958876683273643,0.377483205438761,77,3,27.9018888117595,3.13607268633483,0.151947828267776
200.272909703555,2.5520722626417,0.582692476029918,0.30853014276363,75,28,29.2349357084268,3.5156187131802,-0.582568130206053
175.272406772681,1.74391434538616,0.166336457160117,0.118640695344444,83,20,28.4073281386952,3.84078841367483,-0.38181492458363
117.706242912187,1.74916118991928,0.348011390212202,0.71315120276995,76,24,28.2934876777385,2.94104136182927,-0.107954240459711
169.574045532477,1.23423194193262,0.175917758711938,0.367238901169094,79,12,28.1039602552789,3.31163184582768,-0.14362930658357
199.123369338121,1.43914047377467,0.012795288103465,0.116383807224431,81,3,28.3615251057632,3.27766836037658,-0.426833745052401
327.540290603931,1.79416369591626,0.363100335646424,0.0558095647250833,79,16,26.3616258753913,2.74434237967121,0.697413143087562
295.632145174801,1.50365600956691,0.0894488636627775,0.195345572755276,79,25,28.5252264878718,3.65326913804343,-0.386213800743946
140.097051791098,1.99041287452772,0.632832696270592,0.435760656604543,71,17,27.71553218644,3.37260354827254,-0.0974748562787531
203.759288583692,0.804515216356124,0.432787077335199,0.73292180057615,56,23,28.1670529416131,3.51070101435342,-0.411313389703494
200.272909703555,2.5520722626417,0.582692476029918,0.30853014276363,75,28,29.2349357084268,3.5156187131802,-0.582568130206053
329.813955671365,0.767347627940009,0.502903013394385,0.173568150258812,67,31,30.4934100362929,4.17778117339972,-1.43873590697932
273.196469639547,2.96186171014581,0.0249107182214834,0.341785425553098,73,25,27.7335718945263,3.19819460826682,0.0338207770402733
143.137892793167,3.49267070509944,0.591759390220185,0.478800617352009,53,24,30.3005023541356,4.09465491777652,-1.29121380908302
280.72714969773,4.23639607137332,0.0114311769577541,0.482696873888593,81,26,28.2571373208807,2.58327702451925,0.0809156652463919
232.515195227562,2.79434142088901,0.0517959639601119,0.270232232566158,66,29,28.360916361283,3.10282014035348,-0.265335022974148
239.912099851079,1.12575691741335,0.106459899606636,0.608340697845974,55,22,28.4864772192515,3.27123936619553,-0.241755394743392
173.821089722983,2.36571973500442,0.00236348083850025,0.121443187119439,82,23,29.795440162159,4.75597127315758,-1.49186128324279
248.015715519952,1.39641307892702,0.105145766333343,0.612178116338328,58,6,28.3341241065735,3.8493528858879,-0.534205342090131
323.41591770741,3.39447821202738,0.256595397940512,0.310579991433769,76,23,29.2023985056735,3.6303552802921,-0.583584090558244
273.482986951388,0.619352988020956,0.251453326806766,0.0613291051704437,83,3,30.7385506158195,4.20281424477488,-1.51809288659102
205.159878464144,1.93500349091776,0.0559096645831836,0.236702573368973,64,19,25.4928760115722,2.39034165912149,0.986550191985189
281.824350317239,1.31440134827683,0.0172328672272475,0.0835189730860293,58,23,29.2202598657272,4.32544881551681,-1.16833613471918
158.994055308559,1.57228187536285,0.0993389763909357,0.717990151119164,83,20,27.633900834012,3.26718636728269,0.0412960788114118
223.418006249554,11.1568918012955,0.0394602807767478,0.400459821226017,63,32,27.8078835703907,3.75795570163034,-0.176115375534001
200.810084615489,4.81250440928302,0.402600870717068,0.143348583544455,76,21,29.0991334988681,3.65131248350007,-0.599894970470835
232.899436598759,0.878634908402325,0.0775219831894839,0.306820440022512,69,25,29.4304720748332,4.3478400943693,-1.28449874301836
208.932418951838,3.73088574267167,0.0106925514942116,0.410079004010186,80,23,29.9107802480365,3.47518024165416,-0.683848703053377
170.689601167932,3.81511776375476,0.604339520016184,0.124588697101172,51,13,28.4881390044624,3.45631643254356,-0.574741295059195
292.419109145876,2.45478827506319,0.04275989014821,0.196742250096454,59,26,27.9129119452819,2.89917506885979,0.271158533528821
201.456173911706,1.42559643226663,0.434767709715098,0.198661159025505,83,25,28.4937949832573,3.41668190546093,-0.399283021989164
103.520903019371,3.05269224922241,0.212835717763356,0.836791428504512,79,6,27.9442461582404,3.55066149093121,-0.142281556078516
260.471226823065,2.025200039116,0.327186276863479,0.0397392793092877,73,10,29.0539194630932,3.69312364745606,-0.642110882566168
137.682673328698,3.13816760869577,0.0465021583326138,0.788741052616388,63,17,28.8060476820299,3.6515838736335,-0.679626825787448
225.298855391654,1.08118710655944,0.339843236229111,0.100414151558653,69,18,28.349578653573,3.42305690861222,-0.365800419206395
233.945297257712,2.28136854077157,0.142845518136905,0.608482704032212,79,9,29.4821883096761,3.33912080375515,-0.68399623805257
264.349093270538,2.4066890327116,0.00367211639726044,0.721681407311346,58,26,29.4651297727296,3.8725634997749,-0.975511503211354
194.895076114505,1.46478060799493,0.0905283543225682,0.105124008471213,55,7,28.508380633112,3.44475590815393,-0.351775216893208
289.004958179396,1.74116093912293,0.00596909364368622,0.248308991012414,76,8,29.0118026790328,3.77689013645419,-0.761884400819906
235.111438441919,1.24429025965785,0.158066930624894,0.395041314419359,51,19,29.9855384763444,4.23357624175862,-1.15192076218766
279.462859772847,1.17556327456626,0.0921213317037638,0.438185816081933,83,2,28.7626618337692,3.56629176558693,-0.369222265998651
337.43601205515,1.42525487255923,0.0252051226579423,0.39006908558498,69,17,27.9777738917007,3.63934662545284,-0.454670277668657
202.756678455395,4.88109047613103,0.0503653012276851,0.171142161125317,78,31,28.3875976499702,3.80869795734037,-0.603203283004498
295.394341265731,1.48014337839143,0.11252663546759,1.27645539190688,70,13,27.9195515536554,3.27785188120209,-0.0347170378803304
234.756287944291,2.06469791701974,0.0613238262252787,0.0657266746275127,56,22,28.9398611608172,3.91393195674308,-0.786468485064872
192.284523866732,3.28840597829791,0.376978401578073,0.103797685993056,69,18,28.8977513811935,3.96577669657351,-0.759513666990678
241.856934347594,3.13236326961102,0.125243494602584,0.15986998178597,68,27,29.3858300860153,3.31108253839754,-0.643619538195669
236.25592958023,2.73420154419678,0.0238160840359732,0.141546211438254,67,32,27.991750812229,3.60134510868984,-0.498623568555342
238.54736814706,1.3243032065483,0.13414623645954,0.232619919581339,71,17,27.6703853002241,3.21456095258358,-0.184580935863248
187.926056376322,4.36819075435074,0.0242984196546115,0.199795895030071,73,1,29.3633348532116,4.05057169153919,-1.0327921120289
365.23931383756,1.24923549077943,0.0751589473654402,0.105298636020215,80,12,28.4402903213392,3.33374463326506,-0.346330755942614
282.407708712563,1.43394825682917,0.298105423835184,0.276571242026801,53,18,26.8786821297808,2.86739456674095,0.276602978142437
196.65888825916,1.24411680271248,0.0629693223394339,0.991284240727111,81,4,27.3695144033132,2.91259578546856,0.181102001715761
269.230420488936,1.79328332807681,0.862891256834137,0.338121245382354,66,29,30.564455213931,4.20155002288666,-1.39574134947971
225.57566391268,4.30446303469007,0.00395311628302039,0.205178004745632,65,30,28.4199321520762,4.01903897847338,-0.597440634275852
172.925002617303,0.244855652958053,0.589991259910771,0.0998448501518456,56,7,27.6333663896316,3.14262342786018,0.0277504643256127
273.739238596864,4.30836669577729,0.00506422976962981,0.0554972740071715,76,6,27.9693801043985,3.47675623780771,-0.243046164836361
190.024325878767,0.453190813880452,0.0225389733737396,0.245809901979437,80,26,29.9184473711563,3.53035008308175,-0.649234145040234
287.882971390766,4.44551526066034,0.299545412768323,0.27624634723179,80,9,28.7034348885046,3.45825052389683,-0.41965414113766
131.26077958631,1.03117954536812,0.387144107093978,0.230501539306715,53,24,30.3005023541356,4.09465491777652,-1.29121380908302
218.47249167597,0.186223411276613,0.226513707537617,0.1884202552028,61,1,27.8565787351203,3.46677312183773,-0.219939683180236
182.658670578348,1.59057038094776,0.125067201713317,0.187709568996331,63,23,28.4716646920798,3.25982648591229,-0.174855144223703
140.257991131439,1.96994122302943,0.190563840887052,0.208614778937772,72,29,27.9952971488203,3.98608494015633,-0.478672873336653
211.142849347108,2.87952352289479,0.0554477108942621,0.305001975453565,83,12,30.2547900449846,4.43574303931167,-1.62451509787202
136.304515834211,1.75037791132437,0.0694174651084533,0.136502936249599,68,30,28.626035347705,3.67173227173738,-0.352840958982194
