"k","k_scale","rho","dispersion","tm_ini","loc_ini","sn1","sn2","sn3"
200.772000777804,1.98417842974498,0.0385520539411907,0.188350983048739,59,4,27.3232756423715,3.26959104754477,-0.00481911073460328
175.300992953659,1.75465133729161,0.242746648836578,0.294240279821679,54,20,27.5098934449079,3.23748339529278,-0.0156792235503307
171.534587792542,2.85294915324115,0.627673341161279,0.303121482720599,66,25,28.5755609346406,3.80473399084324,-0.426340056921494
240.496824197851,1.090057111967,0.719423439088269,0.316057684072179,57,23,29.8623668595958,4.13476858002757,-1.03292260608361
203.489766682279,2.91950523491498,0.0156547221747076,0.0941469741519541,78,24,28.8675887566878,3.17600544961935,-0.24023870059789
214.539073741104,5.09773228493349,0.0809929097844582,0.472211522981524,78,12,30.2724134573182,3.99368830412922,-1.19814507653989
182.191367991224,4.33052157810501,0.0030402855771398,0.0238861599937081,72,32,28.7156543224287,3.5785223612157,-0.606875816326074
209.183825254956,1.72148710682352,0.0250942212875971,0.219045479863831,57,11,28.1851215670338,3.37638349065027,-0.330702970294986
228.308490301762,1.10729049041332,0.0390988110116626,0.501927125733346,70,28,27.226569764586,2.40928941194708,0.526705463474424
219.819067768637,3.16831008411187,0.363624786508843,1.06980719302657,54,13,28.7073391229806,3.11189857141562,-0.35583048376456
277.225637123749,1.04464069094842,0.186983487700391,0.912621553754434,74,4,29.5805764044277,3.87638099883008,-0.897449549217324
180.838781727723,6.04401701953215,0.0114866725819455,0.20477982930163,51,6,28.0654927101886,3.51950489192869,-0.401038539129694
205.486719393777,9.01093367790047,0.096768597310551,0.434181235730648,76,24,28.742728858656,3.4546962575525,-0.580854847222012
212.028801756277,2.41130319391772,0.00519900535487265,0.859620542032644,59,17,28.7353653230926,3.57186212825831,-0.526128139743665
258.343601213485,2.09644107669166,0.059361356500649,0.223437694379096,83,21,28.642917607347,3.38602681815643,-0.44799258567627
190.754068961663,3.39268691637493,0.557279948105824,0.276612337406039,59,23,30.1231992043006,4.17240338860177,-1.22444608211066
144.542390884203,1.21053977230642,0.0408702695195672,0.208276049735764,80,15,29.3961816571243,3.3734964066829,-0.374145854544678
206.861281347999,1.99794579526833,0.804080934087666,0.129757114549757,57,8,29.011191498258,3.4597706975532,-0.656036376469977
187.082211266502,3.07271358864525,0.132233299290903,0.201334644379399,79,5,27.751911867468,3.53753487471861,-0.123971419074504
132.140245604212,1.68084362452738,0.383996446239163,0.174860400613397,57,22,27.7794776587573,2.82235310132667,0.267704290091928
205.342284792001,0.668676851293946,0.343072238696303,0.582077461195769,79,23,27.852717493414,3.57213118392799,-0.420115676014495
198.185338843772,0.649857715900809,0.740139673557753,0.96818389294359,61,11,28.6923470285264,3.43440764075382,-0.473947192863254
257.868432690052,2.60682979608387,0.0414719323014235,0.654078795777134,77,14,29.2083622198227,3.64941664822243,-0.524679737268745
201.456173911706,1.42559643226663,0.434767709715098,0.198661159025505,83,25,28.4937949832573,3.41668190546093,-0.399283021989164
166.387169478835,4.54637849193663,0.654590097910883,0.287848425097764,66,25,29.8656566575361,4.29867549573591,-1.14163080561717
188.656579046431,1.20316925445502,0.369550302737684,0.147271365858614,50,2,27.5657320047335,3.10461772016314,0.0647170384723631
271.76195370492,2.9505122238292,0.33028278486492,0.29032101132907,72,5,27.3952206079848,2.80212023931668,0.373097605068681
212.418356464685,0.905418320753611,0.0375485172704261,0.563744194543039,58,22,26.9599601262891,2.74229183897248,0.47032063896328
248.929733375862,4.07956695532842,0.00818750519498104,0.688130742992704,64,13,29.222737841958,3.39142024505733,-0.474516168317939
143.7767505177,0.648306567154797,0.0244022632820968,0.303643272724003,57,32,28.508540821084,2.99616692409511,-0.165494112378423
168.799372664335,3.33930371733313,0.0213323897264636,0.490618490381166,74,9,29.4069172217603,3.49013116108052,-0.630896555262402
214.666310969375,3.85591071671463,0.0552724652275898,0.138079859081275,54,16,29.4572269433879,4.20558599490703,-1.16335875464175
199.931368086729,1.74871832957508,0.0467713698859317,0.341328987094985,72,14,26.5151553252778,2.46952682157871,0.751961308614324
196.916878811122,1.61390853784262,0.208076586926398,0.70109455473721,79,7,28.3416965676562,3.08238243928184,-0.30870280579475
150.077268498001,2.20556746874293,0.0504610118021205,0.483327510766685,76,2,29.4447930548388,4.17126888837877,-1.10035160972932
216.755958563325,2.18266890218017,0.68852616372841,0.446972333734188,80,19,26.4343463377506,2.78922441303755,0.542378643985684
205.752819455874,3.39689920868754,0.0747896412885599,0.383478667354211,59,9,28.2066827650329,3.40162873157971,-0.310450872232791
351.922070367608,1.26457370651621,0.241143236634633,0.291385200805962,64,16,27.4446537023905,2.82319730162771,0.227754305793326
233.206246462479,1.2663060567655,0.116035659124431,0.427304320378892,78,3,27.9490146405499,3.42594548018819,-0.225888799160841
225.174575164997,1.1825401646554,0.0208202188871141,0.440074635669589,82,17,30.0614072757485,3.99741564722233,-1.2305711217794
129.709053449933,1.15787321546577,0.364593691228571,0.234941724687815,60,7,28.3639186218357,2.91442033782976,-0.167636755854798
111.082889669831,1.85476226110872,0.375081446110489,0.87846386176534,54,29,28.0099133397053,3.511366362014,-0.259479985873753
143.427543641789,5.45362963697178,0.0164835550624488,0.860819212161005,79,6,27.5014376021489,3.08341885480898,-0.0186030678043997
267.955368242633,3.98801713540855,0.00209548476471227,0.193700961831258,83,21,27.2390512112061,2.97809258441187,0.14095708863391
228.558728977399,1.08621490160388,0.959011792775213,0.0801057505022368,83,4,28.9335987321807,3.46803014941317,-0.642058917062256
