"k","rho","dispersion","tm_ini"
1.44200378839715,0.0355227569607681,0.631671191429057,86
14.2986756315028,0.141999239360539,0.313347977386765,74
3.02807041810263,0.786014298666188,0.716553770238534,86
2.5195027640096,0.414902123496765,1.25096968683012,61
3.02613081791192,0.0536391390403719,0.582162493052575,81
0.320859070966016,0.144278237567842,0.605411216616631,91
1.72572125059184,0.000904814252027734,0.0538122649304569,61
2.94044378590781,0.579895736621934,0.165225521672559,69
3.16309464810932,0.695174418317239,0.995045250697978,60
3.89321132300583,0.143350097703562,0.177928513614461,90
2.62056986444465,0.00991685053449622,0.480165058514103,81
0.27363407252379,0.272287830514668,0.562041936209425,71
2.15598089705245,0.00029096158455357,0.0558839957229793,92
2.86773428578434,0.00660904172158747,0.281176594551653,80
4.25514925840096,0.149409714346561,0.0215038624592125,66
1.84396582891101,4.73614603626563e-05,0.154282531002536,91
1.85470800887857,0.100886016144981,0.0501690489907572,64
2.51742663471996,0.00379292911011376,0.522519281832501,67
2.51979680072156,0.194950084942241,0.965609935810789,75
0.804932337816282,0.169739479930224,0.577907456550747,82
3.23358016547974,0.018307857066215,0.853437001118436,87
3.21962010899555,0.911677519307605,0.382036922965199,74
0.836305685919239,0.089382872028485,0.218599451984262,67
5.54517526224307,0.285960159982861,0.20447856769897,85
4.23485810807558,0.077834113942169,0.0725185356568545,74
4.07528577659506,0.0154486547492236,0.396340014412999,66
2.74150867144588,0.065765201587831,0.539303245954216,89
2.25204125130529,0.333306887231595,0.625326303066686,84
3.01615636628659,0.401483053699503,1.16053783953975,64
5.25380823035379,0.571113710910292,0.162897811736912,61
1.08731632018381,0.318029202671551,0.170232052216306,71
2.89896824591599,0.3501306082769,0.398265630158282,80
2.330270034205,0.80531130292037,0.908134712604806,67
4.70125978575214,0.0886879289939056,0.751917980145663,73
7.45347763221126,0.0773049806403925,0.0422196295112371,75
3.36271763528879,0.426322461084508,0.912609468912706,76
3.09863299378302,0.287723156917632,0.0561234643682837,76
2.00749375455388,0.0793590846539526,0.212549510335575,63
13.5740472250424,0.00054607437678155,0.258254897780716,91
2.6863908091843,0.162049227334714,0.397341419942677,78
1.60412706968368,0.448132007429267,0.126663114842716,81
2.84581881310904,0.611181592264991,0.579654008615762,83
2.07248617243928,0.225560049502722,0.564206714974716,78
1.17434992424599,0.0884230562424572,0.355101679400997,66
1.45698191935549,0.0851772629418615,0.374763163820445,62
2.47215468591321,0.255916133116044,0.241398993646726,63
3.74415054221967,0.0907393821232639,0.389186187647283,74
3.34424383878341,0.276886710986995,0.50404941104574,62
