"k","rho","dispersion","tm_ini"
1.3542107299782,0.135124603879345,0.951709462795407,60
3.67575253015425,0.0133504612342227,0.4624491808936,79
2.61825570594601,0.8461788565239,0.999622203409672,75
5.24073076613409,0.682407735501229,0.309777150163427,60
3.59400780833643,0.00368262597381194,0.724010965088382,75
0.841584676562944,0.0016168385428498,0.462753740604967,70
0.926557642776504,0.0852524120938133,0.970778680406511,69
1.95989315372725,0.000172171189182925,0.0244100410491228,69
5.66334571646887,0.0706372934761035,0.748017464764416,90
1.57780592637233,0.00727251854716912,0.359786244807765,81
1.08685098934836,0.0475193615053952,0.93110340135172,67
5.30345155594938,0.0263748965183569,0.810764588415623,56
5.37706842886632,0.0190952954278207,0.593393838498741,82
3.88482943736122,0.00747706607964819,0.757732400903478,84
2.73495230806867,0.00996852995263401,0.206147413235158,72
6.76752667455011,0.370969145643622,0.0650057876482606,77
3.61283699489044,1.03378611440826e-07,0.331329581793398,81
3.04842795888584,0.225341137054788,0.418780739186332,80
2.00706411579058,0.584156159105407,0.410463008331135,84
6.8485969213588,0.00201935744189542,0.938248335616663,59
0.985936510571733,0.0296027656516412,0.252118265256286,73
3.43313483580743,0.372971727948183,0.765413674991578,85
2.62532644914591,0.00372183384617772,0.219551064539701,69
3.97097088473145,0.141859059293558,0.79430968570523,85
3.39791486570562,0.00192955974390186,0.876126810209826,72
1.57402017144141,0.234434992761698,0.524511879077181,69
2.09087485066393,0.0752460012205381,0.450062237447128,68
2.50329994342131,0.00285150211170135,0.538050540955737,63
6.65876628108467,0.487491100466065,0.799455434083939,57
1.6977042894824,0.110715706497652,0.940485117491335,70
0.852846897098784,0.351431163071153,0.496771347243339,81
3.57095666392386,0.0524889468447142,0.756643055239692,76
1.66891465449074,0.202895991975015,0.142724235542119,64
5.10594726942078,0.146136867044804,0.953403959516436,72
1.35101689735045,0.0520295456419885,0.774723177310079,68
2.47601044003134,0.0166101843414085,0.840926205273718,57
3.35422108966032,0.0847291415170087,0.407862706342712,84
1.54185005070361,0.128116037481153,0.509685779456049,65
1.34254551184795,0.15983794485735,0.23719629063271,66
1.28100328032105,0.411888146091698,0.28479889058508,79
0.996327330189538,0.00854859953716581,0.726071643410251,81
1.1330091146002,0.432238923641203,0.67927249497734,80
3.08879352439679,0.506394601242191,0.860619492596015,86
0.965790409526636,0.906553944117748,0.258265058975667,56
