"k","rho","dispersion","tm_ini","tm_ini2"
4.78255871783764,0.111673394552833,0.184923659170694,74,131
2.54136519837537,0.431374536656478,0.205413783320189,78,57
11.9909488427876,0.916614897999249,0.205069762919013,70,65
10.1668215547057,0.111205996906773,0.371706901477991,66,129
0.976954097991927,0.671715749227886,0.433378031601755,79,132
1.25585788012629,0.697705618474223,0.164623486110941,59,131
0.382762133693004,0.685233635257591,0.0129882215987891,85,129
0.895908240799001,0.65488906858326,0.935986070660874,72,77
7.92548988706373,0.0257914334665036,1.2054546738921,90,131
1.20935033937231,0.121221485363997,0.207842838019133,88,133
2.63679209100069,0.274423963954871,0.462921515535278,80,70
1.25651255310002,0.82263870098286,0.14281764975749,77,133
1.33677057199812,0.0478577939201919,0.0379823972471058,59,139
3.19594082140478,0.009020771218384,0.321961079719663,69,96
3.02152766650131,0.018078823577843,0.0698453383520246,70,102
0.799604661326725,0.167726387708891,0.133847033835946,70,63
1.57723644579372,0.228645688713516,0.416632721789378,86,82
1.08504469025915,0.0349619379752116,0.266962907274918,73,136
2.25698453497971,0.0309345448365883,0.293716177474239,84,134
5.65397165804491,0.425078825951896,0.277351519558579,87,76
2.95400624061016,0.0843395086309147,0.966942008817568,83,142
3.49410630141417,0.086052156647081,0.366883235051206,82,79
4.66840937490316,0.52183747277572,0.725121231982484,88,91
2.25449575531884,0.305590360829489,0.342918659812689,85,109
3.04394699726141,0.0293177986405213,0.387094980226186,84,55
2.53275385428821,0.0683430631207683,0.549340386874974,70,63
5.02607338229022,0.0822557624708139,0.396136082931947,69,62
1.59157310742647,0.188960839455034,0.156399369136591,58,55
1.52660044984869,0.284132958806914,0.158147469156039,87,130
2.06544096623496,0.0877191692861966,0.413209115395769,65,106
3.37912682055644,0.250527321221322,0.378337014287315,68,88
2.66372282961008,0.275889593826614,0.359149546828121,79,98
2.31691998745292,0.718694048030098,0.182859675820407,75,138
3.46554462825087,0.259846230642006,0.0602145313750952,65,111
1.3417512099584,0.238906052565647,0.168289888417348,61,56
5.69078786834136,0.271703151149967,0.340802333797211,61,95
2.04280447954799,0.718245904619263,0.197593688695749,85,77
5.31818662269422,0.0407371174863417,0.171068422594945,75,73
1.47238587594939,0.434342661064749,0.428861245458805,65,92
0.382762133693004,0.685233635257591,0.0129882215987891,85,129
1.84109387249325,0.60469829926992,0.129064860549292,80,116
3.89510310420327,0.0221367364189013,0.864158981712535,74,120
4.38345896869391,0.0781473958857947,0.265658732969314,82,70
2.86809070135342,0.340252602499066,0.240283424123878,90,64
1.41335012507621,0.374117904562876,0.314765003629295,90,123
0.848096703349384,0.352623508177875,0.58318602386862,77,98
1.09252361614099,0.0510891800061509,0.304434100261172,57,133
3.11258701144493,0.262239812040184,0.230236222633461,58,135
0.687040228238377,0.454531678458971,0.366766831909879,69,60
2.62903414738861,0.964378464881153,0.212163668306653,84,97
2.86109442797385,0.78707370327868,0.222541115419942,82,80
1.08355216102423,0.217794061924692,0.320723206573962,56,134
1.52827139319388,0.317598535998562,0.276894505834207,79,122
7.97090574353268,0.206100100755692,0.153510158311659,76,77
1.14756799232311,0.553857194730094,0.270311043132097,57,107
9.2533822072476,0.394729777766722,0.720765185036737,79,55
0.869919056991878,0.195179563658031,0.268424577079713,62,80
0.836195174925737,0.555822522628124,0.671749846776947,66,92
3.11412315499421,0.987296969236112,0.18402507109438,64,65
5.0602737999774,0.775558084751751,0.101984797805367,88,59
0.894179779970002,0.719014400094565,0.465969775567214,87,60
1.18454586071053,0.894946030170974,0.202344397476883,57,67
3.12749389113204,0.0936407924924138,0.749472578389416,86,70
7.03565886596603,0.873434277856397,1.15799805288106,67,110
3.26344708297175,0.244758700464216,0.430584692734928,74,141
2.83129964952379,0.866527267580395,0.211012099397738,90,134
0.944800717190909,0.291517369912126,0.910422996385023,87,103
3.2282076018374,0.795325179417529,0.557145055825205,87,119
4.83260610936344,0.0603545050448197,0.293092899137972,66,56
2.196347642725,0.101266339926213,0.605982105409817,85,78
2.64824570013113,0.0394056538872729,0.214380862581171,79,76
4.65539530995819,0.083167969230721,0.446174392585387,75,59
1.43690658894147,0.521144764702903,0.761073641013354,67,100
3.00141690411118,0.658289337184759,0.243051839176645,58,75
1.55845532077829,0.338267683944777,0.828466437524185,63,72
3.75368253810559,0.0502275011242528,0.216829563808491,62,99
0.429263133359555,0.147071492645839,0.242995610226745,71,101
2.83232501054042,0.0468079264524764,0.269807373051684,85,133
0.739420766392633,0.265693165483429,0.837611044848417,66,116
0.857698081378081,0.716077626287688,0.772469102870673,76,94
1.62719760227991,0.769573031508973,0.249343737185803,71,73
0.453646092927689,0.0246532723672171,0.206364277251827,56,75
2.62943336918158,0.526113341593345,0.359357517678291,72,76
6.14473412796761,0.255466945427051,0.200425052543377,79,128
2.62275107674012,0.736829124467798,0.228267678292468,75,143
