"k","rho","dispersion","tm_ini","tm_ini2"
2.76704212542361,0.0632502384036474,0.809591132216156,75,113
7.94993046113975,0.115027110348897,0.968087403103709,74,121
3.72606177903724,0.166131784274758,0.760240737115964,77,139
3.43875463631742,0.229333118824364,0.937266481574625,80,98
2.62170694856173,0.0316246096907004,0.549288157373667,86,120
1.71135581305154,0.000110934559944764,0.971381887450807,73,99
2.59283830375895,0.0140385148339848,0.475214689766588,88,75
2.53586236179083,0.000377843314082406,0.915913803502917,73,104
0.95473886039669,0.000616316090487312,0.416961285544255,87,87
2.97324320849393,0.52679485345429,0.360922975232825,88,138
2.07540283342764,0.158528242298013,0.519513868261129,87,70
1.33891007713501,0.0440026628647133,0.0996290331240743,87,100
6.98996085840989,0.0142612634686582,0.55765418917872,96,92
3.09568696376845,0.0558202684487772,0.972175514092669,83,98
3.32177330311088,0.417922023219604,0.65388479270041,100,125
6.99552750560749,0.744845610741901,1.04524045167455,99,73
0.876201761558954,0.0906361922665389,0.312020761193708,104,81
1.40654589868208,0.487907496582095,0.71541981655173,75,136
3.32177330311088,0.417922023219604,0.65388479270041,100,125
2.9574974060584,0.236176841914533,0.961387108080089,81,99
1.90092885138042,0.633843291320633,0.841380031546578,77,141
8.99742934522189,0.00028724372874766,0.15056660189318,77,130
0.363254387392992,0.200699407708384,0.769263106398284,102,124
6.2541791257409,0.151517566388417,0.687748801428825,77,128
0.866124166371092,0.122684166882719,0.393773208139464,71,118
6.00285269028802,0.381834520466958,0.274260584040627,71,116
2.32039186434969,0.0168501735212708,0.804280617972836,79,113
0.362151652223691,0.306580359754926,0.943881020415574,88,79
3.37758105066063,0.147070059925894,0.858713136287406,84,126
3.08762514827952,0.426391275681453,0.862614277750254,72,90
1.15623377541146,0.976520761128396,0.238792203869285,80,106
2.2212079591086,0.403820639833103,0.31387415737845,81,99
1.90092885138042,0.633843291320633,0.841380031546578,77,141
0.56213232969518,0.54793418501939,0.707210118649527,97,74
1.099485027211,0.111193492970117,0.0792019430082291,71,86
13.5639748293279,0.0761835639556862,0.3447695295037,73,131
0.56213232969518,0.54793418501939,0.707210118649527,97,74
2.97528252842727,0.00012381060187689,0.395168649265543,85,142
0.623472579353037,0.160132692468015,0.579427953111008,96,99
3.11907270341517,0.279283103417103,0.453054866520688,70,110
5.18711891793657,0.258492234384915,0.789468676317483,87,107
4.44413578623189,0.208375132707902,0.427509858458481,76,103
4.19359100173843,0.130260748002143,0.952487588161603,82,93
19.8303680702335,0.0980810077240106,0.38406883363394,79,74
8.21347812781579,0.534395803875546,0.318650644272566,91,129
1.14633325585004,0.000591227174337696,0.7314126805868,97,84
2.26807760747913,0.106358111953482,0.344979066867381,83,88
6.25787137383264,0.00535847713007562,0.319629020988941,100,70
2.62894211947448,0.107591306406385,0.382670792144153,104,87
5.93824221418771,0.0832479573236168,0.609495074255392,94,96
4.81855062100053,0.0769542937393757,0.0922591895796359,87,107
0.696969748721014,0.0158703595978381,0.508985941531137,96,80
2.82432862583841,0.0945790204346842,0.964815981453285,80,95
4.42902865142048,0.0054116871073811,0.554908508085748,71,123
2.59478352142175,0.457662270992759,0.596700457856059,79,115
1.24591580495802,0.00165846355975323,0.301048222463578,82,116
4.00840851256471,0.0595173647895473,0.419790745247155,105,114
2.96936611510608,0.252726871606108,0.806056406581774,77,88
3.21857011670568,0.369838936435214,0.733433149987832,74,123
3.85426817666786,0.00778188177893516,0.949808649951592,78,142
3.04791645056697,0.244610622868219,0.384119837777689,74,110
2.79264600259015,0.0224428457250036,0.909680860818238,81,123
0.567751056304312,0.0654033169207382,0.323912707337069,103,76
3.68408094540518,0.538525000464061,0.333750042598695,72,142
1.74827792343073,0.0942201970421214,0.64688345650211,72,78
0.77954072800411,0.00803120902272202,0.896155696129426,76,71
4.97454934648497,0.68223292327886,0.93059300724417,71,112
2.60763632114385,0.100359223736635,0.554726326139644,97,125
1.83005156240449,0.0884957273794331,0.942092346493155,71,73
4.52337732285907,0.0854180736511888,0.817128373542801,88,90
2.57252774187698,0.00338712426478281,0.215326374794037,70,116
1.6420491397261,0.00254301370225115,0.790050316975984,73,139
1.52076592349076,0.679814526188914,0.857908279209965,87,108
2.83951205022285,0.00273129192333199,0.937035014471658,95,102
2.02173189669057,0.452248837861242,0.371477019297892,76,86
1.44761711840058,0.000387748196381114,0.450017933966592,80,117
2.52950266232453,0.327082739504876,0.980610355967656,82,79
1.81749505754789,0.0301633139974444,4.38861513923872,81,114
4.02780753382581,0.321973133305687,0.682006192859262,82,90
7.96959709005059,0.209594671869981,0.53171970370377,91,141
2.62355842927065,0.0280957865521749,0.490857162578198,98,87
1.60506934639872,0.0640238955732046,0.251651698104886,83,113
1.18004289524744,0.573180596162482,0.243844436481595,101,74
3.38786123060823,0.461394419659485,0.803261738969013,76,91
3.40698741314945,0.0494952203967689,0.645091238664463,76,84
1.0677334727449,0.205072051814677,0.286033414769918,98,77
1.53754026548154,0.018858997952293,0.356919920486,77,86
3.3875600014786,0.0153139211220773,0.931118997512385,105,89
3.24865607060652,0.539231097685818,0.443501066416502,105,109
3.09221553178699,0.0881739864139337,0.974907479714602,87,121
7.36528999425784,0.228665458943654,0.87923825182952,88,128
0.443396419723987,0.413468630304643,0.815013203304261,79,98
3.70721573323147,0.00698172992032883,0.253736787708476,73,98
2.59823923693746,0.0520179885122634,0.748817099025473,82,73
7.36528999425784,0.228665458943654,0.87923825182952,88,128
0.899353009805623,0.000703597783002411,0.875337834237143,87,89
1.09897046739005,0.467732742098913,0.140381820732728,74,122
0.761174196620188,0.604096068918457,0.43359641491327,91,83
5.57485810609475,0.000100311558957931,0.822229151846841,83,97
1.85810086994034,0.412137583627939,0.673795029288158,70,113
2.25631114652152,0.0345708436856212,0.510344361571677,72,125
0.863000305831993,0.229088409104955,0.884720084024593,100,95
2.83951205022285,0.00273129192333199,0.937035014471658,95,102
1.70497857014812,0.000208686823162222,0.64877555356361,81,140
2.27685230435109,0.0330220447486091,0.738348075654358,80,71
5.5270958402724,0.0827187897722831,0.750962293706834,90,100
2.53022161425601,0.00174500567900656,0.638298848178238,77,76
2.53517973143022,0.620191920060483,0.71551610622555,73,111
3.57925057512095,0.0251053520090409,0.3444083365843,71,111
2.84862987713604,0.0746500140773953,0.963793015107512,79,102
3.83408967703723,0.0849335547860329,0.66335655678995,74,114
1.13332830494349,0.00586107381631989,0.884799265302718,103,96
1.56714876362586,0.0362014354392907,0.506960300030187,78,142
0.595191212499057,0.000501783659771264,0.898988921195269,71,132
6.99552750560749,0.744845610741901,1.04524045167455,99,73
2.32039186434969,0.0168501735212708,0.804280617972836,79,113
3.04574201743314,0.368074546111674,0.526024532152449,103,76
2.59543149082511,0.771590630808262,0.34357822756283,72,125
2.81695073258466,0.761301220378572,0.266866947859012,85,82
3.00674476094525,0.980453539403786,0.493260835155938,86,116
4.68928406494069,0.00205232045649183,0.967708080308512,76,108
1.0829965638724,0.010312420665224,0.572227220283821,105,111
3.12857628283202,0.0101317945915947,0.501651666358154,86,118
0.713466161759435,0.0115194185083782,0.477810299955308,93,126
4.9810494599406,0.299745125297949,0.957855004118755,80,97
1.15392478128831,0.66775352326926,0.409154150635004,78,118
3.76819361292012,0.00138997191274954,0.895231051370502,80,120
1.97842872108868,0.0336906884814217,0.706018068362027,87,111
2.42905440506267,0.491746248387984,0.385111860108718,88,107
3.38431934456794,0.467850748839052,0.917886170791462,77,92
2.05723502985621,0.00511070363283415,1.66146584467916,92,127
6.20075467030534,0.306726151301655,1.61178608696103,74,82
6.61930582195567,0.502629420296243,0.326101898448542,93,120
1.24097675442816,0.00574865121070544,0.81374854198657,93,81
0.608618552136071,0.0238764646306287,0.571283953497186,83,90
4.35649234898859,0.0236858037930021,0.978302331874147,76,70
1.02721047875073,0.000692847305053381,0.949355697492138,97,140
1.67048995555697,0.00450449372680361,0.677985806250945,72,75
4.30341545010593,0.00162693695342541,0.700137271080166,78,120
0.814214753841124,0.00635805237135215,0.928101188503206,100,94
2.08313499990361,0.00174810291934218,0.404288746183738,80,92
1.80820917881266,2.45766908433248e-05,1.31896276195189,91,103
2.50514983673427,0.00497046313120084,0.868659258820117,79,138
1.58093724205125,0.0514069662953296,0.329976558219641,105,105
1.34436517988752,0.328244611410122,0.170544355642051,103,73
1.88289956796363,0.0220873139801107,0.585107448035709,76,100
1.2669445008057,0.00486626091326082,0.876196771394461,102,130
2.67459308100723,0.880230249132787,0.351605447474867,70,139
1.3002343148176,0.262310025924033,1.84324379888762,91,121
3.79950001493676,0.0912798628186675,0.261731433449313,81,120
2.98508979306206,0.0958059157772301,0.27055001957342,74,130
2.172979109836,0.128903889421419,0.389687399478293,103,81
3.07623513444192,0.0356297598727423,0.328498386704354,77,110
1.66440088875823,4.19078753765427e-06,1.36467891008332,73,122
5.11952170586425,0.0108751415709375,0.439335045870394,99,125
0.132186189857593,0.0579431301527142,0.770271751331165,87,135
5.71824707037725,0.0895511294055086,0.424259435385466,94,117
2.07736806657156,0.00068885851405273,0.54892486693367,75,128
6.34915006270857,0.0538988964805636,1.24811176164798,98,88
4.75216482446252,0.450756845464123,0.295511457603425,73,100
4.23753775226926,0.0694987372066748,1.11179228347765,82,91
1.92760572950295,0.563764370443109,0.209217103198171,81,118
3.05399104942555,0.325124346525225,0.924221530556679,89,119
1.68265765874943,0.143976745981408,0.574410989809049,81,135
2.57593332268929,0.00804538157619091,0.601551301544532,86,98
2.64148815095856,0.109828812809331,0.991291439626366,94,117
4.36802016646888,0.0325002400312099,0.405112735999726,93,106
1.03254585910091,0.124609871632031,0.418280417099595,100,139
5.47310203874755,0.000825840601423268,0.422487244941294,73,131
2.1555599106336,0.130425858618959,0.501495503161449,83,70
0.662099302026591,0.0338057494577074,0.826888000359759,87,137
1.97596071132785,0.000236834748038392,1.50207721682364,88,118
6.72270476386442,0.28718660221886,0.567319971043617,95,83
2.54348839577536,0.384930395947631,0.291712604099776,87,91
5.0721949133511,0.918057558817859,0.679746696703111,83,109
10.9416558208918,0.00160413318131741,1.24033866521312,86,80
4.85597508674083,0.659326620907691,0.250541182023452,94,140
1.65818816432368,0.0246457756170301,0.885632735444233,92,91
3.20188953191096,0.422918095583916,0.86545664886944,86,97
2.08026722658573,0.247445976119204,0.85691523225978,83,97
1.64265341425325,0.00635884106738364,0.970315044512972,103,101
1.43478256099962,0.00489830712028709,0.977829669369385,79,137
4.97103834987394,0.084779168470687,0.746274265227839,87,98
3.3875600014786,0.0153139211220773,0.931118997512385,105,89
2.84400457764038,0.0773496616430533,0.184171138796955,81,89
0.496294555905819,0.0443346886715461,0.472886706702411,86,96
3.2355671065855,0.292974099228547,0.960921491496265,71,119
4.39048785212131,0.0870743887387746,0.751069960184395,84,97
3.25848701546343,0.0157994902194223,0.517023070482537,104,110
2.4160414542441,0.158212416423001,0.501777661498636,103,100
2.77669785280573,0.151893369963549,1.369644354905,72,107
10.643242247834,0.00183711129046251,1.51307691243033,105,78
4.60615884350299,0.258472164796967,0.43096032505855,88,95
3.80048007345022,0.000148287350064394,0.829518208745867,96,90
0.758828571392726,0.02567522840185,0.297303844010457,86,77
1.69808671729864,0.00423900805451056,0.386716377613076,82,97
0.427324750533156,0.00250341127525723,0.421978119474809,80,98
4.11036560963865,0.010164528335765,0.230126564390957,77,129
1.0806864322436,0.153130450232109,0.567897631553933,97,105
3.15621883188433,0.00599326468353931,0.578473028261214,74,110
0.968056084569715,0.609096264511198,0.847410984570161,79,89
2.67868244368957,0.000137437944626854,0.681794324191287,100,140
3.36846775551388,0.0352991022729781,1.11592442167307,103,95
5.28753577821419,0.120282442580878,0.604637987911701,82,133
7.39370836752747,0.308358124232871,0.303543937159702,79,129
3.00396054302311,0.000347835854464312,0.158732029376552,91,81
1.25202138087964,0.0107485053316023,0.994207220850512,82,78
2.97067189231787,0.0555808597658168,0.982596766669303,87,115
4.41355308805091,0.0281909055090651,0.29247629183078,95,128
3.37106260577911,0.00495969125704807,0.529970513191074,76,80
2.85900048185888,0.195497552200722,0.789767751004547,70,126
2.59543149082511,0.771590630808262,0.34357822756283,72,125
1.02557754525627,0.0782748787669768,0.0195032944902778,105,136
7.58138642829195,0.00299652500430295,0.28222652641125,83,124
2.18278135762506,0.0854416028713553,0.663465563207865,79,129
2.53114133501739,0.053634623282858,0.71987127372995,80,71
5.88681876389599,0.177128912199341,0.314100564231955,84,99
1.80580740305772,0.948815923480013,0.950535340018223,78,94
5.14669690427754,0.0246099259503345,0.972282723290846,78,99
2.75974991361213,0.0143664229805302,0.358740290394053,82,79
2.64504461518415,0.0306096417109928,0.971546789631248,97,105
6.67708474028295,0.11053664335642,0.877463052503285,75,103
2.6174197502971,0.0974209536894292,0.319239568896592,86,87
1.7677454826864,0.0747527513212023,0.251122995745391,101,108
11.7529051109423,0.252972239953506,0.300732754242316,104,101
1.5518846540226,0.475121178396873,0.889910893752363,75,117
4.04394037462568,0.0256347031183971,0.580708367284387,78,72
9.65836489296502,0.011731607887499,0.839133670320734,74,116
2.31826267219645,0.370272912729858,0.526610146509483,90,98
2.67950344244256,0.729307872383782,0.540660271653906,102,92
5.06932810144479,0.301304875098826,0.642290118848905,82,142
1.19993217266554,0.371593848486477,0.413377546006814,105,79
9.26512781756999,0.00438326676031696,0.36834764922969,89,74
3.6115423988057,0.00503553715243545,0.887396503007039,84,138
1.1077973137796,0.2294524181865,0.226973181823269,100,122
1.00484808693203,0.00244795093248526,0.800583877367899,104,92
5.5584524269535,0.0615142850530894,0.89921204559505,94,90
1.43569740079723,0.0764366510874477,0.343000886961818,104,72
3.05065187165734,0.00135496069930976,0.435768971053956,89,117
6.87299143203657,0.0669225598431729,0.611781442770734,90,127
2.74348627206201,0.729452013212684,0.442454674746841,85,87
2.39184119603752,0.129231997811159,0.386169937383764,80,122
1.41320882528622,0.0139157507350408,0.609551232773811,80,127
17.9242201210577,0.00136267401719315,0.743752028969636,87,132
3.98423501401911,0.18082849938179,0.800709877861664,79,91
4.02066620653529,0.00408410245985738,1.1894128232769,87,71
1.41412986859205,0.017202335660839,0.987372400006279,95,133
1.23503890174068,0.0901837066593349,0.68183934681093,80,121
6.36879196163639,0.0587678794955673,0.404315150110051,83,109
4.39069868950044,0.0976838271778767,0.910893056541681,84,98
0.608618552136071,0.0238764646306287,0.571283953497186,83,90
5.91790861296534,0.269644493762733,0.802557186689228,84,140
1.83581798771814,0.00138656510369006,0.805127955973148,72,79
2.40168596553176,0.0107804680421747,0.0999122401699424,96,110
2.31216607587434,0.298727802394197,0.680169189115986,74,79
3.59134086252035,0.000117645222314347,0.810862265527248,82,83
2.3995087771904,0.212074785065673,0.433628489961848,100,95
1.5518846540226,0.475121178396873,0.889910893752363,75,117
7.39015874708256,0.0978783540580349,0.958874920615926,76,104
4.84562751813249,0.345711796648094,0.48781766789034,75,70
