"k","k_scale","rho","dispersion","tm_ini","loc_ini","sn1","sn2","sn3"
234.146399218302,5.86247992724918,0.14125295736644,0.53784337756224,77,9,28.7689152027808,3.85823864162979,-0.562279454130206
333.431481089201,3.47517887608894,0.136395227518466,0.974650762975216,65,12,29.2122615328331,3.59532828224536,-0.502870751329638
200.955607028269,7.12266817676125,0.262054064935526,0.0763526330702007,57,18,28.4301213377438,3.4214364389026,-0.246021466635037
184.123795796661,5.94312233760006,0.063728039761103,0.202095547225326,59,7,29.7962248864826,3.70378723328983,-0.865155830928558
155.074067756431,1.06150217646813,0.000430455926889637,0.998296520207077,50,26,27.6519101658093,3.2984081916205,0.0643338261843008
250.828847512699,5.05676072832407,0.0133533178113299,0.418956195469946,51,6,28.2413764859397,3.88876080502263,-0.696944662481922
278.882924954193,0.281648601705577,0.101317576120841,0.552882612682879,55,4,28.2056242383435,3.4322977626432,-0.36126641219159
331.818452701872,3.17320708991498,0.0157039802554801,0.641874547349289,76,27,28.8552545935421,3.70337793668377,-0.65944855169113
263.963158673347,4.46985236135867,0.714204977802359,0.616748718777671,54,14,29.6411321885941,3.93202726901999,-1.04047972444059
267.456297987289,2.04711518470941,0.163069826607067,0.548990301089361,78,8,26.5495173916398,3.04602638179893,0.482183186600329
140.602337202662,7.18254060607188,0.00647130267213025,0.951694380724803,77,24,30.6688654775912,4.12616877172686,-1.36960728102848
155.66510377834,5.57869929554421,0.805231161189001,0.0274948505684733,55,25,27.3091600277493,3.24823615755165,-0.0146525063870486
216.188790559601,2.63853086032462,0.350774135575551,0.811889971839264,71,18,27.8609758393099,3.5333305890675,-0.0621818008530001
218.31772765476,7.64899320563275,0.00559366765697447,0.966257460881025,57,12,28.2743550036408,3.79239125262023,-0.534315188495218
242.737457941206,3.77039499793626,0.521681249052033,0.578208445338532,52,10,28.8079145610719,3.62871017963873,-0.811513986852475
221.713356828263,1.82815008852339,0.260118257304063,0.211186716100201,83,3,26.4704463835333,3.42543059058034,0.398992066472023
260.685448946277,0.23219641445633,0.591140651131772,0.0988713544793427,65,26,28.7764159284245,3.8695499278538,-0.874854118852951
213.560878569683,2.78855995027378,0.618710327621129,0.835130194434896,68,21,26.9252634854666,3.05459501497876,0.219782632099344
197.632542543126,3.61366457827974,0.448525334141115,0.866639802930877,69,14,28.0552376840257,3.82523815861318,-0.223476968271216
259.23376444096,1.66347184387479,0.176947715970598,0.460246396716684,57,23,29.893884057819,3.40141956924849,-0.861588821783425
110.191899171877,1.27069033180701,5.7659663153985e-06,0.281602971954271,73,24,29.7209553799809,3.72437188572487,-0.971395037077015
262.302299171585,8.84605459482841,0.0124330653648721,0.104902020189911,76,6,28.0276399339002,3.64560238433655,-0.269050841647407
183.174217893124,1.70717570859923,0.000546375572681814,0.572185078868642,56,27,30.3320635029405,4.53924503908805,-1.51408411682165
263.844065670425,1.13615190203306,0.289714223455794,0.26501260092482,69,23,28.9844260601343,3.80819087442499,-0.451268031590549
187.193397641929,1.25373318446723,0.00390876668471681,0.444487697212026,66,4,28.568660575412,3.50002273560647,-0.489662576270194
219.742476248398,2.15271379407905,0.239880175455825,0.732890432933345,56,23,29.0446383705894,3.38099442217207,-0.410516669393488
307.784173352084,1.55304888361569,0.0646825044065727,0.240676186280325,69,26,27.7108540850283,2.48813001847476,0.615226113155122
263.446293892828,2.64595944682437,0.0272876493608768,0.639919572975487,61,23,29.1344586172195,3.92091099786589,-0.714491931921839
276.646397321516,1.16699837538917,0.00187986445522526,0.275241740746424,73,4,29.617197935079,4.23549667273164,-1.11475803454568
246.373987437789,10.0688948807843,0.00324423342422538,0.664045065641403,71,12,28.0112813054348,3.46432286425109,-0.179243016828757
206.255679478527,3.20883748323466,0.051724922034954,0.424274766352028,66,30,28.3763982977643,3.71221602509773,-0.451458790527203
242.129825044608,1.6585920997475,0.484570277838752,0.90207068878226,73,14,28.4931131495495,3.83320036196349,-0.583492228715978
180.645840514908,1.40964562469754,0.570229368942143,0.222120337421075,72,26,29.5022269617354,3.99657267961009,-0.944656100357249
240.119767627507,2.09544354373049,0.00492442464174212,0.922815330093727,52,23,28.4837260569676,3.44333127968359,-0.324143511840941
261.525965309142,1.35356308543628,4.40473326950748e-05,0.198113958816975,53,19,28.0612221646342,3.11541916694047,0.00531500702678217
379.88776729164,3.53741681961798,0.60015591090001,0.485737755894661,56,1,28.1708696659315,3.02620407742712,-0.196533364073326
168.002118415897,2.23233352022485,0.751603832975159,0.201867174124345,76,26,28.6105167831584,3.72023250722707,-0.574665857794036
268.672620369948,2.75893415120482,0.000124673809902753,0.344538427423686,57,31,29.3776558752365,4.07023774296715,-1.00238269271239
324.509935511331,3.14982265105625,0.0576151870422044,0.533810491440818,61,12,29.4274237647029,3.50734599066711,-0.737861187812425
