"k","k_scale","rho","dispersion","tm_ini","loc_ini","sn1","sn2","sn3"
163.382965514367,0.625686351449884,0.370995375328254,0.361048702150583,56,17,28.5128959913298,3.36667411926877,-0.471700610295955
234.440347306239,4.06899184693927,0.0393989134247319,0.503978915512562,73,12,28.272683977405,3.327404897842,-0.0207174443528305
291.003724216959,3.67142927615882,0.159467316345569,0.216896216693875,77,23,27.4356967116408,3.4869041112739,-0.155208998511118
231.270434606961,1.93440621068274,0.4977206373659,0.22641434158287,61,13,27.9079670421076,3.44183984435408,-0.21052830006274
194.386918778743,3.63485657964697,0.0804007179402282,0.206625271979631,83,8,26.761495505771,3.08752358429153,0.267228169854262
203.674912667791,2.33052879791714,0.010758871358429,0.447812947677448,80,9,30.6559864794938,4.40209058019295,-1.44196734321776
208.348626159844,1.04181825030381,0.551233518575265,0.399418546119705,71,14,27.2323597818295,3.87680665132596,-0.431634992751349
161.275558377708,2.00689093117304,0.0129296506528307,0.87307465262711,56,22,29.8226038656465,4.08010339751362,-1.23371546857829
161.094763346946,1.5334802052865,0.645420075540753,0.615420313243933,63,21,28.1392852456447,3.49896868879105,-0.266922650782486
263.848924076779,2.60590165594059,0.304883239582636,0.118312590755522,69,29,28.4940382190368,3.43121105691353,-0.448791501446372
273.58571656821,4.64665404762366,0.151187305824827,0.822665239917114,80,25,28.2763570596417,3.58632481362368,-0.360414029388079
281.624620749851,4.18357928782383,0.114524231104183,0.16272663942789,76,6,28.2770968724956,3.47787242264213,-0.245993316755311
175.876602477181,3.03068663408099,0.026080202548415,1.14972342223652,63,24,29.6880021151399,3.78006816223622,-0.703500907836993
196.637204619339,7.01667003071203,0.156556392021887,0.709894253872335,69,29,30.5655210397407,4.55251209757442,-1.60687144568953
225.097569249615,1.17870015538797,0.0620483427471518,0.472836119588464,59,3,27.6089849032492,3.63862877181403,-0.365222231927886
220.112699765703,2.69517988997168,0.208174954185341,0.254425346879386,64,25,28.6770694549677,3.36588541440242,-0.571830060997425
265.541755670886,1.12387810230607,0.0685761040788052,0.54291293240512,51,12,28.5342633656241,3.44383798832137,-0.472031734871714
105.97374214556,1.77995823197149,0.142657691910516,0.415867225266993,71,3,28.1261402026095,3.48561353990171,-0.385890812454482
231.404714625309,1.34737595614913,0.502962353132502,0.398215600056574,62,6,28.8878663954597,3.79446191054181,-0.652262231163078
191.339316336563,1.65702624421315,0.0221643983280162,0.692963610170409,70,2,28.6044110044842,4.07368808290033,-0.757005981772179
238.09796814599,0.400599650875243,0.0427876962445994,0.0473974938504398,81,10,26.8567562065745,3.02943647802431,0.41049534014678
