"k","k_scale","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2","sn1","sn2","sn3"
162.134554153486,2.45816344401972,0.274701189315117,0.22265817692478,69,24,139,22,28.2243930209059,3.2417232019237,0.00350689490256617
126.778536988996,3.13263965289131,0.139186305181757,0.111774505581707,76,4,135,22,29.0354057267538,3.79416859545073,-0.50173598927586
145.531402462686,2.23198598829783,0.0695789101540487,0.198689435483139,80,1,69,16,27.8288821454841,3.29745212179245,-0.0245709062496552
161.230567965082,1.61179310286293,0.0212237446961937,0.420697721187025,65,1,132,18,28.5377383715252,3.36321047727479,-0.392108905972083
242.282624357103,1.75162645325709,0.0336495973721561,0.398958794484491,62,24,70,31,30.3704507129247,3.88215884323249,-1.27490227818968
208.077087077731,2.11362145660721,0.00510057965605184,0.286388338011304,72,29,54,3,28.1633783504871,2.68381815898536,0.0870871707779043
98.2230965935537,3.16502684395028,0.0615298440159035,0.2336161788553,65,7,81,5,28.6425155462592,3.86808482895887,-0.685292807796443
160.215087952953,1.43058612750253,0.0120337668224398,0.329045480673324,74,27,101,32,28.5858099014137,3.8915844035571,-0.589196014747295
236.327214304826,0.931595001330144,0.0704178608801784,0.15584354658218,58,2,121,15,28.102964616819,3.25910320321123,-0.163825174031225
175.346171814463,3.98626123002437,0.0209636288802458,0.349126430010078,83,13,60,31,27.2822088333327,2.94131330302047,0.269165120118961
154.357753819008,5.4343561451687,0.108821610295613,0.367506911896323,82,22,136,9,29.9270640001436,4.0387640653614,-1.30307753764717
234.919128246387,2.93622738851334,0.28297858256698,0.180861970875412,75,9,138,1,29.8480932415997,3.5450782744066,-0.797070327634734
198.995095593222,3.90813192643198,0.0265949765176422,0.436119898455217,52,16,78,29,29.1235156682503,3.33597356694678,-0.802692519197499
250.991080323804,1.98219360149209,0.00182026822043505,0.380421394016594,57,19,75,30,28.5502855098697,3.57669436162413,-0.2896179557749
322.656138054786,2.25623053914178,0.679714800460928,0.97539576748386,83,13,80,11,29.9625733575496,4.66553898496912,-1.55867762656396
185.610770087694,0.697782167048758,0.116960686392297,0.157755775144324,63,12,98,25,27.583276634911,3.53115666559275,-0.139552020416773
169.082404300784,0.960409608013783,0.34143368518423,0.434969715738862,76,20,55,11,28.6440018101195,3.00448188799809,-0.156539942021248
190.176097853981,2.96961440841035,0.514741688704157,0.412335485219955,71,12,121,6,27.6084298320757,3.36345244497696,-0.00781475788993224
151.090691599866,1.86573191311571,0.336462198759646,0.345176833914593,50,27,116,11,29.71767910783,4.42243460004763,-1.29529713460144
288.931278587657,1.96287563644306,0.0453059292283186,0.162444646325362,78,9,59,32,29.2358827617307,3.82632827684487,-0.987856581037523
256.681958295559,2.48037909460308,0.00867509089871316,0.229478467909234,78,13,72,11,29.1412245564419,3.7607764320575,-0.776125502135651
140.607344491293,3.02483381579969,0.0354910468005809,0.162734762955754,53,22,109,31,28.8866864363498,3.7689471416646,-0.656451215596027
190.166022776825,0.760801554332552,0.0676588344818919,0.238291056477922,79,2,102,19,27.7328634119576,3.06050877409797,0.229223416895779
232.552605999375,1.83639729317486,0.251300038404912,0.163464709727752,62,15,73,3,27.8527917684147,3.64838909947166,-0.306497649119991
190.243928260344,3.37924756611412,0.426798191643468,0.380742017412558,79,19,93,28,27.8983312511677,3.42308422761805,-0.289514096773533
93.4669947449352,1.14337604951971,0.517768762638675,0.469069677870721,75,19,50,16,28.4881720535063,3.6271313522184,-0.510367460491653
158.161513168411,1.70446884238751,0.0699104949384425,0.476764662216775,75,22,109,8,29.5545191281581,3.51510276972372,-0.862376430466751
272.420302838904,0.99191161440502,0.0337658907718546,0.21262209545839,68,14,118,3,27.2534827065407,3.19385115420438,-0.129080898083685
278.365079558992,1.26046236752366,0.409623117876393,0.25731000979431,81,19,139,28,25.9189461447877,2.46041013587961,0.818287620132477
149.357365178846,1.65988784938346,0.0777681402670582,0.522391034444708,73,13,95,21,28.5894248508733,3.38292944372092,-0.206485730325629
341.215899910303,1.76518749203484,0.00534380067262944,0.194769520778209,81,28,106,23,27.6527768017158,2.99479046206994,0.210049226028248
172.565941694776,1.22601505088644,0.0612774842862898,0.403770176497928,73,19,123,31,28.9316611371158,3.50515051839297,-0.744188674195863
279.14139708846,1.349333811413,0.0915103937670341,0.172877900768071,81,29,74,24,27.8969544173656,3.63690437186535,-0.262300906083511
215.735823571885,1.96106316171135,0.652470960615874,0.375980203607447,82,4,53,18,27.5898221567889,2.96766244946939,0.211239334291404
300.148241405899,0.837127345243629,0.197782691322912,0.300486353691667,58,13,63,3,28.3282374738519,3.93777983651691,-0.661062380873315
376.790525123507,1.72340636915762,0.53662501084188,0.11816688420448,72,24,71,14,28.7597508381563,3.54506573229726,-0.449455933936395
208.118284317955,1.82605281391358,0.538590979426432,0.384227556176484,52,31,106,1,27.2288942649076,3.18052641295528,0.113126656219962
313.905989928517,1.5474372769238,0.2552794050285,0.318053109117609,78,12,78,3,27.7477674403704,3.08830995789689,0.0227428193636628
204.057727865792,1.11481827698234,0.500508568875987,0.44852212513797,54,14,76,7,28.1505664147657,3.54409168609804,-0.166980673186823
193.056634118628,1.51032309542805,0.0818759818036246,0.181403619702905,63,10,124,24,27.5064633615225,3.09094180085295,0.1358158438189
185.81030126399,0.744847792562376,0.288128106699306,0.178886588662863,71,5,95,23,27.2509203945022,2.73105198577702,0.501523055864551
161.24778959602,2.63640925969894,0.825861512403602,0.268520344679755,74,19,73,1,28.8066038666778,3.44379353796669,-0.333108309861398
139.677857669238,1.02383498841522,0.521546629342398,0.076350508723408,59,18,134,17,27.0368443717407,2.76142038382729,0.444189322812082
258.047063310133,1.39516724832975,0.264833752955999,0.342088506510322,73,6,77,24,28.2359165814364,3.48070694161878,-0.319760167953787
