"k","k_scale","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2","sn1","sn2","sn3"
213.588829996857,1.14515494884757,0.103605396882109,0.413602554006502,70,15,62,27,27.5387960804334,2.94266971383764,-0.0599764342613046
217.567681658304,2.57064153522254,0.0688531416884532,0.193998310827098,70,29,81,1,31.831052187842,4.37854658416236,-1.78657928778094
205.524431561215,5.15927176300279,0.518406171224052,0.335449240868911,67,16,95,14,27.2730058177099,3.41513645269976,0.00682678356438432
166.400914831065,0.980344863805421,0.00235042768766901,0.401939325034618,81,32,97,27,28.4388300911845,3.16832111897037,-0.0320566380679529
188.700183471495,8.78416079047354,0.0508203058929358,0.365960226859897,60,9,67,7,29.7956894530544,4.44818837887344,-1.27459666242629
211.654015753601,0.81150250082839,0.00163106054901123,0.962284045992419,83,7,63,19,29.7503348576665,3.79712658650247,-0.933914614457742
172.859340386969,3.61018402514257,0.0277105833621928,0.67761629098095,74,24,115,15,28.4585857088418,4.05461862179178,-0.706662873375713
275.665284206133,4.3891998098953,0.0575918433563845,0.401627952254166,70,13,98,21,29.0513089616949,3.5687571722441,-0.640265906040249
248.413329712296,6.17010342476741,0.000326867115930053,0.262541136911688,54,9,96,29,26.5640011193561,2.49084655421273,0.813708354639036
186.637656095874,3.46518031830173,0.5374953929485,0.366165440063924,51,29,115,7,28.3449385586594,3.79837960819764,-0.605601318145922
189.710916827083,0.922081584044316,0.0115249112311965,0.713835884573053,71,16,131,11,27.6926383356432,3.2374557004987,0.0215488716832825
180.749925579491,1.76422609202372,0.409527104237511,0.809112376300618,74,5,97,19,27.2074024342281,3.05484294063283,0.142285354172156
245.386829030914,1.49232971431857,0.0922984768008871,0.805974245304242,70,26,51,2,29.9743351633293,3.72329130636036,-0.842745378594191
229.352853416877,7.43875740792413,0.067024920790337,0.371964422753081,57,31,59,10,27.8032329308848,3.22635188173799,0.023401447295764
250.831840463515,2.71174328705701,0.0361978167446819,0.210784348659217,59,29,73,19,29.3647078110498,3.56691974320539,-0.715204221355171
157.129644551662,5.97430250699242,0.901160394273395,0.0664226545486599,82,30,79,4,27.0382940213395,3.17869506083322,0.0067318169272893
203.106054001008,7.63614677810991,0.0144660846123254,0.26369967684384,54,11,79,25,29.3828927048613,4.01146965946326,-0.96376111464373
185.371206304704,1.29133436415028,0.123357564466933,0.454223243054003,79,27,94,14,27.6163537938469,3.37843806061136,0.0936186766830502
345.066857907293,4.60991778696661,0.146514674967059,0.306439954089001,74,5,83,1,28.9824737246212,3.39044494968394,-0.35703154590385
245.450612711029,5.20632994393,0.00242473108240041,0.496155193308368,68,11,133,24,28.2506990341721,3.03889395748199,-0.163940835872847
259.346302301691,3.60054567706685,0.72003303772273,0.699696716153994,79,29,83,17,27.8432533041303,3.1926940994832,-0.00622272562940629
163.285766961052,1.0408323718359,0.00311744340205968,0.40535176947622,83,7,63,19,29.7503348576665,3.79712658650247,-0.933914614457742
347.215421792037,0.61198100545207,0.331025595697471,0.701391700189561,78,23,64,21,27.4277854290194,3.15511429095122,0.116845551135197
322.618785456792,0.53687627841955,0.147838830542483,0.221511854790151,69,18,114,24,30.5499038190732,4.06971789076137,-1.30820766889885
193.925694397099,1.92890193087324,0.0577357064559976,0.498327936511487,73,9,66,16,29.6158664926223,3.86396476478191,-0.752515068563616
189.854769295199,2.02212306793689,0.00581161487127972,0.251276035560295,67,28,87,13,29.2682795895665,3.85851688741153,-0.807797185473736
236.046028772672,1.98357119924655,0.0215438514154848,0.902489891275764,83,2,113,6,27.6904303195268,3.3794114812688,-0.291444258849265
328.592771669024,1.32350371728115,0.00712828161103349,0.806060334434733,74,3,115,24,27.5952435496623,2.76342268268408,0.336987312143888
277.55228595192,1.44263712933101,0.0140803209218115,0.469837445067242,80,29,92,10,29.6638266563609,4.52090632161644,-1.50845260106831
157.371378459308,1.95127943405751,0.0277284557520768,0.649714699247852,73,20,114,10,27.4857039206446,3.51724911109626,-0.0857574991135902
265.048031845996,4.60268973335494,0.0444596300591658,0.642958960030228,78,17,83,9,29.9663990966241,4.08133227192022,-1.01001881084026
249.691319815623,1.23603731496464,0.772045431496511,0.561944044893607,65,25,123,9,27.9892209974202,3.42176258875824,-0.342114273091228
215.038822726895,2.03852119530812,0.0716063264283937,0.315202146185834,60,31,143,3,28.6697309170839,3.20645506704257,-0.364863522108141
201.663274850182,4.03128745298125,0.0503100237393521,0.640713074943051,58,30,88,30,28.9648869990743,3.86225298778736,-0.488020083690082
108.439195010289,12.1706150267032,0.0103264784093061,0.17823075353693,51,22,132,13,28.4401311080562,3.65024678681789,-0.514291457370619
175.563886473142,1.41806765786841,0.2809261745949,0.924956487598265,79,8,87,16,29.6963565146627,3.29382632093861,-0.653491692689008
118.840169487858,1.45359579725403,0.00323949373851231,0.271084294188768,61,29,105,6,29.0556400097986,3.10947994857331,0.0588201295933086
274.440896955483,5.19658114694409,0.0370645771758509,0.144989049527794,70,21,72,20,30.0862052640804,3.89753968723769,-1.07801880873606
187.732107943842,1.70945702840144,0.0186197803498756,0.471979120492224,82,19,112,9,30.7878637326728,4.27346915839804,-1.51484078144793
231.119607679178,2.23107023932134,0.362723955243697,0.283919433131814,82,25,59,27,29.3636819398208,4.05004195335205,-1.12272258125019
216.998730175028,4.20110427175147,0.00231372798676436,0.359836716204882,71,29,123,23,29.0297909858636,3.70366052716444,-0.7065168236956
231.545457504646,4.58704624035218,0.000598473716409904,0.380199627717957,63,19,130,16,29.7829636114427,4.12029281537731,-1.17236124186463
218.342743177338,1.57505100977097,0.0434565283442737,0.572212037630379,79,31,57,15,29.3592212068166,3.7823342864828,-0.764673644260704
202.781125631654,0.543900401300278,0.00220013451199376,0.540330940061405,68,26,99,21,27.1466451423088,3.35909806439421,0.136193359121806
224.03809431343,0.972244741051217,0.108410669245563,0.815748833585531,77,5,80,17,29.3299507886453,4.03359884237064,-0.798394548047629
142.427445291578,6.34438302503098,0.327285545050326,0.205020060762763,57,20,133,8,27.9638249385853,3.55836027165733,-0.237915608111499
176.414820870439,3.20049625975444,0.16281094428887,0.217450665542856,77,3,111,7,27.6807421523698,3.43311744535724,-0.184434958032231
191.832477977844,2.27614531397567,0.106287504407231,0.366913241799921,64,3,93,21,27.6770926805581,3.30850971800772,0.0318576880964364
308.497158552225,3.22101371599023,0.0608281636236108,0.0352010193746537,61,21,62,24,27.8495503845977,2.99964983862367,0.168668224904458
170.98930845176,2.48580156459212,0.0170241208279037,0.525022957677089,77,25,86,3,26.3331074850036,3.26025456543475,0.454751193702194
174.661815852581,0.695952556624767,0.024583328682317,0.276798587292433,67,19,91,9,27.2032353545596,3.42649505845602,-0.0249907280928284
404.238156507656,0.861440116945073,0.0237700627926299,0.246821845851843,56,30,58,7,29.5523219237455,4.34944501451921,-1.3825546741765
233.02104044547,2.30260948602694,0.358083734168423,0.302529014647007,80,2,61,16,26.9178237325176,2.76745959085538,0.516517057793343
245.450612711029,5.20632994393,0.00242473108240041,0.496155193308368,68,11,133,24,28.2506990341721,3.03889395748199,-0.163940835872847
242.466969558421,3.54603897815854,0.0877047515702643,0.868289829231799,81,9,58,23,27.7585441194434,2.83372160838153,0.191071108320041
215.458727656427,2.10829784565582,0.00789217861808816,0.275000327266753,57,29,58,14,29.9887342986944,3.66652102743236,-0.837290307214852
288.203529491658,4.69925799198401,0.0424292962067725,0.0923154202755541,57,29,110,19,30.8865583931146,4.26767998958257,-1.68926066228259
