"k","k_scale","rho","dispersion","tm_ini","loc_ini","tm_ini2","loc_ini2","sn1","sn2","sn3"
168.528361834149,5.15163736405029,0.309515361268217,0.596767217386514,71,14,87,6,28.0791081690086,3.69044250614866,-0.470065485745495
182.690071848345,1.14025534175434,0.000195491511500628,0.647054334636778,83,17,72,4,28.9106386555659,3.17781133829766,-0.346086682122244
258.98433479044,2.52011879949522,0.159193805253256,0.673770812572911,82,24,132,14,28.523221825242,3.65023926252515,-0.646469761475598
184.604655061193,2.8027445514538,0.501100443715449,0.825377808883786,82,12,80,32,27.9417771314077,3.39033989716209,-0.291409188846213
215.29139902919,3.45757437407418,6.45026058164325e-05,0.569072460755706,76,18,52,15,29.6882695929567,3.18305492666122,-0.798702190345662
231.97875470958,5.24616100070535,0.0972692680010946,0.603066937765107,76,23,95,17,27.9741641781651,3.34135368699521,-0.0684678627133755
232.742656258206,5.34338268534261,0.473920156088771,0.263259513070807,55,10,56,18,28.8815083926307,3.72865680401171,-0.705085888950607
188.053078057643,2.19604841429171,0.637405331695077,0.577681774739176,72,16,124,15,28.6978122352456,3.13488979485521,-0.332960165147146
329.300749959367,2.06953513570344,0.26821981735571,0.106567149981856,63,22,105,25,28.7846317095719,3.97779696045014,-0.898376597399525
147.59449947696,3.48195894393897,0.0849992992304213,0.349253473104909,63,14,69,28,28.4760540606216,3.97845922386971,-0.781683286205456
150.607435053226,1.6087441929445,0.151956259889927,0.609979212284088,63,9,72,24,28.0996985473339,3.10394826544736,-0.139452721999057
235.574489961653,0.547398432613623,0.0501923889333787,0.522911767009646,77,4,69,10,29.3729259657653,3.63562049592069,-0.736692154195506
339.440713917182,3.12226063352076,0.0230949642137983,0.951152133755386,60,8,134,28,28.3527896312957,2.81554758076347,0.232132130366729
200.777912140198,4.00857983793536,0.00212821417754919,0.828758137300611,78,32,50,26,28.0104543532577,3.78056112639432,-0.557060051856814
204.031584639028,2.34025685061011,0.329193204756943,0.803819578140974,78,8,130,23,29.873497513503,3.64912776245712,-0.691794291073246
320.14958278946,4.48186933206483,0.0614380358968585,0.720383474370465,77,25,92,2,28.1696399785855,3.54929012966004,-0.154366150560876
182.949719475815,0.100106320310834,0.0219141246699732,0.124947003787383,67,2,138,21,29.1229370402208,2.96076068035188,-0.236425262336881
204.663441223261,7.61131208953436,0.569000961992509,0.000295391771942377,67,18,131,25,28.9229584445602,3.30909938151547,-0.493316251701448
288.855803335726,2.85056195717911,0.131646221636298,0.0800349116325378,57,16,51,32,27.8964458828857,2.62303211790719,0.428529916455476
275.52977961459,3.60448852372192,0.0444654576090893,0.0843345678877085,50,2,79,32,30.7289650063184,4.09157224297194,-1.38489183670846
219.731200655199,2.51826204505244,0.10670852001806,0.289849989581853,76,31,101,2,29.2446436503286,3.12077153044125,-0.36685613342079
205.777726690472,1.06126570365939,0.0187646957627798,0.637043481692672,61,23,119,12,28.3849658878732,3.21094111558942,-0.183549688130827
173.099953544806,2.04167077507575,0.6233152577716,0.721438831882551,55,31,53,30,29.4957550250124,4.30056814479472,-1.20995244257471
311.635126788067,1.43358944971298,0.0444770259848435,0.678704356541857,77,28,63,16,27.4820151052714,3.30783694001933,-0.16733006716
206.777970592982,3.49998436122523,0.62904003094656,0.215689730364829,55,6,141,2,27.9359015865938,3.23108725010413,0.107647370616248
237.787634592101,1.84166617802657,0.188752779530249,0.323537562508136,82,13,136,7,28.9434992286814,3.68906670138766,-0.626318986689459
244.513043135938,3.47131112617395,0.068910695450667,0.368844292359427,80,21,112,19,28.7826960902606,3.36210050238659,-0.526356502574722
238.637256890232,1.31696342628198,0.389573982887341,0.632331798784435,71,5,112,1,27.860994742869,3.04724600099943,-0.0102458398267359
229.357307541561,1.6119212704074,0.0148807944992596,0.403813833137974,68,10,73,32,29.069871324377,3.63243985601301,-0.632206332052768
215.830076933064,0.502053088219857,0.000829287699016151,0.152793505229056,55,8,125,27,28.5571943412053,3.05786554275979,-0.141746100308838
232.347850004786,1.47380762467228,0.0100893185208109,0.457582368981093,54,23,89,14,28.758557044362,3.19918229916336,-0.204769307196171
228.696361140805,3.1446122484487,0.15511558349836,0.184768845560029,80,22,60,23,27.5716922704754,3.17840970296932,0.0234465259575378
261.919029966592,3.29574808237465,0.47539257557451,0.168397713452578,57,12,95,27,28.421784822664,3.33496347749451,-0.1200564610349
309.705962870028,2.27756969678442,0.115974658007246,0.949652269249782,75,28,124,5,28.780521780211,3.29215626501956,-0.345367389753194
291.313043061514,0.732755572995854,0.417741286180911,0.796068729134277,54,4,123,14,26.9851263671214,3.38874471453059,-0.00990643541146419
186.576293292722,0.244914417914941,0.19786768387162,0.865087787853554,70,3,87,24,28.6004842664377,3.12811386122973,-0.459042501478796
170.320072175331,4.5010800562843,0.00890404660220725,0.156588687561452,66,19,139,32,30.3527187514676,3.89038186030113,-1.27760555027684
193.075933152278,1.03057757728627,0.285876144501915,0.109543813159689,65,26,99,32,28.8523311239119,3.74108962556188,-0.508840733981158
214.454397180203,2.34554919744867,0.416315642079844,0.283356265863404,53,26,83,3,29.8350186766644,3.75834286432402,-0.939290003574514
298.103339576311,2.21117115159367,0.0272330795110421,0.222296779975295,81,13,105,14,28.0987201239775,3.23379705970382,0.0173317177166268
227.881138981892,4.51644733726852,0.823954604733807,0.77289384836331,65,25,54,10,28.5841815597169,3.23134018394959,-0.443726299520947
207.964028306741,1.23202738710195,9.03341647578467e-06,0.772159546148032,82,28,138,1,26.8694037079335,2.65306879296537,0.609148308019524
153.743834497572,3.54469283875265,0.552477636702486,0.340099690016359,77,4,51,11,27.7935549023936,3.32090335764654,-0.183843828670129
230.118879669048,0.769080894804799,0.491300658166342,0.491911138407886,57,10,80,11,27.0449490874501,2.83219219575879,0.232025420437828
297.057159252341,1.11915537293939,0.392473722537927,0.352057767333463,67,3,74,13,26.6260958818767,2.93819501169464,0.186954671798811
327.051822967721,1.83605053713707,0.193210168435399,0.859481897205114,59,29,94,28,27.6553808049268,3.24302344613418,-0.05529351153617
202.654950470368,0.333728025674273,0.0416496863311263,0.443302316823974,55,8,133,13,27.1730079215167,3.02149529127253,0.114945161769415
293.192424339072,1.01333653205125,0.0492302525261166,0.679014829918742,66,21,87,5,27.6908120665497,3.22638745467023,0.217761961116685
306.106809648894,1.91457508753541,0.0326451926233234,0.84491091943346,50,10,66,18,30.2290467625651,4.395620571162,-1.51574709517259
230.36200280565,3.51198747730452,0.000905653054916261,0.883326830808073,71,15,105,5,29.9988790673071,4.32908030956089,-1.0867700089535
205.940832113476,5.7623963500507,8.11263313023791e-05,0.616772726411,53,19,99,29,28.6647516743328,3.3829646551181,-0.277030850901808
303.973879619511,0.517036961358392,0.0275021641229595,0.696148884715512,55,20,50,19,27.6758304069294,3.39046337779294,-0.104839674677954
173.834225531361,6.62269180106105,0.631988970733969,0.103863918222487,63,6,140,27,29.0537871543295,3.49341559253238,-0.677790543863603
166.482040341872,1.51056994918839,0.0081883265466728,0.625537159852684,69,9,119,7,29.1135069129936,4.27930402351426,-0.980784333321047
169.367803467278,2.79980276241159,0.173473344870146,0.316439369460568,57,7,87,28,28.8800647039901,3.80886793243645,-0.643255293820282
167.528002531111,0.834819172025259,0.0446500217578522,0.410198103403673,55,22,132,25,30.4239719389888,3.98407745758348,-1.08414089029803
208.585911845768,1.03249329267689,0.00100579792544006,0.723253624513745,69,20,93,16,26.7023715059169,3.24101891042474,0.269884653745029
284.26785802773,6.41805412936913,0.14314406876928,0.447472388390452,68,16,143,14,30.9309369727365,4.36373229465561,-1.74885562772703
232.341825178579,5.96941297824682,0.103403316426696,0.724478882970288,76,11,110,5,29.0488871910318,3.94734976428302,-0.857425249511079
212.79810994364,1.16600665220626,0.508290113615768,0.619169043842703,54,19,70,14,29.4064714048075,3.69738348419272,-0.903085033287037
330.819178865689,2.84171079457815,0.00839091966657403,0.0424556285142899,65,15,98,22,30.6184037623931,4.61382470487149,-1.66657927841049
144.568039639824,1.08230751012629,0.00525797391976672,0.0914488693233579,71,6,75,20,28.8562165068402,3.58597266030741,-0.523142905916405
232.567884055083,1.19474781990517,0.0116657228623007,0.30148743162863,63,9,87,20,29.5265476815902,4.0626424174246,-0.966731661768247
154.989077266,2.4932745242045,1.89624572429943e-05,0.370455812430009,53,32,106,9,26.9626910269078,2.65317055242212,0.422194023807276
138.603530824293,5.69003071913813,0.0328041877614005,0.862798006040975,78,15,51,21,27.5134883432217,2.75255273512235,0.339350081729332
216.560730606661,2.92937919014729,0.107596062980027,0.499141396721825,69,32,132,8,28.0728412665173,3.60712658295048,-0.316858803081981
218.974996089284,0.324163199026764,0.698752570003905,0.693148930324242,80,18,119,15,28.649830367359,3.16249997593492,-0.109708394333742
252.917636847539,3.63315825365422,0.53920901406251,0.382914566900581,69,12,132,15,27.8709864396408,3.53585306453827,-0.376256317376364
323.214860325213,3.42773798748278,0.0626180986610981,0.979475611355156,81,8,52,7,27.5004793222415,3.41837735480293,-0.257698482622629
333.109858328127,5.36055185629829,0.403213233426802,0.687560359714553,60,30,138,22,27.2548590436895,3.50102034585656,-0.198106731081612
214.042338077621,3.54117036229781,0.00407731577144247,0.146812986582518,72,27,85,15,28.9380336154157,4.07489835488248,-0.742027907891012
288.486014577721,1.07880200415034,0.286458635889789,0.844275953480974,63,3,79,17,29.8488204027036,3.79115464175614,-0.757122770798439
275.629317560822,2.92404355834131,6.81939370833564e-05,0.869601325830445,59,28,65,22,27.3201486155984,3.50948041967683,-0.126814705013897
225.231449978056,1.35098931664558,0.309287760663764,0.257336734328419,71,6,52,29,28.5932756724798,3.20960966140706,-0.42140878055379
189.626258438692,4.49048378432538,0.000122184598024744,0.821167284622788,57,22,83,15,28.3625719980139,2.96622756531039,-0.145714559078312
283.916646139045,2.3919641969512,0.000505743882633638,0.56360651482828,61,19,80,13,29.9046859675813,3.99218245005673,-0.935941952999281
196.534140338891,0.350487116945682,0.0363673916862573,0.904567913850769,51,27,84,9,28.6745195044847,3.3967071322091,-0.356457650851614
216.187540217522,3.2127976453006,0.00749715733114229,0.664410072378814,69,13,123,29,26.6469589264986,2.18781368490485,0.904217980356208
197.828657254007,0.905361427346124,0.0594313493728529,0.51239301613532,52,24,118,17,28.5128368824816,3.38012680884969,-0.292363027157021
148.312774715827,2.42809142533887,0.0415146559104357,0.636890390655026,55,30,112,7,28.7162425725364,4.44702173417497,-1.04944784901641
193.9061017216,1.35696474611136,0.128252327905157,0.980935827596113,83,2,132,1,26.9387254213568,3.11727971273203,0.245161694131641
409.75231444476,1.04386124371857,0.148510496211247,0.581864743027836,75,21,89,6,27.9637613857113,2.71688984334902,0.441976705166854
199.727958228335,1.04480170542182,0.0984984221925583,0.222737864824012,75,15,105,22,27.1340898039106,2.82947763689592,0.373971183222458
246.655692094216,1.25836102996435,0.0195370635857571,0.768797571770847,78,2,137,29,28.7495029362817,3.28830983419748,-0.354081335492154
238.945415988255,3.60400493935482,0.0867111994035209,0.568972199689597,83,27,56,29,29.303381898652,3.83884519945281,-0.874691401543626
180.416770587987,1.7197546821548,0.160252217530622,0.315727995475754,69,1,135,5,28.0516660444816,3.16760864021333,-0.151674506993233
189.371868478265,4.28444753240182,0.0318379532752727,0.334979122504592,60,30,51,28,27.6354798552369,3.06449275852576,0.0577788239986008
202.183951855157,3.97899374238555,0.450365157331555,0.294451265595853,56,17,112,1,26.8765112541046,2.71129888306096,0.368446547926235
307.72492120477,2.03542923632064,0.11322692937437,0.815217578085139,60,8,124,4,29.5235856160611,3.86918306244382,-1.03186399784171
215.393307621079,3.05797026312767,0.0373954147237282,0.431872928049415,80,28,136,7,29.8315727903513,4.00060100520144,-0.975961034642817
210.10250775714,1.85561748725274,0.0140515988365088,0.89586733863689,59,21,106,20,27.6316859006034,3.69082677132638,-0.245243260417946
210.003329239154,3.92807172742785,0.272750380771017,0.633606794988737,52,15,83,26,30.6975698985071,4.11585401946584,-1.55438816289167
194.273848866044,2.49500077696174,0.35444366429805,0.481693853624165,72,26,74,14,28.3372595550013,3.12280673108247,-0.312228510335869
206.444884627427,4.29310646584548,0.196090169529954,0.89542516740039,72,16,64,21,30.3350708765497,3.93851498615324,-1.15400669728183
236.147126003378,0.893886363048537,0.0146873965233448,0.107598654227331,64,30,77,30,29.2400817834149,3.47435411442911,-0.537930376132613
285.242901111152,2.58719258179135,0.218017712487125,0.381439796183258,72,24,116,30,28.4794547416524,3.1055719851889,-0.262647549728149
190.831725201042,4.63051205514028,0.545433366193275,0.541576947085559,57,29,124,25,30.0453448435313,3.82132284200264,-0.954675155502171
179.080351687428,2.30659433163449,0.00301752165372311,0.775268738856539,71,32,103,18,29.2212054358411,3.50457685082187,-0.627183670155622
228.751007880086,3.79464427232073,0.155018483334173,0.332933248020709,64,10,129,9,28.1401183949921,3.41948092269173,-0.381508975445606
233.029416266728,4.95698713235622,0.0462811322777694,0.226211638189852,59,30,108,2,28.7827113292742,3.52499174252736,-0.481430758687677
171.816245559115,5.24141473551423,0.000659566132475357,0.546384393470362,75,31,98,31,29.0541615911155,3.56938109707131,-0.679893950275412
164.290757564047,1.35263635263515,0.0447772036128819,0.734777572564781,62,22,135,20,28.9494763110757,3.50032590830812,-0.507722841348635
255.297715645414,2.34052915125255,0.620032003946768,0.277599390828982,79,11,76,11,29.2669775683062,3.77240488908297,-0.809443869299509
188.826516765275,1.72223828608064,0.16798990095852,0.842208413174376,83,2,99,30,29.3730865285514,3.86573756966629,-0.918018623712098
220.660956660551,2.64702567547356,0.0353665918547105,0.832072854507715,77,7,138,7,28.5851693120376,3.29978581134001,-0.261937524712093
145.910236906067,3.46929813275429,0.608700766007176,0.25366528169252,77,20,58,6,27.9432044222227,2.85504027035111,0.107645427137986
207.323882280519,2.35646389720387,0.0630039230116885,0.691908862441778,78,27,63,27,29.2096025981508,3.73589865273985,-0.715476045262947
228.961154642831,2.32859665439363,0.00052918805088051,0.871906036278233,64,24,61,13,29.5363877340268,3.88344091192388,-0.947257537686607
344.521531215862,3.79643033752901,0.122647177913477,0.561223865952343,71,3,138,11,27.6389740156748,3.02546802208374,0.249076918659889
210.547116049028,5.60436174738838,0.0339371388310717,0.728819258045405,52,3,118,30,27.5053192991488,3.45042390261851,-0.168109016980421
301.499316454875,4.3090114658839,0.110074921668566,0.663503764430061,79,22,126,8,28.4210386760055,3.59396572422464,-0.551640813740022
269.339408712956,1.14110678406429,0.391739032619478,0.125286901369691,63,27,103,18,30.5502576255231,4.47752565725206,-1.64980390920619
196.778859630887,3.56997799508594,0.0254629542069584,0.111484247492626,72,1,96,26,29.2847296195805,3.6668092744342,-0.778935982559322
255.751378066878,1.19020875834684,0.707186035622728,0.142242468893528,68,5,85,1,30.3415267244638,4.27788485182046,-1.42065038309992
231.015051173129,2.71041436723554,0.72971122777064,0.176694549387321,72,5,64,19,29.9731351236196,4.2111758040639,-1.17936944596589
196.335035641793,5.3672610729876,0.00988695611542411,0.0587333482690156,79,3,82,22,29.8189661274647,3.43267510871315,-0.805412815972239
137.469897299303,6.08521448998975,0.00194195192649671,0.738334575667977,53,27,81,16,29.7329610302141,3.65262294780599,-0.893165116744853
171.627183069968,0.860903107307494,0.49560224884091,0.744783588452265,80,30,108,23,29.1508814797908,3.77075675164826,-0.895605205096983
238.349635570197,0.983719547674363,0.00327094424872429,0.172550007468089,60,19,59,16,28.6417050704832,3.0658538212409,-0.253039622756672
201.210505563568,0.82031203828096,0.0811125200855868,0.563216508831829,56,12,65,1,27.4639042686017,3.09273028476464,0.104910945257181
208.029158886485,0.65658740043745,0.00413709982488274,0.81200297945179,55,24,105,15,28.3390424252485,3.23507100961534,-0.160596326489899
254.220736970009,1.08059225267489,0.127042862889503,0.957276945468038,54,12,97,6,29.0986884696088,3.47221074018146,-0.513610426375181
372.641000738806,0.975861185270197,0.0563814390762578,0.648489273386076,67,22,117,11,29.105030766954,3.92167530189313,-0.759916244827182
234.508416595793,1.68787739023045,0.240031022415391,0.0630231986287981,79,12,99,22,27.9950562677307,3.57625179954559,-0.255376456156102
205.777726690472,1.06126570365939,0.0187646957627798,0.637043481692672,61,23,119,12,28.3849658878732,3.21094111558942,-0.183549688130827
280.889973792989,0.644553915338889,0.936946514167517,0.583560707047582,80,22,102,31,27.7830846379656,3.41890096361914,-0.239942276107975
143.075400303975,0.212819248910812,0.0261918905071713,0.991791977547109,73,24,95,13,27.8607660239604,3.64259572861954,-0.276636265586776
252.515929767628,6.82042084784597,0.320164533002273,0.377853314392269,55,11,128,31,27.5180493776793,2.95401010786616,0.0844485556136167
273.860862266012,1.73075835436133,0.241869534101835,0.188199597876519,67,24,83,27,28.5672174536791,3.52718846591098,-0.618058135778079
251.981046831994,3.36748830607574,0.00189951244415033,0.048940162640065,70,13,116,19,28.7993727829767,3.81345879892635,-0.6334041400525
172.962820562401,8.05027979266772,0.00890951701771813,0.962476465385407,59,12,69,21,30.2110445972617,3.62208075569662,-0.862760539656916
163.107282023035,2.2317458771813,0.248934431174168,0.930401924764737,50,22,57,29,27.713866549829,3.11366083133617,-0.0652788201069608
231.81599482594,1.91215472356275,0.188090372137158,0.427886619931087,77,14,78,14,28.3458236732035,3.04549932355225,-0.0760509896418242
213.990846620788,2.06499938455009,0.0119823210495366,0.893534814473242,82,4,108,28,28.9235786713242,4.0433777735648,-0.868001556809027
237.342903904149,0.873800401469346,0.018807924997471,0.819647130323574,61,21,109,12,28.2784296249839,3.85890931250032,-0.691567231759493
190.294426226848,0.655998231142489,0.543348016941505,0.5891359441448,52,29,68,21,27.7492434987558,3.16126417594684,0.152312302287697
158.673859092907,0.523281117727618,0.0515545316952395,0.962467044359073,61,18,111,5,27.6868150890161,3.20833146434864,-0.202295187982515
