"k","rho","dispersion","tm_ini"
0.837564535453002,0.0241020992890017,0.442802836420015,99
2.39406960986842,0.000355120404849722,0.833240752564344,106
2.84892886880327,0.00629564168367383,0.366118389875475,99
2.6078446512364,0.00328831572810843,1.50511248098922,82
1.06104238203558,0.905939650103177,1.61542097390821,76
11.5036831363372,0.35329602401588,0.745588596211746,97
4.53662016356618,0.0497004450187428,0.598881761310622,80
4.65356252085523,0.188430900818755,0.834432657575235,75
6.77213235880284,0.0918674960580442,0.731803574832156,97
35.1222526427428,0.000433593658501139,0.243583284479044,79
12.0087744468862,0.755004234247966,0.876269390573725,78
6.76243360205642,0.0608769957001259,0.408901241599343,81
1.26578147399507,0.00541138843639969,1.17670274304602,100
1.0909931848484,0.0135807213934987,0.877066388959065,94
9.88295043062746,0.00661004077971754,0.694183815059908,75
1.7655168631962,0.00708649988072587,2.98850144575891,87
4.51352029932639,0.0424113649083724,1.93761008890025,94
5.44744487925938,0.0224571169151933,0.493277393979952,93
10.8605269069952,0.0130469176266115,1.01780961078845,93
5.4915501549968,0.273018859827638,0.557857206789777,87
7.74540667567252,0.237906239681495,1.23423593673196,74
1.83661545276911,0.00039993537936477,0.541763101471588,74
4.3560401731583,0.00138295106435465,0.886799249565229,100
3.47994638803483,0.0370378665660041,1.03239910108165,92
2.88817239744287,0.23925297344669,0.515101224794467,95
0.626190751050454,0.142207692322521,0.631284721195698,88
11.4653514605477,0.210696444526556,0.594760293141007,94
0.26804181776486,0.00777556762026718,0.956918051932007,107
2.06345337480113,0.00349552394941186,0.345208494691178,86
10.6968157023059,0.60494788513171,1.96647710700318,88
5.08614371468295,0.0222722622091029,1.03680908005749,94
1.41221011012328,0.12153966721075,1.17040380017772,86
4.38802233314109,0.00928808977164959,0.355183875653893,88
4.95996284353632,0.121051741473472,0.902335456572473,86
4.2144938280337,0.0566387554918574,0.826875238213688,77
3.164932185486,0.206561485040132,0.888310772133991,75
2.61741574597797,0.0125943958224443,0.357871387565883,101
3.11473171791584,0.0187408065159193,0.879992598667741,78
0.943342203966442,0.000380831935685484,0.821325527070649,105
1.09542057177286,0.026436555403024,0.929279480882543,88
13.3940889867364,0.395214986455873,0.868880893374725,79
