"k","rho","dispersion","tm_ini","loc_ini"
2.77376787919669,0.128548334342818,0.333503716392443,52,29
2.43708912203989,0.0693763187713189,0.313780998112634,62,20
1.1807837415459,0.113497266985014,0.912978696404025,68,20
2.43708912203989,0.0693763187713189,0.313780998112634,62,20
1.73200308250389,0.167636805206934,0.31967327510938,74,7
1.94053874774445,0.0403840122900598,0.42813117755577,80,18
1.15890100554578,0.622221129508816,1.29795956756292,70,27
0.871209839507603,0.0809754405155502,0.34662723995927,69,22
3.19634588926045,0.142416415243506,0.325398564338684,68,19
1.4051834079672,0.110360032096205,0.0764168659044971,77,31
1.75123765819252,0.817532530079698,0.254608836723492,75,28
1.01823385014457,0.101960842556597,0.286960550781063,83,28
2.25129238517385,0.0933506493814529,1.98189424055143,72,8
1.21508281435148,0.256285406204481,0.363175682956353,75,29
2.07176619929089,0.483493041344952,0.690641685854644,59,31
3.15239517175434,0.063559077057227,0.48868600348942,75,12
2.82464391892073,0.0899386944949816,0.442435673205182,73,30
3.92461190818347,0.220826946867623,0.741643770132214,71,28
3.9868284110975,0.443399237066079,0.278895141091198,76,14
2.60183192897878,0.0902927070878953,0.257172778082384,75,14
0.938334047884164,0.947672690241557,0.632528570900619,71,27
1.31365516587993,0.183762434166441,0.705806222744286,63,10
1.19049144945212,0.920569451415879,0.399779186839336,79,25
3.55041692828804,0.0366084821751229,0.39298772951588,79,27
2.41356005860694,0.466252243272428,0.165363769512624,70,29
1.2560626030869,0.576979029784273,0.195253270942112,75,14
5.80651859404727,0.0284918320678992,0.46063027536078,75,27
0.42327221415793,0.860307536367571,0.556551518354424,66,25
3.29773526175882,0.0672114530998247,0.196906687458977,52,7
1.82012624118842,0.412323689633518,0.382488506794337,60,29
4.036110288874,0.000949077753185171,0.115795713690385,72,15
1.61258137738919,0.0390393725892743,0.635786580620334,59,23
8.14135901978316,0.00826561282194554,0.0758419464083454,66,29
1.03452091729259,0.0207698330141093,0.450413447106257,70,14
1.76833455838754,0.00648668723380641,0.213064381387085,58,6
0.503762549131478,0.37687456919338,0.526614907160326,63,16
18.0821283511018,0.347974533037404,0.144177766377798,71,15
1.27176075252478,0.221071856598155,0.303375412011519,72,27
3.79600730919949,0.479847919436546,0.272419999353588,71,17
2.00343157529687,0.0605667064356575,0.769924730760977,66,9
0.495826557467361,0.23333109214461,0.359042669180781,81,4
2.0496109177264,0.125167179693757,0.188140219177807,73,4
1.37111214195879,0.162327364185068,0.527118748985231,65,26
1.23550797183825,0.0279587499408072,0.926681376295164,70,30
1.9339773993662,0.210763621577847,0.929125397233292,81,1
1.11559495796271,0.214728731188231,0.949657522607595,83,7
2.07475381895877,0.3530202970095,0.433738541395116,66,17
2.4619251604758,0.198456556563067,0.475684926316367,66,2
2.10181998217472,0.572167457213869,0.688607663381845,51,27
0.515181498962226,0.246073092798238,0.447824254399166,76,20
0.708126120068581,0.318359945641238,0.552102397275667,62,23
2.06591456424626,0.671728014854299,0.506222639454499,59,28
3.58676218843095,0.154041287653898,0.0467757410369813,67,32
5.13138330290474,0.0233353963694765,0.633557910332456,77,7
0.698206923390215,0.975549087119609,0.434095984412322,70,7
1.39037378091569,0.0107952094909102,0.086659612135975,75,21
2.76161989039605,0.0364244931026301,0.147185512069101,82,30
3.38254735994922,0.0466163221190657,0.340564634650946,58,12
2.10299355946843,0.730633971516946,0.800911399070174,74,14
1.02079976507942,0.3144018674351,0.452251809183508,59,27
3.01760917640016,0.00312236109176583,0.299418748589233,70,23
1.46565349114865,0.869510070467474,0.797541377115423,72,17
2.02785615140355,0.150846941269699,0.436848358251154,61,1
0.620269206089657,0.602355182461269,0.261229714844376,80,28
3.7112261776126,0.93507110714628,0.205022015278843,80,17
1.80745909068577,0.118349994988235,0.305481923278421,60,13
3.36671541806633,0.0283752978069977,0.544758945963337,76,24
1.24384366147986,0.393335602610756,0.24981690052634,61,19
2.86843236904275,0.0288843991483439,0.758678744314238,74,1
2.97401958225631,0.00630263371924713,0.182176987174898,78,17
1.29021857212058,0.331917847441469,0.308834690656374,72,26
2.5077153242947,0.504660468266839,0.492958356160671,62,7
10.4546334407756,0.00398560478394273,0.0975141734128737,77,15
11.2763449516305,0.035262445915446,1.19111795660095,79,11
1.49462897386741,0.703154980099749,0.130170509159686,82,3
2.05085525970994,0.417919574039999,0.439329701916201,76,10
4.43239947512933,0.375857203662837,0.205248051555827,83,14
2.99916611607233,0.0150458053084822,0.394997292896733,76,17
2.44664908547792,0.044647745735785,0.602760716456423,55,31
3.81266445536118,0.0134177164641972,0.446108045754954,78,28
2.00343157529687,0.0605667064356575,0.769924730760977,66,9
0.923343826886096,0.294644762347785,0.271542866248637,69,27
0.42327221415793,0.860307536367571,0.556551518354424,66,25
3.57448905850692,0.0989177583713554,0.761878238525242,67,9
1.02942419703033,0.214006068044038,0.212203018600121,75,3
1.28315067062179,0.0767676147668957,0.252586821222652,53,28
0.988642788324549,0.0375216248046091,0.0556155464146286,80,1
3.82312612019733,0.309264198131096,0.595696428092197,67,16
1.42374385283843,0.0892035201381737,0.847938586259261,52,18
0.359394224733984,0.185599135733608,0.31467127520591,78,26
1.2560626030869,0.576979029784273,0.195253270942112,75,14
1.47270918654853,0.0945209782385143,0.607495687901974,66,18
5.80846057460464,0.133368043994972,0.0728902204427868,74,31
0.495826557467361,0.23333109214461,0.359042669180781,81,4
1.53025877424789,0.109151736843402,0.247494784416631,72,9
4.74176200934236,0.10152366119088,0.291743679617806,59,28
1.83197292184351,0.751562697022906,0.655530725776895,57,13
2.0832988235659,0.953996818001605,0.223136810773302,56,23
2.4831083971955,0.0598747200666605,0.102294195976592,58,21
0.854921136358291,0.177829314943338,0.173315091231463,77,23
1.01524712018097,0.0814988808570329,0.330338904866949,57,24
2.50745066155028,0.0701374362658374,0.424730238418944,51,10
2.30593094176407,0.0159759474132798,0.207021430367604,72,28
0.505235197083925,0.321075953688668,0.285443786997348,79,24
4.53205122261993,0.00596262826890007,0.743957836822076,51,4
1.83367995152004,0.330973373850149,0.485798663178478,69,26
3.10143679756308,0.092782404467462,0.438970969757065,61,24
1.21508281435148,0.256285406204481,0.363175682956353,75,29
1.82879341414261,0.0331368482529197,0.954576625488698,70,23
1.44563164627519,0.58816277194917,0.483401549474375,65,21
4.43239947512933,0.375857203662837,0.205248051555827,83,14
2.88246274711202,0.554845815669063,0.459468941669911,58,22
0.569239704903944,0.665883663428985,0.30318435355902,83,23
2.05043888672647,0.0802745138916328,0.323361541926269,50,7
3.8412235363903,0.138301421491733,0.584556948417011,73,25
2.83248252379854,0.0609776164435163,0.260356970364228,83,1
1.18815778669549,0.0683289934629409,0.511438254028753,76,27
4.71357000542419,0.392501759250951,0.21074290946126,51,26
0.989521225843031,0.0770850434207931,0.981122210854664,76,16
4.88130367465455,0.465504882548245,0.37526227739617,70,2
1.71311365216755,0.0979446244365488,0.335090027377062,77,13
1.39825778250909,0.297984536099985,0.429311880019554,51,26
3.27870450981579,0.135071720386608,0.141872867243364,74,7
2.89329212918263,0.0104857694797564,0.207932709450868,73,22
1.33537643190397,0.0900006438542758,0.168836244577565,64,26
0.433912243430265,0.951822606243892,0.219000184997312,72,26
5.32112389935163,0.315522972842219,0.794058490544558,79,12
2.77376787919669,0.128548334342818,0.333503716392443,52,29
3.11153217554256,0.16918774818002,0.420068386243656,80,32
1.52185770510113,0.516444801368702,0.380036376350316,71,3
2.89946109140134,0.0213341851843285,0.517654051305726,77,13
2.05126297344977,0.900844973307063,0.485791342114214,76,31
1.33454499818254,0.481560738391658,0.432271186960861,70,9
3.34440058216863,0.0383589543135934,0.908580593936875,51,24
0.891531677249743,0.153715836764574,0.117478167871013,77,22
2.27658584364592,0.0201961045226,0.462913057068363,54,22
2.53606940625549,0.0379341607817089,0.156507990265865,52,11
0.916079271532842,0.0683028777182186,0.471299564939737,64,5
1.59625264599576,0.0777554313595514,0.61879285168834,57,27
1.16804356937744,0.780917964435392,0.228073472855613,65,13
2.47501515302015,0.491105745217296,0.473064031370585,61,29
1.47690525179669,0.0785553051331134,0.565735824406147,68,14
0.891531677249743,0.153715836764574,0.117478167871013,77,22
2.71965969153134,0.66525883936699,0.808607703773305,77,17
2.88061292937126,0.0200625234270961,0.720708327833563,62,11
3.24573106806524,0.0188375745173438,0.353109238902107,65,32
1.47685425163948,0.919054602689248,0.426110425037679,82,31
1.46386768722601,0.225809265970573,0.445758652380063,71,18
1.31167209408166,0.143602846903668,0.635505183271133,76,14
0.881604640783323,0.720354693806896,0.198147040285556,82,9
2.30736353759586,0.0184095043884547,0.699938966659829,80,30
1.51986109724617,0.163595163158536,0.830417417222634,63,29
1.79309020032332,0.296754924731344,0.448168912075476,80,12
0.938334047884164,0.947672690241557,0.632528570900619,71,27
2.19814545338588,0.275428199288993,0.399511309806257,61,20
1.76654833339056,0.157126094348643,0.243748822001289,53,30
1.85630669574137,0.351436213847224,0.661426849647072,50,31
0.981265001086419,0.121752315335666,0.475453743161581,77,15
1.90898661444713,0.189438796042534,0.540269146906212,55,6
6.77820589169536,0.00759768119175902,0.0609132384415716,83,17
1.99305187598456,0.261952545876559,0.571719366591424,53,22
5.80160626761272,0.0538457719300185,0.299973787274212,72,17
2.14296984257027,0.516197458028211,0.0774817031515343,51,6
2.73751024090004,0.948718804591448,0.584030975978798,82,29
1.27567506117263,0.438820232148092,0.329913562279881,81,7
5.24455104523501,0.00716871434123047,0.399150935190254,79,29
1.17133824010193,0.0763378918748043,0.380131341352518,68,28
1.51359967385464,0.298143250025486,0.317440944788798,74,15
1.0841358701268,0.198431380584289,0.166503382846713,68,15
3.70378890171762,0.922492082541772,0.0890226520132273,57,26
0.510329808300582,0.592913846596784,0.272715469429641,65,19
3.28207531040827,0.310744926070389,1.83997254147341,81,27
0.938695227528247,0.00304692872340414,0.233082015931585,70,23
0.367617182719178,0.494958667639217,0.959480914985761,51,24
7.30615894932518,0.274050587689234,0.202713136328384,74,7
2.72506846008256,0.096054599169964,0.357871311576226,66,23
2.13856396415258,0.0701919589655078,0.679745494255112,73,20
3.67110889236773,0.181163939033052,0.189029022119939,83,19
2.92265633750379,0.789470205866736,0.532922061846534,55,22
2.58750818110274,0.0714117135204257,0.336099608903295,59,26
1.87519022400856,0.849728498241726,0.249278156805027,74,4
5.33400911817373,0.565313964243911,0.280707562575117,61,20
1.09090894334685,0.242325833506265,0.337848246563226,60,8
1.25665238375703,0.447874442940584,0.867713973624632,52,16
1.22897926465383,0.155496263469612,0.65960384494485,76,12
2.2145689538446,0.0995136572957107,0.37819541618228,66,5
1.63520715640038,0.161679823373046,0.150228902723334,76,30
1.35164887232804,0.0857966705939388,0.253032385138795,61,20
0.93794016990903,0.646546246778847,0.444771090056747,51,6
3.22170652537331,0.793527962911467,0.644008197588395,58,27
0.588438391267269,0.395937634727802,0.490157889369928,55,22
1.1243104956554,0.189154458785455,0.314752186415717,58,15
1.03442751228045,0.363024063740626,0.485982227837667,63,32
3.41646198822898,0.222648413090846,0.600155937485397,70,29
3.08855723484936,0.326369903514306,0.574923265725374,55,15
2.13645662875355,0.442692879829321,0.175161585882318,64,27
2.4413800451626,0.23667440691102,0.91129124793224,82,27
6.47102622195258,0.127650736551456,0.998216296778992,77,9
0.708126120068581,0.318359945641238,0.552102397275667,62,23
2.20990364125183,0.571154195351983,0.223069127467834,62,8
0.680084471331793,0.2471121447054,0.157417240972759,70,27
0.723737775807508,0.408419320817948,0.223361474927515,80,18
2.19223808387812,0.00481434647265885,0.328526673309919,74,7
2.85235780192098,0.913531789587289,0.597888063677383,69,15
2.81817359855398,0.676888454267432,0.700081574497744,69,19
2.32592595956566,0.719417308814164,0.907150885788724,81,27
2.17918280081157,0.0640780093248921,0.156145232263952,55,23
0.787670688741701,0.409300647082341,0.279467185260728,51,5
3.82987182623737,0.516494148095354,0.490235146467817,76,8
3.17236764757966,0.819872710748944,0.246492974692956,71,21
1.89839986626738,0.0857100807312931,0.121570742921904,74,27
2.34479591855056,0.289888003223067,0.684853384308397,79,30
2.61579862137171,0.13110310510303,0.146812116960064,73,18
4.23121169064039,0.00109930175288855,0.6994885050226,79,21
3.9620842900938,0.0981090721246018,0.148986629159662,54,26
3.27221187050817,0.240147996395379,1.33315673540799,72,27
1.86726239079241,0.112072210111835,0.549152301599368,76,14
7.27355909711295,0.0685521258324716,0.296578177498992,59,13
5.90507587258939,0.00205070553496861,0.126900404165566,69,8
2.80378039883357,0.412648332058322,0.336082034977153,81,20
2.88669306434972,0.395892682929174,0.359519076067954,69,22
3.78486290771164,0.0365789324089778,0.245566332218828,56,18
1.8608984724385,0.0153054381891175,0.291415250394493,61,13
0.966779599704216,0.0325426589048353,0.332661705790088,68,17
16.0898141822831,0.0397872214939695,0.0740684394259006,75,27
