"k","rho","dispersion","tm_ini","loc_ini"
1.17682430936402,0.00129545572470044,0.832203675061464,56,23
1.15204422151953,0.0940286081425859,0.196520877303556,83,3
1.8693722697763,0.665517265686529,0.0277849400881678,67,23
8.5335688640914,0.0172124453074088,0.192974245175719,67,26
4.1841268907308,0.0209695614985046,0.34247765969485,83,12
2.29660530836837,0.0540854395845901,0.547666436061263,66,25
1.57956468389853,0.354320971125103,0.549828377785161,79,28
5.34577402029057,0.583838875539866,0.725582646438852,81,29
1.83324207398081,0.157791967163748,0.168440913548693,68,12
1.08757522128017,0.000259235055885047,0.835796011378989,52,27
5.15129053132871,0.00682394833755143,0.214873898774385,50,29
4.84387810145536,0.00706651863916015,0.809149162843823,63,30
5.92847613381116,0.174111085635721,0.182922078529373,72,29
3.70980444834509,6.32296831383623e-05,0.166589374188334,66,2
3.48323628045753,0.0848802619338064,0.463361190864816,81,22
0.993102171748497,0.257957914796842,0.0799606090877205,71,24
4.25347317659567,0.113342576709797,0.36521711293608,64,3
1.27064721525342,0.141277729982607,0.149260404985398,66,21
2.49683548211075,0.455790999737268,0.779382981127128,66,22
5.0966865241957,0.104295049184194,0.00717574497684836,79,4
5.31780630122668,0.137312649040369,0.838683093665168,56,23
3.66462938823497,0.411483510051972,0.0715528794098645,50,19
0.833190368001288,0.108687761409657,0.143827138002962,70,7
1.80782658332637,0.203048161520742,0.599583847913891,61,20
1.32242527110285,0.153535682053451,0.414052587468177,66,2
2.38911814950333,0.614141023989673,0.452486950904131,53,4
0.891533700158298,0.834948190183337,0.526278435485438,83,32
4.36719026913131,0.00592297454191818,0.647132202517241,74,12
0.727582825553039,0.0150065266903995,0.447114308830351,72,26
2.50093100813126,0.0990299522183224,0.687480937456712,57,25
1.12521759850469,0.549474613333067,0.0428467141464353,61,20
2.67877284935977,0.0407739927110436,0.205607911106199,73,4
2.02494653439775,0.0190845090593135,0.412481856765226,77,24
6.38491955708329,0.13792297572566,0.570012503769249,81,11
1.9888778679811,0.0752218359195517,0.140041657723486,72,29
6.44746739254127,4.16086949027457e-05,0.268006920348853,78,9
3.52335703709374,0.0830940179526106,0.343856355175376,55,19
2.56695527830534,0.291913423728449,0.578607578063384,62,1
1.12484707944927,0.710742902944231,0.122219429817051,56,11
1.4671733034477,0.651457363536797,0.277783426688984,58,1
3.2433940564975,0.00329552601534465,0.534658767282963,76,27
2.05769101952394,2.60377666999017e-05,0.049751550424844,56,22
0.792379187952031,0.197907280676654,0.412192970747128,60,1
2.56668193966195,0.00749606298531076,0.361965493066236,69,8
1.78105318951377,0.0284583494262968,0.5196082231123,60,26
4.92788965970056,0.505792876616334,0.1057186385151,76,30
2.855724696955,0.139941603798869,0.754759703064337,74,25
0.694124063348457,0.0139346212982384,0.704531609779224,60,2
2.6545515440566,0.227785543719433,0.121392028173432,56,18
1.46636900649608,0.0358051749188599,0.177896145964041,72,1
1.07060215613129,0.728011584735104,0.54690076620318,54,16
3.6965366057154,0.0187980985655586,0.0512021565809846,56,19
3.98012444444114,0.2228889047415,0.185858957469463,70,5
1.6115147870147,0.0792173263001861,0.979811558034271,70,27
1.53663112233672,0.0852887809578072,0.744415887165815,52,10
7.47121064202706,0.203986377753537,0.942261239746585,81,25
7.37524051270378,0.00231669257511006,0.619889764580876,70,21
7.86769671814541,0.108597950785818,0.0701038464903831,65,11
5.03810235387426,0.0993389295629617,0.593101862352341,52,31
2.07398950341987,0.0885405730625569,0.578697024378926,54,21
2.53888203037179,0.578670818982184,0.0453072439413518,66,14
0.844918374057227,0.327038869405568,0.511785814305767,53,18
5.41448833854304,0.000721638584515619,0.197474723681808,79,25
3.73697069670382,0.525549524615553,0.289951990824193,69,24
1.64955527961471,1.69947461217283e-05,0.863826368236914,67,17
3.96802787080707,0.0990901383078049,0.905166374752298,60,31
1.22066704646088,0.000963935050154662,0.159170652972534,76,19
6.19083505950828,0.16492196632716,0.269783552037552,61,24
1.39792202248492,0.576677535975844,0.321284554200247,52,3
1.24094752805646,0.00156522872383631,0.585118163377047,61,26
7.84092782773646,0.0318013252469497,0.369518147781491,71,2
2.25646369935454,0.00101481770850572,0.0456561876926571,73,1
1.91419513251298,0.143689780941199,0.357146403053775,51,10
2.455973474318,0.670938455615962,0.837392527144402,81,17
1.98846958471352,0.269631885929924,0.0511399460956454,60,15
3.20284336030505,0.0466298341143246,0.17687465948984,70,7
4.24123879559842,0.105038774874612,0.919171615038067,82,30
1.81170853322284,0.663805995739054,0.905753804836422,67,1
2.74330677678857,0.00805398938293567,0.328472149558365,83,26
1.88652578982251,0.0048861040597506,0.110493817133829,78,27
1.17138357425649,0.315716787917884,0.348786437651142,55,20
7.9257438433504,0.00292766947122415,0.786017919657752,59,32
3.59246724223827,0.154432123688257,0.51044274144806,60,11
8.04391037460901,0.0142972728383055,0.126081949332729,83,24
3.41359670029172,0.163017415410652,0.0362091392744333,71,23
2.20144562778906,0.00592744559510432,0.467608240898699,56,9
6.4259581455789,0.0626623165580814,0.0670398089569062,70,17
4.71588258242066,0.852905067494951,0.221095708664507,72,9
1.12878035980537,0.186293008352179,0.411142449360341,56,17
3.45177640191753,0.517140929015864,0.866656621452421,69,3
2.66292490815827,0.0583628152951462,0.205844790209085,50,18
4.94177518085102,0.477613293183915,0.48871810734272,71,2
1.92094505789253,0.23615308763786,0.158473571063951,62,8
5.6102292040803,0.657817722173132,0.289357209578156,72,24
4.79511845529374,0.44184264715928,0.44242545007728,54,14
3.3057815873793,0.636461870035324,0.0793422725982964,57,20
1.46971938844112,0.0279749976336152,0.0623649323824793,51,21
4.89683747512211,0.00334644400657695,0.650839047506452,81,24
2.91244075772568,0.103870851271259,0.83861495135352,59,8
5.16551989693678,0.353121182055743,0.369349224027246,72,7
3.55500870958501,0.66975088008567,0.0164647474884987,64,7
0.137444198430293,0.229853740447201,0.748522084439173,83,20
5.20399824118807,0.823526508916506,0.0985231958329678,77,32
0.857926664524641,0.0902187239595464,0.799843920627609,72,19
6.08440810249847,0.345690562046431,0.848792867269367,66,13
3.29788903973502,0.231974412722978,0.271860546432436,73,25
1.58298731662036,0.0482399258295153,0.253952569561079,72,11
4.07889081439864,0.108801472534954,0.748388817068189,64,5
4.22866608374083,0.0042634685820451,0.677957514533773,76,23
3.86095371209796,0.0237288809659346,0.377446188824251,79,23
2.40702626182585,0.111103794105108,0.870865532197058,66,11
2.07014989531106,0.738932857917499,0.380045557860285,50,5
2.37236060657623,0.293222248665184,0.0725887313019484,60,6
1.83969727526393,0.00286182549489314,0.00646994006820023,76,17
4.79287618864453,0.386392564934276,0.472388932947069,71,7
4.65457073297999,4.51288369839419e-05,0.802468639565632,56,22
2.03255378036472,0.952494497641713,0.639344742288813,73,20
2.58095961435965,0.0513539046267243,0.203131342073902,69,29
5.15662629869376,0.227547898494474,0.729533612495288,58,8
3.29764448307511,0.108821273966351,0.491977317025885,60,3
2.19407410986663,0.145419298519391,0.398450974840671,76,2
0.899306995300865,0.0444615847762419,0.394481112482026,76,15
1.65474788882538,0.0133225746177328,0.393719613086432,82,23
2.64694457501287,7.4092942715579e-06,0.074928508605808,52,10
1.86078021391608,0.0152861767520622,0.849014525534585,68,24
6.82074247197017,0.53108172426077,0.810196529142559,73,28
1.90141441912456,0.0426383839882255,0.542139513185248,65,15
3.02721771879006,0.716503182102567,0.902842805953696,57,9
7.0280554771256,0.523261621781509,0.902213351801038,55,13
3.08202912151903,0.0163347385954616,0.645518246805295,80,30
0.774742359976343,0.193324910143166,0.858753862325102,57,7
5.18520795345346,0.366834078131884,0.694820671807975,63,10
0.634881638416713,0.165787158047523,0.934445051476359,76,31
2.89758940089903,0.752851470095298,0.160690655000508,79,15
2.50083833439467,0.127520230372126,0.327427825890481,76,21
4.09748679218589,0.390826854308626,0.26130817248486,78,14
0.481754973302779,0.393940685819403,0.116667258786038,63,22
0.219341829104932,0.656330288335815,0.0398355200886726,70,11
4.56367946158741,0.197769186889682,0.0207402354571968,53,24
0.86841434972373,0.0652152088752001,0.258368002716452,60,8
0.957777711039569,0.00444722440599368,0.752659772057086,64,14
3.31651491947542,0.000668279602585243,0.0053788241930306,67,22
6.25838584213713,0.0291224152353141,0.503989252028987,71,1
3.60151376434327,0.00275589820099221,0.630157769890502,79,29
3.89207490637735,0.158741235598979,0.143140065250918,80,9
3.98853745353621,0.011696848635104,0.0173155271913856,82,17
5.27250634453985,4.28801602650602e-05,0.185195578727871,70,4
1.44292069527654,0.157720144294351,0.145788094028831,54,5
0.516790885494363,0.11750111340835,0.907861228799447,67,15
3.00378193757968,0.11790440537489,0.195482545997947,62,29
4.28902366063544,0.365228145506534,0.377255174331367,63,6
2.23665018170281,0.0235897298053184,0.479750165948644,67,11
2.41682981754995,0.416840588041625,0.838175736134872,67,7
1.5046718883749,0.501885490513732,0.466345710912719,51,7
3.82503485031577,0.139509023160283,0.901746228570119,53,29
3.38520918786637,0.4859416452738,0.0293758511543274,75,14
1.43618617897872,0.124685438096005,0.14429134153761,70,22
1.40587212394313,0.0827081054326947,0.994643739424646,58,1
1.1533352743164,0.309097713496267,0.681357230059803,53,26
3.15147395310158,0.252109365691295,0.903019807068631,55,30
2.65154175125583,0.116692179341691,0.628935031360015,81,20
2.90163812949761,0.114844031052551,0.827430762117729,55,12
1.94742759651851,0.0509468371891947,0.676925056613982,81,31
1.58942054298875,0.42017031379615,0.649453634861857,65,13
1.8050824898419,0.0015223750441513,0.108332336414605,68,29
0.975766748186936,0.132172586430053,0.580335528124124,77,11
0.912291010496489,0.155948030428244,0.640823449008167,69,9
2.71740439296292,0.0825391280933027,0.00784169463440776,81,17
1.97097741909491,0.0244147250266186,0.338399798842147,68,25
3.76829531850245,0.000152329348381623,0.780393347376958,51,3
2.26832076677434,0.0166690470838712,0.798629860626534,55,1
1.00104992152551,0.0590386097210728,0.520861533936113,64,24
1.31605522194649,0.197850687129749,0.488196330843493,57,9
5.51811253808849,0.270744832941633,0.926380758406594,72,21
1.85484690790335,0.00921057869756946,0.162086161319166,74,2
3.73773052026941,0.0789980231872492,0.816666935104877,79,30
1.58742697713231,0.391286569795393,0.378979463130236,70,6
1.96169350425993,0.117404329885143,0.0493649649433792,62,27
1.71993577189501,0.0455564475545613,0.83656705217436,74,29
2.58345106133953,0.645911495388386,0.527542690280825,71,31
1.4555853399733,0.00957312133369672,0.271552488673478,72,23
1.54375679004241,0.671209528294724,0.862576893297955,79,24
2.90981132126467,0.0952086785290376,0.268683259841055,60,17
1.03000833166997,0.198660433921475,0.18885612138547,70,9
2.34068337618463,0.0660328154634873,0.697765161283314,72,21
5.36262888706519,0.0116480265292998,0.0856322385370731,80,7
0.672274174839729,0.0286755470448849,0.414715190185234,71,4
3.5133419363087,0.807686910696793,0.472580024506897,79,17
4.62236899078282,0.718459617895183,0.606275897007436,54,25
0.20399583469018,0.0395388038032078,0.661945055006072,71,20
5.23431448598109,0.121448509835501,0.134551523020491,78,19
0.371519060864115,0.59465557835333,0.67608529701829,73,5
5.71353002120464,0.343434790342871,0.400995646836236,57,19
3.45550412284604,0.357549077756766,0.308161813998595,51,20
0.429740359372803,0.0189130520888339,0.840857958421111,70,7
