"k","rho","dispersion","tm_ini","tm_ini2"
5.74574588695469,0.0330285390685761,0.586843214696273,93,96
8.75874756712897,0.226202152503572,0.18210719153285,98,90
2.61304696666341,0.497136356505184,0.234358421992511,86,89
1.68189573912957,0.0272077075613855,0.594372066203505,93,90
2.50922943685525,0.0370653568465246,0.261024040868506,76,73
1.72339680346977,0.13121306664816,0.99676232226193,106,120
0.905177170483226,0.00101761706181449,0.254995598224923,108,81
1.39627000730095,0.277910507486292,0.540531585458666,80,95
4.61896576485935,0.181069479662487,0.401937619550154,95,97
5.31275611397199,0.313465600667311,0.177299201022834,74,100
2.31558761276815,0.102219841109145,0.025447494816035,90,112
1.1432472754342,0.0796566545059546,0.441962501499802,96,117
1.41094200294211,0.212295625620588,0.0648863019887358,102,137
1.2369169951256,0.139884853200211,0.162089590448886,82,103
8.71057201594567,0.0208447894300887,0.374431888805702,97,81
2.23013424193877,0.0543482157627691,0.257206097245216,95,137
4.96362540590726,0.0296500853268511,0.588163036154583,106,120
5.39490005141956,8.11210436206154e-06,0.200706581352279,98,128
1.70672462184023,0.732493538244913,0.445474864449352,83,112
4.24099627501616,0.03675304341395,0.501014666864648,101,94
1.94570821307049,0.0948323696341744,0.158196770586073,99,100
0.931924499067481,0.00753202737991283,0.307688015745953,83,104
3.87486213318967,0.0193790004213784,0.840208341600373,96,81
1.32919686332207,0.145641898337103,0.749428732320666,97,123
1.42597172612027,0.105025510308552,0.587632678449154,76,85
4.14618485015187,0.00118472442281197,0.87034411705099,102,89
2.21109988937624,0.0065500797738413,0.712087845895439,107,95
0.926625138157567,6.58181835091199e-05,0.789790086681023,80,93
1.69780105128477,0.00384375587666818,0.52219256432727,85,132
2.21184309868072,0.530555365417218,0.558245529187843,95,120
10.6403188657565,0.445540152774793,0.732856026850641,80,131
0.191946235886069,0.000570043520678558,0.32850935892202,102,106
3.17461308548269,0.0332153878840003,0.524114550324157,102,87
1.09178219260442,0.0387156790746178,0.330807775491849,105,90
5.73617062101675,0.0413320027798176,0.72437772131525,104,112
2.79831933806941,0.000599569826172163,0.143788467627019,89,109
0.823475830469149,0.0758637301537358,0.218042463297024,88,116
0.6900983241014,0.287813335667497,0.956204905174673,108,130
2.43448510211671,0.0972451326824859,0.380640786373988,94,128
6.30564349487755,0.0485513260794777,0.409408104838803,93,113
0.554469044515095,0.0308424709278988,0.49191239872016,88,95
0.432523046008691,0.279846938994273,0.125706805149093,79,81
1.96680850391942,0.0317614210041512,0.0569261559285223,99,86
5.74128668399131,0.0571688491067172,0.364909277530387,85,123
1.34155471661717,0.313163400465183,0.563826797995716,96,103
0.290942386295408,0.334435107042415,0.514763713348657,102,138
3.18624998990033,0.00827195530501316,0.172125953948125,93,116
1.82476615857879,0.0162785809712724,0.535936143947765,88,142
6.38656223768505,0.230359587721674,0.553276607533917,76,121
2.04985500494948,0.746693668262679,0.469703421229497,78,77
5.60471398968626,0.0931896150765785,0.527630911208689,74,117
1.79701838369948,0.0376740304564222,0.288065869593993,106,126
0.321755814441009,0.00173680558872783,0.533766760490835,77,80
2.48883499415506,0.157160303077567,0.0157396304421127,73,90
1.56020505553651,0.0335641669613297,0.311547086108476,74,121
1.28116499779885,0.707112867510486,0.509674604982138,97,142
1.24449346849851,0.108914714810376,0.297131492756307,92,88
